
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190415,,Exported,"Aqua4Plus 1.9.10"
# Records,  4725 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,7.563,26.093,12.668,1.760,7.450,
,Maximum,10.188,26.525,13.980,8.950,8.910,
,Mean,8.382,26.293,13.359,5.374,8.310,
,Variance,0.1072,0.0079,0.2424,3.6963,0.1005,
,Std Deviation,0.3275,0.0887,0.4924,1.9226,0.3170,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1021,26-Apr-19 02:11:07,8.938,26.275,12.847,7.220,8.070
1022,26-Apr-19 02:26:07,8.125,26.258,12.877,7.240,8.060
1023,26-Apr-19 02:41:07,8.063,26.239,12.907,7.240,8.070
1024,26-Apr-19 02:56:07,8.063,26.197,12.877,7.310,8.090
1025,26-Apr-19 03:11:07,8.063,26.200,12.817,7.320,8.080
1026,26-Apr-19 03:26:07,8.063,26.234,12.877,7.300,8.070
1027,26-Apr-19 03:41:07,8.063,26.203,12.877,7.280,8.070
1028,26-Apr-19 03:56:07,8.063,26.196,12.877,7.300,8.060
1029,26-Apr-19 04:11:07,8.063,26.164,12.817,7.280,8.030
1030,26-Apr-19 04:26:07,8.063,26.205,12.877,7.270,8.020
1031,26-Apr-19 04:41:07,8.063,26.210,12.877,7.270,8.030
1032,26-Apr-19 04:56:07,8.063,26.160,12.847,7.080,8.040
1033,26-Apr-19 05:11:07,8.063,26.205,12.847,7.210,8.060
1034,26-Apr-19 05:26:07,8.063,26.198,12.877,7.360,8.070
1035,26-Apr-19 05:41:07,8.063,26.184,12.847,7.330,8.080
1036,26-Apr-19 05:56:07,8.063,26.186,12.847,7.240,8.080
1037,26-Apr-19 06:11:07,8.125,26.183,12.817,7.190,8.080
1038,26-Apr-19 06:26:07,8.125,26.196,12.877,7.100,8.070
1039,26-Apr-19 06:41:07,8.125,26.196,12.847,7.160,8.060
1040,26-Apr-19 06:56:07,8.125,26.196,12.847,7.020,8.050
1041,26-Apr-19 07:11:07,8.125,26.171,12.817,7.050,8.040
1042,26-Apr-19 07:26:07,8.063,26.169,12.847,7.130,8.040
1043,26-Apr-19 07:41:07,8.063,26.125,12.788,7.200,8.030
1044,26-Apr-19 07:56:07,8.063,26.177,12.847,7.370,8.020
1045,26-Apr-19 08:11:07,8.000,26.180,12.937,7.320,8.010
1046,26-Apr-19 08:26:07,8.000,26.144,13.175,7.280,8.010
1047,26-Apr-19 08:41:07,8.000,26.149,13.682,7.280,8.040
1048,26-Apr-19 08:56:07,8.063,26.159,13.920,7.060,8.030
1049,26-Apr-19 09:11:07,8.063,26.143,13.861,7.030,8.060
1050,26-Apr-19 09:26:07,8.063,26.158,13.920,6.950,8.050
1051,26-Apr-19 09:41:07,8.063,26.148,13.950,6.890,8.050
1052,26-Apr-19 09:56:07,8.063,26.154,13.950,6.990,8.050
1053,26-Apr-19 10:11:07,8.063,26.154,13.950,7.000,8.050
1054,26-Apr-19 10:26:07,9.063,26.177,13.950,7.030,8.070
1055,26-Apr-19 10:41:07,8.125,26.124,13.950,7.020,8.070
1056,26-Apr-19 10:56:07,8.125,26.131,13.920,7.180,8.040
1057,26-Apr-19 11:11:07,8.063,26.129,13.861,7.110,8.040
1058,26-Apr-19 11:26:07,8.125,26.128,13.831,7.060,8.080
1059,26-Apr-19 11:41:07,8.063,26.146,13.682,6.840,8.030
1060,26-Apr-19 11:56:07,8.063,26.152,13.891,6.880,8.050
1061,26-Apr-19 12:11:07,8.063,26.156,13.950,6.950,8.040
1062,26-Apr-19 12:26:07,8.000,26.142,13.950,7.020,8.050
1063,26-Apr-19 12:41:07,8.000,26.132,13.861,7.080,8.030
1064,26-Apr-19 12:56:07,8.063,26.148,13.950,7.120,8.050
1065,26-Apr-19 13:11:07,8.063,26.122,13.920,7.090,8.050
1066,26-Apr-19 13:26:07,8.063,26.126,13.950,7.060,8.060
1067,26-Apr-19 13:41:07,8.063,26.139,13.950,7.060,8.060
1068,26-Apr-19 13:56:07,8.063,26.117,13.980,7.050,8.050
1069,26-Apr-19 14:11:07,8.063,26.129,13.950,7.010,8.050
1070,26-Apr-19 14:26:07,8.063,26.117,13.801,7.070,8.050
1071,26-Apr-19 14:41:07,8.063,26.125,13.205,7.060,8.040
1072,26-Apr-19 14:56:07,8.063,26.133,13.950,7.240,8.040
1073,26-Apr-19 15:11:07,8.063,26.117,13.950,7.400,8.040
1074,26-Apr-19 15:26:07,8.063,26.124,13.950,7.370,8.030
1075,26-Apr-19 15:41:07,8.063,26.120,13.950,7.160,8.040
1076,26-Apr-19 15:56:07,8.063,26.119,13.950,7.240,8.050
1077,26-Apr-19 16:11:07,8.063,26.132,13.980,7.190,8.080
1078,26-Apr-19 16:26:07,8.063,26.131,13.801,7.190,8.060
1079,26-Apr-19 16:41:07,8.063,26.128,13.980,7.290,8.060
1080,26-Apr-19 16:56:07,8.063,26.144,13.950,7.240,8.050
1081,26-Apr-19 17:11:07,8.063,26.142,13.950,7.230,8.060
1082,26-Apr-19 17:26:07,8.063,26.155,13.950,7.160,8.080
1083,26-Apr-19 17:41:07,8.125,26.144,13.771,7.350,8.110
1084,26-Apr-19 17:56:07,8.125,26.174,13.741,7.300,8.120
1085,26-Apr-19 18:11:07,8.125,26.169,13.563,7.290,8.110
1086,26-Apr-19 18:26:07,8.125,26.169,13.771,7.260,8.100
1087,26-Apr-19 18:41:07,8.125,26.174,13.563,7.290,8.060
1088,26-Apr-19 18:56:07,8.063,26.179,13.592,7.240,8.080
1089,26-Apr-19 19:11:07,8.063,26.185,13.205,7.170,8.080
1090,26-Apr-19 19:26:07,8.125,26.165,13.235,7.160,8.050
1091,26-Apr-19 19:41:07,8.063,26.180,13.235,7.130,8.020
1092,26-Apr-19 19:56:07,8.063,26.194,13.116,7.220,8.100
1093,26-Apr-19 20:11:07,8.125,26.211,13.026,7.330,8.090
1094,26-Apr-19 20:26:07,8.063,26.219,13.026,7.210,7.990
1095,26-Apr-19 20:41:07,8.063,26.213,12.996,7.100,7.980
1096,26-Apr-19 20:56:07,8.063,26.203,12.996,7.140,7.990
1097,26-Apr-19 21:11:07,8.063,26.211,12.937,7.220,8.000
1098,26-Apr-19 21:26:07,8.000,26.199,12.937,7.250,8.000
1099,26-Apr-19 21:41:07,8.000,26.243,12.966,7.250,7.990
1100,26-Apr-19 21:56:07,8.000,26.254,12.966,6.970,8.010
1101,26-Apr-19 22:11:07,8.000,26.229,12.907,7.050,8.040
1102,26-Apr-19 22:26:07,8.063,26.230,12.937,7.080,8.070
1103,26-Apr-19 22:41:07,8.125,26.231,12.937,7.100,8.060
1104,26-Apr-19 22:56:07,8.063,26.254,12.937,7.070,8.040
1105,26-Apr-19 23:11:07,8.125,26.248,12.907,7.210,8.110
1106,26-Apr-19 23:26:07,8.188,26.258,12.907,7.360,8.150
1107,26-Apr-19 23:41:07,8.250,26.231,12.937,7.460,8.220
1108,26-Apr-19 23:56:07,8.313,26.233,12.877,7.540,8.210
1109,27-Apr-19 00:11:07,8.250,26.265,12.877,7.310,8.040
1110,27-Apr-19 00:26:07,8.250,26.253,12.877,7.170,8.050
1111,27-Apr-19 00:41:07,8.250,26.260,12.907,7.190,8.050
1112,27-Apr-19 00:56:07,8.125,26.236,12.907,7.210,8.050
1113,27-Apr-19 01:11:07,8.125,26.231,12.847,7.110,8.070
1114,27-Apr-19 01:26:07,8.188,26.250,12.877,7.230,8.100
1115,27-Apr-19 01:41:07,8.188,26.261,12.877,7.290,8.100
1116,27-Apr-19 01:56:07,8.125,26.269,12.907,7.270,8.070
1117,27-Apr-19 02:11:07,8.063,26.259,12.847,7.260,8.060
1118,27-Apr-19 02:26:07,8.125,26.268,12.877,7.100,8.020
1119,27-Apr-19 02:41:07,8.125,26.274,12.907,7.000,8.040
1120,27-Apr-19 02:56:07,8.063,26.263,12.877,6.990,8.070
1121,27-Apr-19 03:11:07,8.063,26.260,12.847,7.050,8.060
1122,27-Apr-19 03:26:07,8.063,26.259,12.877,7.180,8.090
1123,27-Apr-19 03:41:07,8.125,26.253,12.877,7.210,8.090
1124,27-Apr-19 03:56:07,8.125,26.235,12.877,7.280,8.100
1125,27-Apr-19 04:11:07,8.125,26.236,12.817,7.230,8.070
1126,27-Apr-19 04:26:07,8.125,26.258,12.877,7.040,8.040
1127,27-Apr-19 04:41:07,8.125,26.232,12.847,7.070,8.050
1128,27-Apr-19 04:56:07,8.125,26.254,12.847,7.160,8.080
1129,27-Apr-19 05:11:07,8.125,26.218,12.817,7.260,8.100
1130,27-Apr-19 05:26:07,8.125,26.273,12.847,7.280,8.120
1131,27-Apr-19 05:41:07,8.125,26.273,12.847,7.260,8.090
1132,27-Apr-19 05:56:07,8.125,26.261,12.847,7.210,8.080
1133,27-Apr-19 06:11:07,8.125,26.268,12.788,7.180,8.080
1134,27-Apr-19 06:26:07,8.125,26.271,12.847,7.080,8.090
1135,27-Apr-19 06:41:07,8.125,26.285,12.817,7.140,8.110
1136,27-Apr-19 06:56:07,8.125,26.287,12.817,7.160,8.130
1137,27-Apr-19 07:11:07,8.125,26.289,12.758,7.150,8.120
1138,27-Apr-19 07:26:07,9.000,26.321,12.728,7.240,8.160
1139,27-Apr-19 07:41:07,8.188,26.248,12.817,7.300,8.160
1140,27-Apr-19 07:56:07,8.125,26.305,12.877,7.340,8.170
1141,27-Apr-19 08:11:07,8.188,26.297,12.966,7.350,8.170
1142,27-Apr-19 08:26:07,8.188,26.294,13.145,7.390,8.160
1143,27-Apr-19 08:41:07,8.188,26.301,13.354,7.280,8.120
1144,27-Apr-19 08:56:07,8.188,26.284,13.503,7.160,8.080
1145,27-Apr-19 09:11:07,8.188,26.313,13.563,7.060,8.060
1146,27-Apr-19 09:26:07,8.125,26.277,13.563,6.950,8.060
1147,27-Apr-19 09:41:07,8.125,26.241,13.592,6.880,8.050
1148,27-Apr-19 09:56:07,8.125,26.269,13.622,6.890,8.040
1149,27-Apr-19 10:11:07,8.125,26.287,13.622,7.020,8.060
1150,27-Apr-19 10:26:07,8.125,26.288,13.652,7.090,8.120
1151,27-Apr-19 10:41:07,8.125,26.301,13.741,7.280,8.130
1152,27-Apr-19 10:56:07,8.125,26.277,13.801,7.300,8.130
1153,27-Apr-19 11:11:07,8.188,26.313,13.831,7.210,8.110
1154,27-Apr-19 11:26:07,8.188,26.312,13.831,7.170,8.090
1155,27-Apr-19 11:41:07,8.188,26.298,13.831,7.130,8.060
1156,27-Apr-19 11:56:07,8.188,26.302,13.861,7.120,8.090
1157,27-Apr-19 12:11:07,8.125,26.301,13.831,7.150,8.090
1158,27-Apr-19 12:26:07,8.125,26.291,13.891,7.190,8.070
1159,27-Apr-19 12:41:07,8.125,26.292,13.980,7.120,8.100
1160,27-Apr-19 12:56:07,8.125,26.289,13.950,7.000,8.110
1161,27-Apr-19 13:11:07,8.188,26.305,13.980,7.160,8.140
1162,27-Apr-19 13:26:07,8.188,26.290,13.950,7.270,8.140
1163,27-Apr-19 13:41:07,8.188,26.279,13.980,7.060,8.080
1164,27-Apr-19 13:56:07,8.125,26.282,13.980,7.060,8.070
1165,27-Apr-19 14:11:07,8.125,26.285,13.950,7.000,8.080
1166,27-Apr-19 14:26:07,8.125,26.296,13.950,7.020,8.070
1167,27-Apr-19 14:41:07,8.125,26.285,13.950,6.990,8.090
1168,27-Apr-19 14:56:07,8.188,26.289,13.980,7.140,8.120
1169,27-Apr-19 15:11:07,8.188,26.290,13.950,7.100,8.100
1170,27-Apr-19 15:26:07,8.188,26.291,13.950,6.890,8.090
1171,27-Apr-19 15:41:07,8.188,26.288,13.950,6.920,8.070
1172,27-Apr-19 15:56:07,8.125,26.291,13.980,6.950,8.050
1173,27-Apr-19 16:11:07,8.125,26.253,13.950,6.970,8.060
1174,27-Apr-19 16:26:07,8.125,26.253,13.950,6.900,8.060
1175,27-Apr-19 16:41:07,8.125,26.256,13.950,7.000,8.080
1176,27-Apr-19 16:56:07,8.125,26.270,13.950,7.050,8.070
1177,27-Apr-19 17:11:07,8.125,26.267,13.980,7.060,8.060
1178,27-Apr-19 17:26:07,8.125,26.282,13.950,6.990,8.060
1179,27-Apr-19 17:41:07,8.125,26.269,13.950,7.090,8.090
1180,27-Apr-19 17:56:07,8.125,26.284,13.950,7.110,8.090
1181,27-Apr-19 18:11:07,8.125,26.290,13.771,7.230,8.120
1182,27-Apr-19 18:26:07,8.125,26.283,13.831,7.170,8.110
1183,27-Apr-19 18:41:07,8.125,26.287,13.622,7.060,8.120
1184,27-Apr-19 18:56:07,8.125,26.271,13.592,6.970,8.110
1185,27-Apr-19 19:11:07,8.125,26.280,13.175,7.160,8.100
1186,27-Apr-19 19:26:07,8.125,26.269,13.145,7.030,8.090
1187,27-Apr-19 19:41:07,8.125,26.281,13.056,6.910,8.100
1188,27-Apr-19 19:56:07,8.125,26.279,13.056,7.080,8.110
1189,27-Apr-19 20:11:07,8.125,26.287,13.026,7.150,8.110
1190,27-Apr-19 20:26:07,8.125,26.268,12.996,6.950,8.120
1191,27-Apr-19 20:41:07,8.125,26.267,12.996,6.980,8.130
1192,27-Apr-19 20:56:07,8.125,26.288,12.996,7.270,8.160
1193,27-Apr-19 21:11:07,8.188,26.277,12.966,7.310,8.140
1194,27-Apr-19 21:26:07,8.125,26.273,12.996,7.090,8.110
1195,27-Apr-19 21:41:07,8.125,26.235,12.966,6.920,8.100
1196,27-Apr-19 21:56:07,8.125,26.293,12.996,7.150,8.140
1197,27-Apr-19 22:11:07,8.188,26.296,12.937,7.190,8.120
1198,27-Apr-19 22:26:07,8.125,26.263,12.966,7.080,8.130
1199,27-Apr-19 22:41:07,8.125,26.265,12.966,7.120,8.130
1200,27-Apr-19 22:56:07,8.188,26.268,12.937,7.150,8.150
1201,27-Apr-19 23:11:07,8.188,26.287,12.907,7.220,8.150
1202,27-Apr-19 23:26:07,8.188,26.281,12.907,7.250,8.130
1203,27-Apr-19 23:41:07,8.125,26.260,12.937,7.230,8.120
1204,27-Apr-19 23:56:07,8.125,26.288,12.937,7.130,8.050
1205,28-Apr-19 00:11:07,8.125,26.290,12.877,6.930,8.020
1206,28-Apr-19 00:26:07,8.125,26.283,12.907,6.850,8.040
1207,28-Apr-19 00:41:07,8.063,26.304,12.937,6.750,8.040
1208,28-Apr-19 00:56:07,8.063,26.311,12.907,6.720,8.040
1209,28-Apr-19 01:11:07,8.063,26.307,12.877,6.810,8.080
1210,28-Apr-19 01:26:07,8.125,26.276,12.877,6.950,8.100
1211,28-Apr-19 01:41:07,8.125,26.276,12.877,7.080,8.100
1212,28-Apr-19 01:56:07,8.125,26.308,12.907,6.970,8.100
1213,28-Apr-19 02:11:07,8.125,26.279,12.847,6.950,8.070
1214,28-Apr-19 02:26:07,8.125,26.274,12.877,6.850,8.060
1215,28-Apr-19 02:41:07,8.125,26.290,12.877,6.800,8.070
1216,28-Apr-19 02:56:07,8.125,26.267,12.847,6.880,8.100
1217,28-Apr-19 03:11:07,8.125,26.270,12.817,7.080,8.100
1218,28-Apr-19 03:26:07,8.125,26.238,12.847,7.070,8.090
1219,28-Apr-19 03:41:07,8.125,26.258,12.877,7.140,8.080
1220,28-Apr-19 03:56:07,8.125,26.262,12.847,7.140,8.100
1221,28-Apr-19 04:11:07,8.125,26.281,12.817,7.170,8.120
1222,28-Apr-19 04:26:07,8.125,26.285,12.847,7.100,8.110
1223,28-Apr-19 04:41:07,8.125,26.270,12.877,7.160,8.100
1224,28-Apr-19 04:56:07,8.125,26.289,12.877,7.070,8.100
1225,28-Apr-19 05:11:07,8.125,26.289,12.847,7.020,8.120
1226,28-Apr-19 05:26:07,8.125,26.287,12.847,7.010,8.130
1227,28-Apr-19 05:41:07,8.188,26.265,12.847,7.210,8.150
1228,28-Apr-19 05:56:07,8.188,26.261,12.847,7.290,8.150
1229,28-Apr-19 06:11:07,8.188,26.233,12.788,7.210,8.150
1230,28-Apr-19 06:26:07,8.188,26.283,12.847,7.170,8.160
1231,28-Apr-19 06:41:07,8.188,26.283,12.788,7.270,8.180
1232,28-Apr-19 06:56:07,8.250,26.275,12.758,7.230,8.180
1233,28-Apr-19 07:11:07,8.250,26.278,12.788,7.200,8.130
1234,28-Apr-19 07:26:07,8.188,26.289,12.877,7.060,8.120
1235,28-Apr-19 07:41:07,8.188,26.258,12.937,7.080,8.090
1236,28-Apr-19 07:56:07,8.188,26.265,13.205,7.010,8.080
1237,28-Apr-19 08:11:07,8.188,26.236,13.384,6.940,8.070
1238,28-Apr-19 08:26:07,8.188,26.269,13.622,6.840,8.080
1239,28-Apr-19 08:41:07,8.188,26.283,13.622,6.820,8.080
1240,28-Apr-19 08:56:07,8.188,26.259,13.712,6.890,8.080
1241,28-Apr-19 09:11:07,8.188,26.276,13.920,6.740,8.090
1242,28-Apr-19 09:26:07,8.125,26.275,13.801,6.710,8.080
1243,28-Apr-19 09:41:07,8.125,26.278,13.920,6.740,8.070
1244,28-Apr-19 09:56:07,8.188,26.293,13.891,6.740,8.070
1245,28-Apr-19 10:11:07,8.125,26.292,13.861,6.700,8.080
1246,28-Apr-19 10:26:07,8.125,26.314,13.861,6.700,8.090
1247,28-Apr-19 10:41:07,8.125,26.304,13.891,6.800,8.100
1248,28-Apr-19 10:56:07,8.125,26.302,13.831,6.800,8.100
1249,28-Apr-19 11:11:07,8.188,26.303,13.801,6.940,8.110
1250,28-Apr-19 11:26:07,8.188,26.299,13.891,6.890,8.110
1251,28-Apr-19 11:41:07,8.188,26.298,13.950,7.020,8.120
1252,28-Apr-19 11:56:07,8.188,26.302,13.950,6.890,8.110
1253,28-Apr-19 12:11:07,8.188,26.260,13.891,6.800,8.090
1254,28-Apr-19 12:26:07,8.188,26.245,13.950,6.790,8.090
1255,28-Apr-19 12:41:07,8.125,26.267,13.950,6.800,8.090
1256,28-Apr-19 12:56:07,8.125,26.283,13.950,6.780,8.100
1257,28-Apr-19 13:11:07,8.125,26.273,13.920,6.860,8.100
1258,28-Apr-19 13:26:07,8.125,26.283,13.950,6.890,8.100
1259,28-Apr-19 13:41:07,8.125,26.288,13.950,6.810,8.110
1260,28-Apr-19 13:56:07,8.125,26.298,13.950,6.830,8.080
1261,28-Apr-19 14:11:07,8.125,26.234,13.920,6.840,8.100
1262,28-Apr-19 14:26:07,8.125,26.269,13.950,6.800,8.100
1263,28-Apr-19 14:41:07,8.125,26.290,13.950,6.800,8.100
1264,28-Apr-19 14:56:07,8.125,26.279,13.950,6.850,8.110
1265,28-Apr-19 15:11:07,8.188,26.295,13.950,6.900,8.110
1266,28-Apr-19 15:26:07,8.125,26.298,13.950,7.090,8.100
1267,28-Apr-19 15:41:07,8.125,26.314,13.950,6.910,8.080
1268,28-Apr-19 15:56:07,8.125,26.297,13.950,6.870,8.110
1269,28-Apr-19 16:11:07,8.125,26.310,13.950,6.950,8.120
1270,28-Apr-19 16:26:07,8.125,26.273,13.950,6.960,8.130
1271,28-Apr-19 16:41:07,8.125,26.313,13.950,7.010,8.120
1272,28-Apr-19 16:56:07,8.125,26.283,13.920,7.110,8.130
1273,28-Apr-19 17:11:07,8.188,26.274,13.950,7.140,8.140
1274,28-Apr-19 17:26:07,8.125,26.299,13.950,7.050,8.130
1275,28-Apr-19 17:41:07,8.188,26.324,13.950,7.010,8.150
1276,28-Apr-19 17:56:07,8.188,26.314,13.980,7.200,8.170
1277,28-Apr-19 18:11:07,8.188,26.337,13.980,7.260,8.200
1278,28-Apr-19 18:26:07,8.250,26.334,13.920,7.260,8.200
1279,28-Apr-19 18:41:07,8.250,26.348,13.831,7.250,8.140
1280,28-Apr-19 18:56:07,8.188,26.346,13.682,7.210,8.120
1281,28-Apr-19 19:11:07,8.188,26.327,13.354,7.030,8.090
1282,28-Apr-19 19:26:07,8.188,26.343,13.443,7.170,8.140
1283,28-Apr-19 19:41:07,8.188,26.371,13.205,7.040,8.090
1284,28-Apr-19 19:56:07,8.125,26.361,13.086,6.890,8.070
1285,28-Apr-19 20:11:07,8.125,26.370,12.996,6.910,8.080
1286,28-Apr-19 20:26:07,8.125,26.346,12.996,6.880,8.100
1287,28-Apr-19 20:41:07,8.188,26.359,12.996,7.070,8.150
1288,28-Apr-19 20:56:07,8.188,26.372,12.996,7.110,8.160
1289,28-Apr-19 21:11:07,8.188,26.393,12.996,6.970,8.080
1290,28-Apr-19 21:26:07,8.188,26.357,12.966,6.600,8.070
1291,28-Apr-19 21:41:07,8.250,26.389,12.966,6.960,8.170
1292,28-Apr-19 21:56:07,8.250,26.373,12.966,6.930,8.080
1293,28-Apr-19 22:11:07,8.188,26.385,12.937,6.910,8.080
1294,28-Apr-19 22:26:07,8.188,26.404,12.966,6.790,8.070
1295,28-Apr-19 22:41:07,8.250,26.399,12.937,6.850,8.110
1296,28-Apr-19 22:56:07,8.188,26.400,12.966,6.990,8.120
1297,28-Apr-19 23:11:07,8.188,26.398,12.877,7.080,8.130
1298,28-Apr-19 23:26:07,8.188,26.409,12.907,6.880,8.080
1299,28-Apr-19 23:41:07,8.188,26.408,12.937,6.730,8.060
1300,28-Apr-19 23:56:07,8.188,26.426,12.907,6.860,8.090
1301,29-Apr-19 00:11:07,8.125,26.426,12.877,6.880,8.070
1302,29-Apr-19 00:26:07,8.125,26.436,12.907,6.840,8.070
1303,29-Apr-19 00:41:07,8.125,26.420,12.907,6.800,8.060
1304,29-Apr-19 00:56:07,8.125,26.429,12.877,6.780,8.070
1305,29-Apr-19 01:11:07,8.125,26.401,12.847,6.870,8.080
1306,29-Apr-19 01:26:07,8.125,26.416,12.877,6.780,8.100
1307,29-Apr-19 01:41:07,8.125,26.427,12.877,6.780,8.110
1308,29-Apr-19 01:56:07,8.125,26.454,12.877,6.710,8.110
1309,29-Apr-19 02:11:07,8.125,26.450,12.847,6.910,8.130
1310,29-Apr-19 02:26:07,8.125,26.445,12.847,6.830,8.130
1311,29-Apr-19 02:41:07,8.188,26.412,12.847,6.820,8.140
1312,29-Apr-19 02:56:07,8.188,26.425,12.817,6.890,8.150
1313,29-Apr-19 03:11:07,8.188,26.398,12.817,6.840,8.150
1314,29-Apr-19 03:26:07,8.188,26.461,12.847,6.830,8.130
1315,29-Apr-19 03:41:07,8.188,26.459,12.847,6.850,8.130
1316,29-Apr-19 03:56:07,8.125,26.448,12.877,6.830,8.130
1317,29-Apr-19 04:11:07,8.125,26.453,12.817,6.870,8.130
1318,29-Apr-19 04:26:07,8.188,26.455,12.847,6.980,8.120
1319,29-Apr-19 04:41:07,8.125,26.440,12.847,6.850,8.090
1320,29-Apr-19 04:56:07,8.938,26.501,12.788,6.760,8.090
1321,29-Apr-19 05:11:07,8.125,26.465,12.788,6.810,8.100
1322,29-Apr-19 05:26:07,8.125,26.463,12.788,6.880,8.100
1323,29-Apr-19 05:41:07,8.125,26.474,12.817,6.840,8.130
1324,29-Apr-19 05:56:07,8.125,26.480,12.817,6.910,8.140
1325,29-Apr-19 06:11:07,8.125,26.478,12.788,7.000,8.150
1326,29-Apr-19 06:26:07,8.188,26.450,12.788,6.970,8.190
1327,29-Apr-19 06:41:07,8.250,26.467,12.788,7.140,8.230
1328,29-Apr-19 06:56:07,8.250,26.491,12.758,7.120,8.220
1329,29-Apr-19 07:11:07,8.250,26.478,12.758,7.060,8.120
1330,29-Apr-19 07:26:07,8.188,26.484,12.847,6.940,8.100
1331,29-Apr-19 07:41:07,8.188,26.457,12.937,6.780,8.080
1332,29-Apr-19 07:56:07,8.188,26.498,13.175,6.850,8.140
1333,29-Apr-19 08:11:07,8.188,26.472,13.533,6.990,8.180
1334,29-Apr-19 08:26:07,8.188,26.504,13.861,6.940,8.170
1335,29-Apr-19 08:41:07,8.188,26.477,13.920,6.860,8.170
1336,29-Apr-19 08:56:07,8.188,26.472,13.920,6.920,8.180
1337,29-Apr-19 09:11:07,8.188,26.481,13.920,7.000,8.160
1338,29-Apr-19 09:26:07,8.250,26.496,13.920,6.880,8.150
1339,29-Apr-19 09:41:07,8.188,26.489,13.950,6.660,8.160
1340,29-Apr-19 09:56:07,8.188,26.507,13.950,6.610,8.160
1341,29-Apr-19 10:11:07,8.188,26.495,13.950,6.750,8.190
1342,29-Apr-19 10:26:07,8.188,26.466,13.950,6.900,8.170
1343,29-Apr-19 10:41:07,8.250,26.449,13.950,6.910,8.150
1344,29-Apr-19 10:56:07,8.250,26.475,13.950,6.880,8.110
1345,29-Apr-19 11:11:07,8.250,26.490,13.980,6.830,8.090
1346,29-Apr-19 11:26:07,8.188,26.490,13.980,6.810,8.090
1347,29-Apr-19 11:41:07,8.188,26.489,13.950,6.800,8.090
1348,29-Apr-19 11:56:07,8.188,26.483,13.980,6.700,8.100
1349,29-Apr-19 12:11:07,8.188,26.489,13.980,6.630,8.140
1350,29-Apr-19 12:26:07,8.188,26.433,13.950,6.680,8.120
1351,29-Apr-19 12:41:07,8.125,26.457,13.980,6.690,8.060
1352,29-Apr-19 12:56:07,8.188,26.467,13.920,6.710,8.110
1353,29-Apr-19 13:11:07,8.188,26.469,13.950,6.730,8.090
1354,29-Apr-19 13:26:07,8.125,26.471,13.980,6.710,8.100
1355,29-Apr-19 13:41:07,8.125,26.463,13.950,6.690,8.090
1356,29-Apr-19 13:56:07,8.125,26.464,13.950,6.740,8.100
1357,29-Apr-19 14:11:07,8.125,26.411,13.950,6.870,8.100
1358,29-Apr-19 14:26:07,8.188,26.449,13.950,6.920,8.120
1359,29-Apr-19 14:41:07,8.188,26.464,13.950,7.010,8.140
1360,29-Apr-19 14:56:07,8.188,26.452,13.950,6.970,8.160
1361,29-Apr-19 15:11:07,8.188,26.456,13.980,6.950,8.160
1362,29-Apr-19 15:26:07,9.125,26.485,13.920,6.910,8.190
1363,29-Apr-19 15:41:07,8.250,26.444,13.950,6.960,8.200
1364,29-Apr-19 15:56:07,8.250,26.446,13.980,6.970,8.200
1365,29-Apr-19 16:11:07,8.188,26.444,13.950,6.930,8.190
1366,29-Apr-19 16:26:07,8.188,26.432,13.980,6.880,8.160
1367,29-Apr-19 16:41:07,8.188,26.443,13.950,6.940,8.150
1368,29-Apr-19 16:56:07,8.188,26.444,13.980,6.930,8.140
1369,29-Apr-19 17:11:07,8.188,26.431,13.950,6.860,8.150
