
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20190415,,Exported,"Aqua4Plus 1.9.10"
# Records,  4725 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,13.125,-21.377,12.639,6.580,12.170,
,Maximum,27.813,13.272,13.920,12.930,26.570,
,Mean,20.725,8.482,13.320,9.074,19.874,
,Variance,12.5561,21.5617,0.2488,1.7801,12.0958,
,Std Deviation,3.5435,4.6435,0.4988,1.3342,3.4779,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1140,27-Apr-19 07:53:17,15.750,10.856,12.847,9.150,15.250
1141,27-Apr-19 08:08:17,15.688,10.926,12.966,9.140,15.220
1142,27-Apr-19 08:23:17,15.625,10.895,13.145,9.180,15.180
1143,27-Apr-19 08:38:17,15.688,10.873,13.324,9.380,15.160
1144,27-Apr-19 08:53:17,15.750,10.926,13.503,9.450,15.170
1145,27-Apr-19 09:08:17,15.750,10.884,13.533,9.500,15.190
1146,27-Apr-19 09:23:17,15.813,10.855,13.563,9.520,15.210
1147,27-Apr-19 09:38:17,15.875,10.842,13.563,9.510,15.250
1148,27-Apr-19 09:53:17,15.813,9.294,13.592,9.470,15.300
1149,27-Apr-19 10:08:17,15.750,10.295,13.592,9.450,15.320
1150,27-Apr-19 10:23:17,15.813,10.475,13.652,9.470,15.360
1151,27-Apr-19 10:38:17,15.813,10.313,13.682,9.510,15.380
1152,27-Apr-19 10:53:17,15.813,10.495,13.741,9.530,15.450
1153,27-Apr-19 11:08:17,15.938,10.798,13.831,9.590,15.490
1154,27-Apr-19 11:23:17,16.000,9.227,13.861,9.680,15.550
1155,27-Apr-19 11:38:17,16.063,10.590,13.861,9.830,15.630
1156,27-Apr-19 11:53:17,16.125,10.845,13.891,9.990,15.660
1157,27-Apr-19 12:08:17,16.188,10.825,13.831,10.150,15.700
1158,27-Apr-19 12:23:17,16.313,10.380,13.920,10.460,15.560
1159,27-Apr-19 12:38:17,16.375,10.554,13.891,10.820,15.550
1160,27-Apr-19 12:53:17,16.500,10.376,13.891,11.340,15.200
1161,27-Apr-19 13:08:17,16.625,10.388,13.920,11.620,15.290
1162,27-Apr-19 13:23:17,16.813,10.512,13.891,11.630,15.380
1163,27-Apr-19 13:38:17,16.938,10.651,13.891,11.530,15.330
1164,27-Apr-19 13:53:17,16.813,10.761,13.920,11.470,15.410
1165,27-Apr-19 14:08:17,16.625,10.242,13.920,11.520,15.360
1166,27-Apr-19 14:23:17,16.375,10.465,13.891,11.570,15.290
1167,27-Apr-19 14:38:17,16.313,9.670,13.891,11.510,14.990
1168,27-Apr-19 14:53:17,16.250,9.680,13.920,11.700,15.300
1169,27-Apr-19 15:08:17,16.188,10.071,13.891,11.660,15.450
1170,27-Apr-19 15:23:17,16.250,9.362,13.891,11.850,15.320
1171,27-Apr-19 15:38:17,16.375,9.870,13.920,11.620,15.510
1172,27-Apr-19 15:53:17,16.438,10.103,13.891,11.580,15.540
1173,27-Apr-19 16:08:17,16.500,9.842,13.891,11.620,15.610
1174,27-Apr-19 16:23:17,16.688,9.974,13.891,11.570,15.700
1175,27-Apr-19 16:38:17,16.875,10.319,13.920,11.500,15.910
1176,27-Apr-19 16:53:17,17.000,10.360,13.920,11.480,16.060
1177,27-Apr-19 17:08:17,17.125,10.414,13.891,11.420,16.200
1178,27-Apr-19 17:23:17,17.125,10.562,13.920,11.330,16.210
1179,27-Apr-19 17:38:17,17.188,10.467,13.891,11.290,16.400
1180,27-Apr-19 17:53:17,17.313,10.626,13.891,10.930,16.440
1181,27-Apr-19 18:08:17,17.438,10.687,13.920,9.810,16.420
1182,27-Apr-19 18:23:17,17.438,10.813,13.861,9.600,16.440
1183,27-Apr-19 18:38:17,17.375,10.698,13.682,9.370,16.470
1184,27-Apr-19 18:53:17,17.313,10.835,13.443,9.200,16.340
1185,27-Apr-19 19:08:17,17.188,10.782,13.175,9.170,16.280
1186,27-Apr-19 19:23:17,17.125,10.886,13.086,9.150,16.070
1187,27-Apr-19 19:38:17,17.125,10.903,13.026,8.880,16.120
1188,27-Apr-19 19:53:17,17.125,10.947,13.026,9.040,16.340
1189,27-Apr-19 20:08:17,17.125,10.935,12.996,8.880,16.570
1190,27-Apr-19 20:23:17,17.188,10.869,12.966,8.840,16.690
1191,27-Apr-19 20:38:17,17.188,11.003,12.966,8.740,16.750
1192,27-Apr-19 20:53:17,17.188,11.039,12.966,8.830,16.780
1193,27-Apr-19 21:08:17,17.188,11.040,12.937,8.800,16.830
1194,27-Apr-19 21:23:17,17.250,11.057,12.937,8.750,16.860
1195,27-Apr-19 21:38:17,17.250,11.146,12.937,8.710,16.850
1196,27-Apr-19 21:53:17,17.250,11.102,12.937,8.860,16.860
1197,27-Apr-19 22:08:17,17.250,11.066,12.907,8.790,16.850
1198,27-Apr-19 22:23:17,17.250,11.173,12.937,8.620,16.830
1199,27-Apr-19 22:38:17,17.188,11.215,12.937,8.650,16.800
1200,27-Apr-19 22:53:17,17.188,11.085,12.907,8.570,16.780
1201,27-Apr-19 23:08:17,17.188,11.196,12.877,8.760,16.780
1202,27-Apr-19 23:23:17,17.125,11.034,12.877,8.560,16.770
1203,27-Apr-19 23:38:17,17.125,11.111,12.877,8.550,16.750
1204,27-Apr-19 23:53:17,17.125,11.041,12.877,8.600,16.730
1205,28-Apr-19 00:08:17,17.125,11.075,12.847,8.660,16.700
1206,28-Apr-19 00:23:17,17.125,11.135,12.877,8.600,16.680
1207,28-Apr-19 00:38:17,17.063,11.187,12.877,8.630,16.660
1208,28-Apr-19 00:53:17,17.000,11.094,12.877,8.580,16.650
1209,28-Apr-19 01:08:17,17.000,11.235,12.817,8.540,16.630
1210,28-Apr-19 01:23:17,17.000,11.145,12.847,8.670,16.610
1211,28-Apr-19 01:38:17,17.000,11.140,12.877,8.720,16.590
1212,28-Apr-19 01:53:17,16.938,11.093,12.817,8.760,16.580
1213,28-Apr-19 02:08:17,16.938,11.170,12.847,8.690,16.580
1214,28-Apr-19 02:23:17,16.938,11.096,12.847,8.670,16.560
1215,28-Apr-19 02:38:17,16.938,11.241,12.847,8.540,16.530
1216,28-Apr-19 02:53:17,16.938,11.173,12.847,8.530,16.510
1217,28-Apr-19 03:08:17,16.875,11.070,12.817,8.550,16.480
1218,28-Apr-19 03:23:17,16.875,11.163,12.847,8.720,16.460
1219,28-Apr-19 03:38:17,16.813,11.176,12.847,8.700,16.450
1220,28-Apr-19 03:53:17,16.875,11.267,12.817,8.670,16.430
1221,28-Apr-19 04:08:17,16.813,11.214,12.817,8.630,16.420
1222,28-Apr-19 04:23:17,16.813,11.215,12.817,8.740,16.410
1223,28-Apr-19 04:38:17,16.813,11.113,12.817,8.700,16.400
1224,28-Apr-19 04:53:17,16.750,11.263,12.817,8.740,16.390
1225,28-Apr-19 05:08:17,16.750,11.114,12.788,8.710,16.370
1226,28-Apr-19 05:23:17,16.750,11.270,12.817,8.650,16.370
1227,28-Apr-19 05:38:17,16.750,11.150,12.758,8.690,16.360
1228,28-Apr-19 05:53:17,16.750,11.200,12.817,8.670,16.350
1229,28-Apr-19 06:08:17,16.688,11.249,12.758,8.710,16.330
1230,28-Apr-19 06:23:17,16.750,11.165,12.788,8.630,16.310
1231,28-Apr-19 06:38:17,16.688,11.246,12.758,8.670,16.280
1232,28-Apr-19 06:53:17,16.688,11.287,12.788,8.740,16.270
1233,28-Apr-19 07:08:17,16.688,11.278,12.758,8.850,16.250
1234,28-Apr-19 07:23:17,16.688,11.121,12.817,8.830,16.240
1235,28-Apr-19 07:38:17,16.625,11.309,12.907,8.840,16.220
1236,28-Apr-19 07:53:17,16.625,11.394,13.205,9.010,16.210
1237,28-Apr-19 08:08:17,16.625,11.408,13.414,9.020,16.210
1238,28-Apr-19 08:23:17,16.625,11.445,13.622,9.080,16.210
1239,28-Apr-19 08:38:17,16.688,11.451,13.622,9.100,16.200
1240,28-Apr-19 08:53:17,16.750,11.464,13.741,9.160,16.220
1241,28-Apr-19 09:08:17,16.813,11.487,13.920,9.370,16.250
1242,28-Apr-19 09:23:17,16.750,11.333,13.801,9.230,16.230
1243,28-Apr-19 09:38:17,16.875,11.374,13.861,9.270,16.230
1244,28-Apr-19 09:53:17,16.813,11.361,13.861,9.240,16.230
1245,28-Apr-19 10:08:17,16.813,11.296,13.831,9.240,16.160
1246,28-Apr-19 10:23:17,16.875,11.534,13.891,9.380,16.060
1247,28-Apr-19 10:38:17,16.875,11.470,13.891,9.380,16.030
1248,28-Apr-19 10:53:17,16.875,11.445,13.861,9.330,15.970
1249,28-Apr-19 11:08:17,17.000,11.338,13.861,9.560,15.800
1250,28-Apr-19 11:23:17,17.188,10.467,13.891,9.820,15.780
1251,28-Apr-19 11:38:17,17.250,9.929,13.891,10.000,15.900
1252,28-Apr-19 11:53:17,17.313,10.717,13.891,10.340,15.700
1253,28-Apr-19 12:08:17,17.250,10.564,13.920,10.230,15.660
1254,28-Apr-19 12:23:17,16.938,10.576,13.920,10.550,15.560
1255,28-Apr-19 12:38:17,16.875,10.652,13.891,10.980,15.570
1256,28-Apr-19 12:53:17,16.875,10.411,13.920,11.270,15.540
1257,28-Apr-19 13:08:17,17.063,11.047,13.891,11.090,15.610
1258,28-Apr-19 13:23:17,17.125,10.931,13.891,11.000,15.670
1259,28-Apr-19 13:38:17,17.125,10.998,13.920,10.960,15.630
1260,28-Apr-19 13:53:17,16.875,11.007,13.920,10.960,15.710
1261,28-Apr-19 14:08:17,16.563,10.684,13.920,10.190,15.780
1262,28-Apr-19 14:23:17,16.625,10.649,13.920,10.800,15.860
1263,28-Apr-19 14:38:17,16.938,10.685,13.920,11.400,15.850
1264,28-Apr-19 14:53:17,17.375,10.642,13.891,11.560,16.000
1265,28-Apr-19 15:08:17,17.625,10.739,13.920,11.510,16.540
1266,28-Apr-19 15:23:17,17.813,11.305,13.920,11.390,16.890
1267,28-Apr-19 15:38:17,17.938,11.213,13.891,11.480,16.780
1268,28-Apr-19 15:53:17,18.000,11.205,13.891,11.380,17.030
1269,28-Apr-19 16:08:17,18.063,11.144,13.891,11.000,17.130
1270,28-Apr-19 16:23:17,18.188,11.150,13.891,11.100,17.380
1271,28-Apr-19 16:38:17,18.375,11.278,13.891,11.340,17.400
1272,28-Apr-19 16:53:17,18.500,11.318,13.920,11.330,17.240
1273,28-Apr-19 17:08:17,18.563,10.159,13.920,11.320,17.140
1274,28-Apr-19 17:23:17,18.625,10.303,13.920,11.240,16.810
1275,28-Apr-19 17:38:17,18.563,11.101,13.891,11.000,17.790
1276,28-Apr-19 17:53:17,18.438,11.326,13.920,10.740,17.840
1277,28-Apr-19 18:08:17,18.438,11.209,13.891,10.310,17.990
1278,28-Apr-19 18:23:17,18.500,11.373,13.920,9.260,18.010
1279,28-Apr-19 18:38:17,18.500,11.385,13.891,9.130,18.070
1280,28-Apr-19 18:53:17,18.500,11.144,13.741,9.110,18.040
1281,28-Apr-19 19:08:17,18.438,11.526,13.682,9.070,18.040
1282,28-Apr-19 19:23:17,18.438,11.263,13.354,9.040,17.970
1283,28-Apr-19 19:38:17,18.375,11.608,13.116,9.020,17.960
1284,28-Apr-19 19:53:17,18.313,11.360,13.026,8.990,17.950
1285,28-Apr-19 20:08:17,18.313,11.186,12.966,8.980,17.930
1286,28-Apr-19 20:23:17,18.250,11.575,12.966,8.920,17.880
1287,28-Apr-19 20:38:17,18.250,11.592,12.966,8.910,17.830
1288,28-Apr-19 20:53:17,18.188,11.894,12.966,8.840,17.790
1289,28-Apr-19 21:08:17,18.125,11.999,12.907,8.840,17.740
1290,28-Apr-19 21:23:17,18.125,11.818,12.937,8.850,17.710
1291,28-Apr-19 21:38:17,18.063,11.883,12.937,8.820,17.680
1292,28-Apr-19 21:53:17,18.000,11.487,12.937,8.830,17.630
1293,28-Apr-19 22:08:17,18.000,11.581,12.877,8.820,17.600
1294,28-Apr-19 22:23:17,17.938,11.586,12.907,8.770,17.580
1295,28-Apr-19 22:38:17,17.938,11.294,12.877,8.820,17.540
1296,28-Apr-19 22:53:17,17.875,11.422,12.907,8.760,17.530
1297,28-Apr-19 23:08:17,17.875,11.410,12.847,8.760,17.500
1298,28-Apr-19 23:23:17,17.875,11.474,12.907,8.710,17.480
1299,28-Apr-19 23:38:17,17.875,11.507,12.877,8.690,17.440
1300,28-Apr-19 23:53:17,17.813,11.543,12.877,8.700,17.420
1301,29-Apr-19 00:08:17,17.813,11.566,12.847,8.730,17.400
1302,29-Apr-19 00:23:17,17.750,11.599,12.847,8.690,17.390
1303,29-Apr-19 00:38:17,17.750,11.651,12.877,8.670,17.380
1304,29-Apr-19 00:53:17,17.750,11.637,12.847,8.690,17.350
1305,29-Apr-19 01:08:17,17.750,11.690,12.817,8.690,17.330
1306,29-Apr-19 01:23:17,17.688,11.684,12.847,8.670,17.290
1307,29-Apr-19 01:38:17,17.688,11.789,12.847,8.680,17.280
1308,29-Apr-19 01:53:17,17.688,11.779,12.847,8.620,17.250
1309,29-Apr-19 02:08:17,17.625,11.828,12.817,8.590,17.220
1310,29-Apr-19 02:23:17,17.625,11.741,12.817,8.700,17.190
1311,29-Apr-19 02:38:17,17.563,11.923,12.847,8.640,17.150
1312,29-Apr-19 02:53:17,17.563,11.882,12.847,8.660,17.130
1313,29-Apr-19 03:08:17,17.500,11.898,12.788,8.420,17.090
1314,29-Apr-19 03:23:17,17.438,11.844,12.817,8.470,17.040
1315,29-Apr-19 03:38:17,17.438,11.837,12.817,8.590,16.980
1316,29-Apr-19 03:53:17,17.375,11.840,12.847,8.660,16.930
1317,29-Apr-19 04:08:17,17.313,11.897,12.788,8.520,16.890
1318,29-Apr-19 04:23:17,17.313,11.924,12.817,8.570,16.860
1319,29-Apr-19 04:38:17,17.250,11.941,12.817,8.650,16.830
1320,29-Apr-19 04:53:17,17.250,11.972,12.728,8.640,16.800
1321,29-Apr-19 05:08:17,17.188,11.949,12.758,8.490,16.770
1322,29-Apr-19 05:23:17,17.188,11.991,12.788,8.450,16.750
1323,29-Apr-19 05:38:17,17.125,12.002,12.788,8.420,16.730
1324,29-Apr-19 05:53:17,17.125,12.016,12.788,8.460,16.700
1325,29-Apr-19 06:08:17,17.063,12.043,12.758,8.590,16.660
1326,29-Apr-19 06:23:17,17.063,12.014,12.758,8.590,16.630
1327,29-Apr-19 06:38:17,17.000,12.090,12.758,8.630,16.580
1328,29-Apr-19 06:53:17,17.000,12.130,12.728,8.610,16.570
1329,29-Apr-19 07:08:17,16.938,12.164,12.728,8.760,16.530
1330,29-Apr-19 07:23:17,16.938,12.126,12.817,8.790,16.500
1331,29-Apr-19 07:38:17,16.875,12.209,12.937,8.830,16.480
1332,29-Apr-19 07:53:17,16.875,12.251,13.175,8.930,16.450
1333,29-Apr-19 08:08:17,16.875,12.226,13.533,9.000,16.460
1334,29-Apr-19 08:23:17,16.813,12.227,13.861,9.060,16.440
1335,29-Apr-19 08:38:17,16.875,12.322,13.891,9.180,16.430
1336,29-Apr-19 08:53:17,16.875,12.330,13.891,9.170,16.410
1337,29-Apr-19 09:08:17,16.875,12.302,13.891,9.270,16.400
1338,29-Apr-19 09:23:17,16.938,12.272,13.920,9.400,16.390
1339,29-Apr-19 09:38:17,16.938,12.279,13.891,9.490,16.400
1340,29-Apr-19 09:53:17,16.938,10.670,13.920,9.610,16.400
1341,29-Apr-19 10:08:17,16.875,11.533,13.891,9.700,16.410
1342,29-Apr-19 10:23:17,16.875,12.141,13.891,9.770,16.410
1343,29-Apr-19 10:38:17,16.938,12.246,13.920,9.850,16.430
1344,29-Apr-19 10:53:17,16.938,12.366,13.920,9.950,16.420
1345,29-Apr-19 11:08:17,17.000,12.293,13.920,10.060,16.450
1346,29-Apr-19 11:23:17,17.000,11.846,13.920,10.100,16.440
1347,29-Apr-19 11:38:17,17.063,11.996,13.891,10.140,16.450
1348,29-Apr-19 11:53:17,17.063,11.988,13.920,10.230,16.460
1349,29-Apr-19 12:08:17,17.063,12.036,13.920,10.330,16.490
1350,29-Apr-19 12:23:17,17.125,12.102,13.861,10.110,16.510
1351,29-Apr-19 12:38:17,17.125,12.038,13.920,10.380,16.470
1352,29-Apr-19 12:53:17,17.188,12.002,13.920,10.560,16.370
1353,29-Apr-19 13:08:17,17.250,12.115,13.920,10.450,16.340
1354,29-Apr-19 13:23:17,17.250,12.067,13.891,10.620,16.400
1355,29-Apr-19 13:38:17,17.313,12.070,13.891,10.680,16.350
1356,29-Apr-19 13:53:17,17.313,12.133,13.920,10.790,16.340
1357,29-Apr-19 14:08:17,17.313,12.202,13.920,10.480,16.280
1358,29-Apr-19 14:23:17,17.250,12.147,13.920,10.490,16.280
1359,29-Apr-19 14:38:17,17.188,12.180,13.920,10.710,16.170
1360,29-Apr-19 14:53:17,17.188,12.046,13.920,11.010,16.310
1361,29-Apr-19 15:08:17,17.188,12.071,13.920,10.810,16.210
1362,29-Apr-19 15:23:17,17.250,12.164,13.920,10.740,16.250
1363,29-Apr-19 15:38:17,17.188,12.098,13.920,11.390,16.210
1364,29-Apr-19 15:53:17,17.188,12.129,13.920,11.380,16.210
1365,29-Apr-19 16:08:17,17.250,12.091,13.920,11.610,16.210
1366,29-Apr-19 16:23:17,17.250,12.081,13.920,11.540,16.100
1367,29-Apr-19 16:38:17,17.125,12.156,13.891,11.620,15.980
1368,29-Apr-19 16:53:17,17.125,12.127,13.920,11.250,15.820
1369,29-Apr-19 17:08:17,17.000,12.163,13.891,11.140,15.820
1370,29-Apr-19 17:23:17,16.938,12.193,13.891,11.000,15.980
1371,29-Apr-19 17:38:17,16.875,12.296,13.920,11.260,16.050
1372,29-Apr-19 17:53:17,16.875,12.243,13.891,10.580,16.120
1373,29-Apr-19 18:08:17,16.813,12.272,13.920,9.810,16.160
1374,29-Apr-19 18:23:17,16.688,12.264,13.920,9.740,15.940
1375,29-Apr-19 18:38:17,16.875,12.255,13.920,9.810,15.860
1376,29-Apr-19 18:53:17,17.000,12.347,13.920,9.800,16.010
1377,29-Apr-19 19:08:17,17.000,12.300,13.831,9.600,16.100
1378,29-Apr-19 19:23:17,17.000,12.330,13.741,9.440,16.120
1379,29-Apr-19 19:38:17,17.000,12.303,13.116,9.290,16.130
1380,29-Apr-19 19:53:17,17.000,12.344,12.996,9.130,16.160
1381,29-Apr-19 20:08:17,16.938,12.364,12.966,9.030,16.290
1382,29-Apr-19 20:23:17,16.875,12.382,12.937,8.940,16.220
1383,29-Apr-19 20:38:17,16.875,12.527,12.966,8.980,16.250
1384,29-Apr-19 20:53:17,16.813,12.357,12.937,9.080,16.290
1385,29-Apr-19 21:08:17,16.813,12.443,12.907,9.020,16.230
1386,29-Apr-19 21:23:17,16.813,12.469,12.937,8.990,16.370
1387,29-Apr-19 21:38:17,16.813,12.419,12.907,9.000,16.380
1388,29-Apr-19 21:53:17,16.813,12.380,12.937,8.960,16.400
1389,29-Apr-19 22:08:17,16.750,12.432,12.877,9.000,16.390
1390,29-Apr-19 22:23:17,16.750,12.462,12.877,8.980,16.370
1391,29-Apr-19 22:38:17,16.750,12.416,12.907,8.950,16.360
1392,29-Apr-19 22:53:17,16.750,12.458,12.847,8.950,16.340
1393,29-Apr-19 23:08:17,16.750,12.432,12.847,9.030,16.330
1394,29-Apr-19 23:23:17,16.750,12.505,12.877,9.010,16.310
1395,29-Apr-19 23:38:17,16.688,12.507,12.847,8.990,16.290
1396,29-Apr-19 23:53:17,16.688,12.494,12.877,8.970,16.270
1397,30-Apr-19 00:08:17,16.688,12.508,12.817,8.960,16.240
1398,30-Apr-19 00:23:17,16.625,12.493,12.847,8.930,16.230
1399,30-Apr-19 00:38:17,16.625,12.488,12.877,8.900,16.220
1400,30-Apr-19 00:53:17,16.625,12.516,12.817,8.930,16.210
1401,30-Apr-19 01:08:17,16.563,12.519,12.817,8.960,16.200
1402,30-Apr-19 01:23:17,16.625,12.476,12.847,8.790,16.190
1403,30-Apr-19 01:38:17,16.625,12.457,12.847,8.880,16.180
1404,30-Apr-19 01:53:17,16.563,12.530,12.847,8.890,16.170
1405,30-Apr-19 02:08:17,16.563,12.612,12.817,8.920,16.150
1406,30-Apr-19 02:23:17,16.563,12.558,12.817,8.990,16.140
1407,30-Apr-19 02:38:17,16.500,12.544,12.817,8.980,16.130
1408,30-Apr-19 02:53:17,16.500,12.539,12.847,8.780,16.110
1409,30-Apr-19 03:08:17,16.500,12.604,12.788,8.960,16.080
1410,30-Apr-19 03:23:17,16.500,12.537,12.817,8.800,16.060
1411,30-Apr-19 03:38:17,16.438,12.599,12.817,8.950,16.030
1412,30-Apr-19 03:53:17,16.438,12.511,12.817,8.940,16.010
1413,30-Apr-19 04:08:17,16.438,12.576,12.788,8.940,16.000
1414,30-Apr-19 04:23:17,16.375,12.607,12.817,8.810,15.990
1415,30-Apr-19 04:38:17,16.375,12.537,12.788,8.850,15.980
1416,30-Apr-19 04:53:17,16.375,12.579,12.788,8.640,15.970
1417,30-Apr-19 05:08:17,16.375,12.652,12.728,8.610,15.960
1418,30-Apr-19 05:23:17,16.375,12.583,12.788,8.650,15.960
1419,30-Apr-19 05:38:17,16.313,12.663,12.788,8.690,15.940
1420,30-Apr-19 05:53:17,16.313,12.615,12.758,8.750,15.930
1421,30-Apr-19 06:08:17,16.313,12.600,12.758,8.800,15.920
1422,30-Apr-19 06:23:17,16.313,12.646,12.788,8.820,15.920
1423,30-Apr-19 06:38:17,16.313,12.637,12.758,8.820,15.900
1424,30-Apr-19 06:53:17,16.313,12.575,12.728,8.880,15.890
1425,30-Apr-19 07:08:17,16.313,12.617,12.728,8.900,15.880
1426,30-Apr-19 07:23:17,16.313,12.665,12.847,8.730,15.890
1427,30-Apr-19 07:38:17,16.313,12.644,13.086,8.860,15.900
1428,30-Apr-19 07:53:17,16.313,12.703,13.414,9.020,15.900
1429,30-Apr-19 08:08:17,16.313,12.707,13.682,9.170,15.900
1430,30-Apr-19 08:23:17,16.375,12.693,13.861,9.300,15.910
1431,30-Apr-19 08:38:17,16.438,12.680,13.891,9.320,15.920
1432,30-Apr-19 08:53:17,16.500,12.661,13.891,9.550,15.940
1433,30-Apr-19 09:08:17,16.563,12.717,13.891,9.570,15.940
1434,30-Apr-19 09:23:17,16.563,12.670,13.891,9.480,15.930
1435,30-Apr-19 09:38:17,16.563,12.640,13.920,9.390,15.940
1436,30-Apr-19 09:53:17,16.625,12.592,13.891,9.540,15.990
1437,30-Apr-19 10:08:17,16.688,12.633,13.920,9.480,15.990
1438,30-Apr-19 10:23:17,16.750,12.589,13.920,9.700,16.010
1439,30-Apr-19 10:38:17,16.875,12.577,13.920,10.090,16.050
1440,30-Apr-19 10:53:17,16.875,12.587,13.920,10.170,16.060
1441,30-Apr-19 11:08:17,16.875,12.598,13.891,10.210,16.090
1442,30-Apr-19 11:23:17,16.938,12.552,13.891,10.160,16.100
1443,30-Apr-19 11:38:17,17.063,12.529,13.920,10.190,16.090
1444,30-Apr-19 11:53:17,17.000,12.573,13.891,10.320,16.090
1445,30-Apr-19 12:08:17,17.000,12.642,13.891,10.430,16.120
1446,30-Apr-19 12:23:17,17.000,12.562,13.891,10.570,16.180
1447,30-Apr-19 12:38:17,17.000,12.610,13.891,10.840,16.240
1448,30-Apr-19 12:53:17,17.063,12.548,13.891,11.180,16.310
1449,30-Apr-19 13:08:17,17.375,12.488,13.891,11.320,16.350
1450,30-Apr-19 13:23:17,17.563,12.481,13.891,11.470,16.440
1451,30-Apr-19 13:38:17,17.500,12.586,13.891,11.710,16.530
1452,30-Apr-19 13:53:17,17.563,12.561,13.891,11.670,16.530
1453,30-Apr-19 14:08:17,17.563,12.510,13.891,11.540,16.500
1454,30-Apr-19 14:23:17,17.563,12.535,13.891,11.700,16.510
1455,30-Apr-19 14:38:17,17.688,12.568,13.891,11.750,16.570
1456,30-Apr-19 14:53:17,17.688,12.539,13.920,11.540,16.540
1457,30-Apr-19 15:08:17,17.625,12.519,13.891,11.580,16.540
1458,30-Apr-19 15:23:17,17.688,12.499,13.891,11.730,16.560
1459,30-Apr-19 15:38:17,17.688,12.505,13.920,11.620,16.540
1460,30-Apr-19 15:53:17,17.688,12.497,13.920,11.630,16.560
1461,30-Apr-19 16:08:17,17.688,12.537,13.891,11.570,16.550
1462,30-Apr-19 16:23:17,17.688,12.536,13.891,11.240,16.480
1463,30-Apr-19 16:38:17,17.625,12.539,13.920,10.430,16.480
1464,30-Apr-19 16:53:17,17.500,12.590,13.891,11.200,16.520
1465,30-Apr-19 17:08:17,17.563,12.596,13.920,11.480,16.550
1466,30-Apr-19 17:23:17,17.563,12.571,13.891,11.510,16.600
1467,30-Apr-19 17:38:17,17.625,12.547,13.891,11.450,16.640
1468,30-Apr-19 17:53:17,17.688,12.499,13.920,11.160,16.610
1469,30-Apr-19 18:08:17,17.750,12.570,13.891,10.790,16.650
1470,30-Apr-19 18:23:17,17.813,12.494,13.891,9.580,16.640
1471,30-Apr-19 18:38:17,17.938,12.501,13.891,9.370,16.680
1472,30-Apr-19 18:53:17,18.063,12.478,13.801,9.000,16.740
1473,30-Apr-19 19:08:17,18.250,12.459,13.771,9.280,17.160
1474,30-Apr-19 19:23:17,18.625,12.489,13.145,9.220,17.380
1475,30-Apr-19 19:38:17,18.750,12.472,13.086,9.140,17.620
1476,30-Apr-19 19:53:17,18.875,12.507,13.026,9.070,17.720
1477,30-Apr-19 20:08:17,19.000,12.496,12.966,9.000,17.820
1478,30-Apr-19 20:23:17,19.063,12.483,12.966,8.940,17.900
1479,30-Apr-19 20:38:17,19.063,12.399,12.966,8.970,17.990
1480,30-Apr-19 20:53:17,19.125,12.368,12.966,8.970,18.080
1481,30-Apr-19 21:08:17,19.125,12.444,12.937,8.940,18.240
1482,30-Apr-19 21:23:17,19.063,12.427,12.937,8.930,18.280
1483,30-Apr-19 21:38:17,19.000,12.459,12.937,8.890,18.250
1484,30-Apr-19 21:53:17,18.938,12.497,12.907,8.820,18.320
1485,30-Apr-19 22:08:17,19.000,12.438,12.907,8.320,18.350
1486,30-Apr-19 22:23:17,18.938,12.493,12.907,8.340,18.400
1487,30-Apr-19 22:38:17,18.938,12.467,12.907,8.480,18.430
1488,30-Apr-19 22:53:17,18.938,12.499,12.907,8.670,18.450
