
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190627,,Exported,"Aqua4Plus 1.9.10"
# Records,  8152 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,10.063,26.030,12.639,1.610,10.090,
,Maximum,13.188,26.386,14.010,6.180,12.570,
,Mean,11.256,26.212,13.330,2.692,11.382,
,Variance,0.4616,0.0033,0.2386,1.8539,0.4515,
,Std Deviation,0.6794,0.0578,0.4885,1.3616,0.6719,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1378,12-Jul-19 01:15:00,10.563,26.133,12.907,5.400,10.730
1379,12-Jul-19 01:30:00,10.563,26.111,12.937,5.400,10.730
1380,12-Jul-19 01:45:00,10.563,26.115,12.937,5.420,10.740
1381,12-Jul-19 02:00:00,10.625,26.114,12.937,5.410,10.730
1382,12-Jul-19 02:15:00,10.563,26.125,12.907,5.400,10.740
1383,12-Jul-19 02:30:00,10.625,26.126,12.937,5.410,10.750
1384,12-Jul-19 02:45:00,10.625,26.124,12.907,5.420,10.750
1385,12-Jul-19 03:00:00,10.563,26.121,12.937,5.420,10.740
1386,12-Jul-19 03:15:00,10.625,26.120,12.907,5.460,10.740
1387,12-Jul-19 03:30:00,10.563,26.103,12.907,5.360,10.750
1388,12-Jul-19 03:45:00,10.625,26.116,12.907,5.460,10.740
1389,12-Jul-19 04:00:00,10.625,26.124,12.907,5.460,10.750
1390,12-Jul-19 04:15:00,10.563,26.101,12.847,5.470,10.750
1391,12-Jul-19 04:30:00,10.563,26.123,12.907,5.480,10.750
1392,12-Jul-19 04:45:00,10.625,26.129,12.937,5.460,10.750
1393,12-Jul-19 05:00:00,10.625,26.120,12.907,5.490,10.750
1394,12-Jul-19 05:15:00,10.563,26.126,12.907,5.490,10.750
1395,12-Jul-19 05:30:00,10.563,26.114,12.877,5.470,10.740
1396,12-Jul-19 05:45:00,10.625,26.125,12.907,5.440,10.750
1397,12-Jul-19 06:00:00,10.625,26.131,12.907,5.460,10.750
1398,12-Jul-19 06:15:00,10.625,26.121,12.877,5.460,10.760
1399,12-Jul-19 06:30:00,10.625,26.125,12.847,5.440,10.750
1400,12-Jul-19 06:45:00,10.625,26.112,12.847,5.450,10.760
1401,12-Jul-19 07:00:00,10.625,26.147,12.877,5.470,10.750
1402,12-Jul-19 07:15:00,10.625,26.121,12.877,5.460,10.760
1403,12-Jul-19 07:30:00,10.625,26.148,12.966,5.480,10.750
1404,12-Jul-19 07:45:00,10.625,26.141,13.086,5.470,10.740
1405,12-Jul-19 08:00:00,10.625,26.146,13.265,5.490,10.770
1406,12-Jul-19 08:15:00,10.625,26.149,13.384,5.490,10.770
1407,12-Jul-19 08:30:00,10.625,26.155,13.533,5.500,10.760
1408,12-Jul-19 08:45:00,10.625,26.160,13.563,5.450,10.760
1409,12-Jul-19 09:00:00,10.625,26.143,13.622,5.450,10.760
1410,12-Jul-19 09:15:00,11.938,26.185,13.533,5.520,10.870
1411,12-Jul-19 09:30:00,10.688,26.165,13.771,5.480,10.780
1412,12-Jul-19 09:45:00,10.625,26.160,13.920,5.490,10.760
1413,12-Jul-19 10:00:00,10.625,26.142,13.920,5.470,10.770
1414,12-Jul-19 10:15:00,10.625,26.140,13.920,5.440,10.760
1415,12-Jul-19 10:30:00,10.625,26.159,13.891,5.460,10.760
1416,12-Jul-19 10:45:00,10.625,26.168,13.891,5.480,10.770
1417,12-Jul-19 11:00:00,10.625,26.164,13.861,5.490,10.770
1418,12-Jul-19 11:15:00,10.625,26.148,13.801,5.520,10.770
1419,12-Jul-19 11:30:00,10.625,26.165,13.831,5.510,10.780
1420,12-Jul-19 11:45:00,10.625,26.155,13.920,5.490,10.770
1421,12-Jul-19 12:00:00,10.625,26.139,13.861,5.470,10.790
1422,12-Jul-19 12:15:00,10.625,26.156,13.980,5.520,10.780
1423,12-Jul-19 12:30:00,10.625,26.163,13.950,5.520,10.780
1424,12-Jul-19 12:45:00,10.625,26.154,13.950,5.520,10.790
1425,12-Jul-19 13:00:00,10.625,26.137,13.950,5.490,10.790
1426,12-Jul-19 13:15:00,10.625,26.154,13.950,5.520,10.780
1427,12-Jul-19 13:30:00,10.625,26.139,13.950,5.480,10.780
1428,12-Jul-19 13:45:00,10.625,26.118,13.920,5.510,10.780
1429,12-Jul-19 14:00:00,10.625,26.133,13.950,5.510,10.790
1430,12-Jul-19 14:15:00,10.625,26.149,13.950,5.530,10.790
1431,12-Jul-19 14:30:00,10.625,26.143,13.980,5.540,10.790
1432,12-Jul-19 14:45:00,10.625,26.143,13.980,5.550,10.780
1433,12-Jul-19 15:00:00,10.625,26.146,13.980,5.550,10.780
1434,12-Jul-19 15:15:00,10.625,26.132,13.950,5.550,10.790
1435,12-Jul-19 15:30:00,10.625,26.120,13.950,5.550,10.790
1436,12-Jul-19 15:45:00,10.625,26.134,13.920,5.560,10.790
1437,12-Jul-19 16:00:00,10.625,26.138,13.950,5.560,10.780
1438,12-Jul-19 16:15:00,10.688,26.144,13.950,5.550,10.790
1439,12-Jul-19 16:30:00,10.688,26.126,13.950,5.540,10.790
1440,12-Jul-19 16:45:00,10.625,26.120,13.950,5.560,10.780
1441,12-Jul-19 17:00:00,10.625,26.134,13.950,5.550,10.780
1442,12-Jul-19 17:15:00,10.625,26.128,13.950,5.530,10.790
1443,12-Jul-19 17:30:00,10.625,26.129,13.980,5.540,10.790
1444,12-Jul-19 17:45:00,10.625,26.138,13.950,5.540,10.790
1445,12-Jul-19 18:00:00,10.625,26.130,13.950,5.530,10.790
1446,12-Jul-19 18:15:00,10.688,26.105,13.920,5.550,10.800
1447,12-Jul-19 18:30:00,10.625,26.114,13.950,5.550,10.790
1448,12-Jul-19 18:45:00,12.000,26.158,13.950,5.640,10.910
1449,12-Jul-19 19:00:00,10.750,26.135,13.950,5.570,10.840
1450,12-Jul-19 19:15:00,10.688,26.125,13.950,5.540,10.810
1451,12-Jul-19 19:30:00,10.688,26.126,13.920,5.520,10.810
1452,12-Jul-19 19:45:00,10.688,26.143,13.414,5.520,10.810
1453,12-Jul-19 20:00:00,10.688,26.134,13.205,5.550,10.800
1454,12-Jul-19 20:15:00,10.625,26.142,13.086,5.520,10.800
1455,12-Jul-19 20:30:00,10.625,26.146,13.026,5.500,10.790
1456,12-Jul-19 20:45:00,10.688,26.136,12.996,5.480,10.790
1457,12-Jul-19 21:00:00,10.625,26.155,12.996,5.480,10.790
1458,12-Jul-19 21:15:00,10.625,26.146,12.966,5.480,10.790
1459,12-Jul-19 21:30:00,10.688,26.150,12.937,5.470,10.790
1460,12-Jul-19 21:45:00,10.625,26.152,12.937,5.500,10.810
1461,12-Jul-19 22:00:00,10.625,26.139,12.937,5.510,10.800
1462,12-Jul-19 22:15:00,10.625,26.147,12.937,5.500,10.820
1463,12-Jul-19 22:30:00,10.688,26.119,12.937,5.540,10.800
1464,12-Jul-19 22:45:00,10.688,26.166,12.937,5.530,10.810
1465,12-Jul-19 23:00:00,10.688,26.148,12.937,5.520,10.820
1466,12-Jul-19 23:15:00,10.688,26.165,12.937,5.570,10.810
1467,12-Jul-19 23:30:00,10.625,26.164,12.937,5.540,10.810
1468,12-Jul-19 23:45:00,10.688,26.161,12.937,5.540,10.820
1469,13-Jul-19 00:00:00,10.688,26.148,12.937,5.520,10.820
1470,13-Jul-19 00:15:00,10.688,26.166,12.937,5.540,10.820
1471,13-Jul-19 00:30:00,10.688,26.177,12.937,5.560,10.810
1472,13-Jul-19 00:45:00,10.688,26.159,12.937,5.570,10.810
1473,13-Jul-19 01:00:00,10.688,26.164,12.907,5.550,10.810
1474,13-Jul-19 01:15:00,10.688,26.148,12.877,5.540,10.810
1475,13-Jul-19 01:30:00,10.688,26.158,12.907,5.550,10.830
1476,13-Jul-19 01:45:00,10.688,26.154,12.877,5.550,10.830
1477,13-Jul-19 02:00:00,10.688,26.149,12.907,5.530,10.830
1478,13-Jul-19 02:15:00,10.688,26.148,12.877,5.550,10.820
1479,13-Jul-19 02:30:00,10.688,26.167,12.877,5.570,10.830
1480,13-Jul-19 02:45:00,10.688,26.161,12.907,5.570,10.830
1481,13-Jul-19 03:00:00,10.688,26.168,12.907,5.530,10.830
1482,13-Jul-19 03:15:00,10.688,26.152,12.877,5.570,10.810
1483,13-Jul-19 03:30:00,10.688,26.138,12.877,5.560,10.830
1484,13-Jul-19 03:45:00,10.688,26.162,12.877,5.570,10.820
1485,13-Jul-19 04:00:00,10.688,26.175,12.877,5.560,10.820
1486,13-Jul-19 04:15:00,10.625,26.174,12.877,5.560,10.810
1487,13-Jul-19 04:30:00,10.688,26.171,12.907,5.550,10.820
1488,13-Jul-19 04:45:00,10.688,26.164,12.877,5.550,10.820
1489,13-Jul-19 05:00:00,10.688,26.171,12.877,5.570,10.820
1490,13-Jul-19 05:15:00,11.813,26.207,12.758,5.630,10.920
1491,13-Jul-19 05:30:00,10.750,26.152,12.817,5.550,10.850
1492,13-Jul-19 05:45:00,10.750,26.179,12.847,5.570,10.820
1493,13-Jul-19 06:00:00,10.688,26.188,12.877,5.570,10.820
1494,13-Jul-19 06:15:00,10.688,26.186,12.847,5.580,10.830
1495,13-Jul-19 06:30:00,10.688,26.166,12.788,5.550,10.820
1496,13-Jul-19 06:45:00,10.688,26.176,12.817,5.560,10.830
1497,13-Jul-19 07:00:00,10.688,26.153,12.817,5.560,10.830
1498,13-Jul-19 07:15:00,10.688,26.195,12.847,5.590,10.820
1499,13-Jul-19 07:30:00,10.688,26.182,12.877,5.560,10.820
1500,13-Jul-19 07:45:00,11.875,26.222,12.817,5.550,10.930
1501,13-Jul-19 08:00:00,10.750,26.191,13.026,5.540,10.860
1502,13-Jul-19 08:15:00,10.750,26.165,13.205,5.560,10.830
1503,13-Jul-19 08:30:00,10.688,26.188,13.384,5.570,10.840
1504,13-Jul-19 08:45:00,10.688,26.179,13.443,5.610,10.840
1505,13-Jul-19 09:00:00,10.688,26.190,13.473,5.590,10.840
1506,13-Jul-19 09:15:00,10.688,26.205,13.533,5.580,10.830
1507,13-Jul-19 09:30:00,10.688,26.200,13.563,5.570,10.830
1508,13-Jul-19 09:45:00,10.688,26.210,13.622,5.590,10.830
1509,13-Jul-19 10:00:00,10.688,26.203,13.652,5.610,10.840
1510,13-Jul-19 10:15:00,10.688,26.212,13.712,5.610,10.850
1511,13-Jul-19 10:30:00,10.750,26.209,13.831,5.620,10.840
1512,13-Jul-19 10:45:00,10.688,26.201,13.920,5.620,10.830
1513,13-Jul-19 11:00:00,10.688,26.210,13.950,5.610,10.840
1514,13-Jul-19 11:15:00,10.688,26.208,13.950,5.610,10.840
1515,13-Jul-19 11:30:00,10.688,26.209,13.950,5.580,10.850
1516,13-Jul-19 11:45:00,10.688,26.212,13.950,5.580,10.840
1517,13-Jul-19 12:00:00,10.688,26.210,13.980,5.610,10.850
1518,13-Jul-19 12:15:00,10.688,26.184,13.891,5.610,10.840
1519,13-Jul-19 12:30:00,10.688,26.208,13.950,5.600,10.840
1520,13-Jul-19 12:45:00,10.688,26.195,13.950,5.600,10.860
1521,13-Jul-19 13:00:00,10.688,26.192,13.920,5.610,10.850
1522,13-Jul-19 13:15:00,10.688,26.203,13.980,5.620,10.850
1523,13-Jul-19 13:30:00,10.688,26.201,13.950,5.640,10.850
1524,13-Jul-19 13:45:00,10.688,26.196,13.950,5.620,10.840
1525,13-Jul-19 14:00:00,10.750,26.195,13.950,5.600,10.850
1526,13-Jul-19 14:15:00,10.688,26.190,13.980,5.610,10.850
1527,13-Jul-19 14:30:00,10.688,26.172,13.950,5.620,10.850
1528,13-Jul-19 14:45:00,10.688,26.171,13.950,5.620,10.840
1529,13-Jul-19 15:00:00,10.688,26.180,13.950,5.610,10.840
1530,13-Jul-19 15:15:00,10.688,26.183,13.950,5.620,10.850
1531,13-Jul-19 15:30:00,10.688,26.175,13.950,5.590,10.850
1532,13-Jul-19 15:45:00,10.688,26.179,13.950,5.600,10.860
1533,13-Jul-19 16:00:00,10.688,26.171,13.950,5.650,10.860
1534,13-Jul-19 16:15:00,10.750,26.154,13.920,5.650,10.850
1535,13-Jul-19 16:30:00,10.688,26.145,13.950,5.620,10.840
1536,13-Jul-19 16:45:00,10.750,26.166,13.950,5.610,10.840
1537,13-Jul-19 17:00:00,10.750,26.179,13.950,5.620,10.860
1538,13-Jul-19 17:15:00,10.688,26.180,13.950,5.640,10.850
1539,13-Jul-19 17:30:00,10.750,26.165,13.950,5.620,10.850
1540,13-Jul-19 17:45:00,10.750,26.153,13.920,5.600,10.850
1541,13-Jul-19 18:00:00,10.688,26.161,13.920,5.630,10.860
1542,13-Jul-19 18:15:00,10.688,26.146,13.950,5.660,10.850
1543,13-Jul-19 18:30:00,10.688,26.170,13.950,5.650,10.850
1544,13-Jul-19 18:45:00,10.750,26.183,13.950,5.660,10.850
1545,13-Jul-19 19:00:00,10.688,26.184,13.950,5.670,10.860
1546,13-Jul-19 19:15:00,10.688,26.153,13.950,5.650,10.850
1547,13-Jul-19 19:30:00,10.750,26.187,13.950,5.680,10.860
1548,13-Jul-19 19:45:00,10.750,26.176,13.384,5.650,10.870
1549,13-Jul-19 20:00:00,10.688,26.165,13.205,5.660,10.860
1550,13-Jul-19 20:15:00,10.688,26.178,13.116,5.660,10.860
1551,13-Jul-19 20:30:00,10.688,26.185,13.056,5.670,10.860
1552,13-Jul-19 20:45:00,10.688,26.175,12.996,5.670,10.870
1553,13-Jul-19 21:00:00,10.688,26.189,12.996,5.680,10.870
1554,13-Jul-19 21:15:00,10.688,26.177,12.937,5.680,10.870
1555,13-Jul-19 21:30:00,10.688,26.168,12.966,5.680,10.870
1556,13-Jul-19 21:45:00,10.750,26.181,12.937,5.670,10.870
1557,13-Jul-19 22:00:00,10.750,26.208,12.937,5.660,10.890
1558,13-Jul-19 22:15:00,10.750,26.208,12.907,5.640,10.890
1559,13-Jul-19 22:30:00,10.750,26.203,12.937,5.650,10.870
1560,13-Jul-19 22:45:00,10.750,26.197,12.937,5.650,10.870
1561,13-Jul-19 23:00:00,10.688,26.201,12.937,5.660,10.880
1562,13-Jul-19 23:15:00,10.750,26.195,12.907,5.660,10.870
1563,13-Jul-19 23:30:00,10.750,26.190,12.937,5.660,10.870
1564,13-Jul-19 23:45:00,10.750,26.201,12.937,5.690,10.870
1565,14-Jul-19 00:00:00,10.688,26.188,12.907,5.710,10.860
1566,14-Jul-19 00:15:00,10.750,26.195,12.907,5.650,10.860
1567,14-Jul-19 00:30:00,10.688,26.177,12.907,5.650,10.860
1568,14-Jul-19 00:45:00,10.688,26.186,12.937,5.630,10.870
1569,14-Jul-19 01:00:00,10.688,26.199,12.937,5.660,10.870
1570,14-Jul-19 01:15:00,10.688,26.186,12.877,5.650,10.870
1571,14-Jul-19 01:30:00,10.750,26.186,12.907,5.670,10.860
1572,14-Jul-19 01:45:00,10.688,26.171,12.907,5.660,10.880
1573,14-Jul-19 02:00:00,10.750,26.177,12.907,5.680,10.870
1574,14-Jul-19 02:15:00,10.688,26.186,12.877,5.620,10.870
1575,14-Jul-19 02:30:00,10.688,26.199,12.907,5.630,10.870
1576,14-Jul-19 02:45:00,10.750,26.172,12.907,5.670,10.880
1577,14-Jul-19 03:00:00,10.750,26.164,12.907,5.670,10.890
1578,14-Jul-19 03:15:00,10.750,26.191,12.907,5.710,10.880
1579,14-Jul-19 03:30:00,10.750,26.171,12.907,5.670,10.880
1580,14-Jul-19 03:45:00,10.750,26.190,12.907,5.690,10.880
1581,14-Jul-19 04:00:00,10.750,26.190,12.907,5.690,10.880
1582,14-Jul-19 04:15:00,10.750,26.193,12.907,5.690,10.890
1583,14-Jul-19 04:30:00,10.750,26.183,12.877,5.690,10.870
1584,14-Jul-19 04:45:00,10.750,26.194,12.907,5.670,10.890
1585,14-Jul-19 05:00:00,10.750,26.168,12.877,5.690,10.890
1586,14-Jul-19 05:15:00,10.750,26.170,12.877,5.700,10.880
1587,14-Jul-19 05:30:00,10.750,26.189,12.877,5.690,10.890
1588,14-Jul-19 05:45:00,10.688,26.206,12.907,5.690,10.880
1589,14-Jul-19 06:00:00,10.750,26.202,12.907,5.690,10.890
1590,14-Jul-19 06:15:00,10.750,26.200,12.877,5.700,10.890
1591,14-Jul-19 06:30:00,10.750,26.200,12.847,5.730,10.890
1592,14-Jul-19 06:45:00,10.750,26.208,12.847,5.710,10.900
1593,14-Jul-19 07:00:00,10.750,26.194,12.847,5.700,10.890
1594,14-Jul-19 07:15:00,10.750,26.198,12.877,5.700,10.900
1595,14-Jul-19 07:30:00,10.750,26.203,12.907,5.710,10.890
1596,14-Jul-19 07:45:00,10.750,26.190,12.966,5.700,10.890
1597,14-Jul-19 08:00:00,10.750,26.206,13.116,5.700,10.890
1598,14-Jul-19 08:15:00,10.750,26.216,13.265,5.720,10.890
1599,14-Jul-19 08:30:00,10.750,26.219,13.384,5.690,10.890
1600,14-Jul-19 08:45:00,12.000,26.254,13.265,5.830,11.000
1601,14-Jul-19 09:00:00,10.813,26.218,13.414,5.720,10.920
1602,14-Jul-19 09:15:00,10.750,26.231,13.443,5.680,10.900
1603,14-Jul-19 09:30:00,10.750,26.230,13.473,5.690,10.900
1604,14-Jul-19 09:45:00,10.750,26.233,13.563,5.680,10.900
1605,14-Jul-19 10:00:00,10.750,26.237,13.622,5.700,10.900
1606,14-Jul-19 10:15:00,12.000,26.265,13.503,5.810,11.010
1607,14-Jul-19 10:30:00,10.875,26.236,13.652,5.710,10.910
1608,14-Jul-19 10:45:00,10.750,26.213,13.712,5.700,10.900
1609,14-Jul-19 11:00:00,10.750,26.229,13.831,5.710,10.900
1610,14-Jul-19 11:15:00,10.750,26.221,13.891,5.680,10.890
1611,14-Jul-19 11:30:00,10.750,26.221,13.861,5.670,10.890
1612,14-Jul-19 11:45:00,10.750,26.230,13.861,5.670,10.890
1613,14-Jul-19 12:00:00,10.750,26.237,13.891,5.710,10.900
1614,14-Jul-19 12:15:00,10.750,26.224,13.861,5.710,10.900
1615,14-Jul-19 12:30:00,10.750,26.231,13.920,5.710,10.900
1616,14-Jul-19 12:45:00,10.750,26.227,13.950,5.740,10.900
1617,14-Jul-19 13:00:00,10.750,26.225,13.980,5.710,10.890
1618,14-Jul-19 13:15:00,10.750,26.196,13.920,5.710,10.890
1619,14-Jul-19 13:30:00,10.750,26.216,13.950,5.700,10.900
1620,14-Jul-19 13:45:00,10.750,26.222,13.950,5.710,10.910
1621,14-Jul-19 14:00:00,10.750,26.222,13.950,5.730,10.910
1622,14-Jul-19 14:15:00,10.750,26.215,13.950,5.720,10.900
1623,14-Jul-19 14:30:00,12.125,26.242,13.980,5.820,11.000
1624,14-Jul-19 14:45:00,10.875,26.210,13.920,5.720,10.920
1625,14-Jul-19 15:00:00,10.813,26.209,13.950,5.700,10.890
1626,14-Jul-19 15:15:00,10.750,26.212,13.980,5.700,10.900
1627,14-Jul-19 15:30:00,10.750,26.204,13.950,5.720,10.910
1628,14-Jul-19 15:45:00,10.813,26.178,13.950,5.730,10.920
1629,14-Jul-19 16:00:00,10.750,26.176,13.950,5.760,10.920
1630,14-Jul-19 16:15:00,10.750,26.187,13.950,5.740,10.910
1631,14-Jul-19 16:30:00,10.813,26.195,13.950,5.730,10.900
1632,14-Jul-19 16:45:00,10.750,26.197,13.950,5.700,10.900
1633,14-Jul-19 17:00:00,10.750,26.175,13.950,5.740,10.910
1634,14-Jul-19 17:15:00,10.750,26.171,13.950,5.760,10.920
1635,14-Jul-19 17:30:00,10.750,26.181,13.950,5.750,10.910
1636,14-Jul-19 17:45:00,10.750,26.178,13.920,5.720,10.910
1637,14-Jul-19 18:00:00,10.813,26.186,13.950,5.760,10.920
1638,14-Jul-19 18:15:00,10.750,26.193,13.950,5.770,10.920
1639,14-Jul-19 18:30:00,10.750,26.190,13.950,5.760,10.910
1640,14-Jul-19 18:45:00,10.750,26.193,13.980,5.780,10.910
1641,14-Jul-19 19:00:00,10.750,26.192,13.950,5.780,10.920
1642,14-Jul-19 19:15:00,10.750,26.181,13.950,5.770,10.920
1643,14-Jul-19 19:30:00,10.813,26.175,13.950,5.770,10.920
1644,14-Jul-19 19:45:00,10.750,26.183,13.414,5.780,10.930
1645,14-Jul-19 20:00:00,10.750,26.201,13.235,5.750,10.930
1646,14-Jul-19 20:15:00,10.750,26.189,13.116,5.770,10.920
1647,14-Jul-19 20:30:00,10.750,26.194,13.026,5.780,10.930
1648,14-Jul-19 20:45:00,10.750,26.184,12.996,5.780,10.920
1649,14-Jul-19 21:00:00,10.750,26.186,12.966,5.780,10.920
1650,14-Jul-19 21:15:00,10.750,26.191,12.966,5.780,10.930
1651,14-Jul-19 21:30:00,10.750,26.176,12.966,5.750,10.930
1652,14-Jul-19 21:45:00,11.938,26.238,12.847,5.890,11.030
1653,14-Jul-19 22:00:00,10.875,26.209,12.966,5.770,10.950
1654,14-Jul-19 22:15:00,10.813,26.212,12.966,5.750,10.930
1655,14-Jul-19 22:30:00,10.750,26.204,12.937,5.730,10.930
1656,14-Jul-19 22:45:00,10.750,26.212,12.937,5.740,10.930
1657,14-Jul-19 23:00:00,10.750,26.209,12.937,5.770,10.940
1658,14-Jul-19 23:15:00,10.750,26.198,12.937,5.770,10.930
1659,14-Jul-19 23:30:00,10.750,26.207,12.937,5.770,10.930
1660,14-Jul-19 23:45:00,10.750,26.193,12.937,5.740,10.930
1661,15-Jul-19 00:00:00,10.750,26.206,12.907,5.740,10.920
1662,15-Jul-19 00:15:00,10.750,26.214,12.907,5.730,10.930
1663,15-Jul-19 00:30:00,10.750,26.206,12.907,5.750,10.930
1664,15-Jul-19 00:45:00,10.750,26.217,12.937,5.760,10.930
1665,15-Jul-19 01:00:00,10.750,26.207,12.937,5.780,10.930
1666,15-Jul-19 01:15:00,10.813,26.218,12.907,5.780,10.940
1667,15-Jul-19 01:30:00,10.813,26.220,12.907,5.780,10.940
1668,15-Jul-19 01:45:00,10.750,26.213,12.907,5.780,10.930
1669,15-Jul-19 02:00:00,10.750,26.199,12.907,5.770,10.930
1670,15-Jul-19 02:15:00,10.750,26.205,12.877,5.780,10.930
1671,15-Jul-19 02:30:00,10.813,26.178,12.877,5.750,10.920
1672,15-Jul-19 02:45:00,10.750,26.183,12.907,5.730,10.930
1673,15-Jul-19 03:00:00,10.750,26.192,12.877,5.730,10.930
1674,15-Jul-19 03:15:00,10.750,26.202,12.877,5.750,10.920
1675,15-Jul-19 03:30:00,10.813,26.204,12.877,5.730,10.920
1676,15-Jul-19 03:45:00,10.750,26.213,12.907,5.730,10.930
1677,15-Jul-19 04:00:00,10.750,26.197,12.877,5.730,10.930
1678,15-Jul-19 04:15:00,10.813,26.196,12.877,5.750,10.940
1679,15-Jul-19 04:30:00,10.750,26.185,12.847,5.760,10.950
1680,15-Jul-19 04:45:00,10.750,26.213,12.877,5.780,10.940
1681,15-Jul-19 05:00:00,10.813,26.195,12.877,5.790,10.950
1682,15-Jul-19 05:15:00,10.813,26.216,12.847,5.780,10.940
1683,15-Jul-19 05:30:00,10.813,26.219,12.877,5.770,10.950
1684,15-Jul-19 05:45:00,10.813,26.216,12.877,5.780,10.950
1685,15-Jul-19 06:00:00,10.750,26.207,12.877,5.770,10.960
1686,15-Jul-19 06:15:00,10.813,26.218,12.847,5.800,10.960
1687,15-Jul-19 06:30:00,10.813,26.198,12.817,5.800,10.950
1688,15-Jul-19 06:45:00,10.750,26.216,12.817,5.820,10.940
1689,15-Jul-19 07:00:00,10.813,26.231,12.817,5.780,10.950
1690,15-Jul-19 07:15:00,10.813,26.214,12.847,5.770,10.950
1691,15-Jul-19 07:30:00,10.813,26.220,12.847,5.800,10.950
1692,15-Jul-19 07:45:00,10.750,26.209,12.907,5.820,10.960
1693,15-Jul-19 08:00:00,10.813,26.217,13.086,5.820,10.960
1694,15-Jul-19 08:15:00,10.813,26.229,13.205,5.820,10.960
1695,15-Jul-19 08:30:00,10.813,26.223,13.414,5.820,10.960
1696,15-Jul-19 08:45:00,10.813,26.228,13.503,5.840,10.960
1697,15-Jul-19 09:00:00,10.813,26.221,13.563,5.800,10.960
1698,15-Jul-19 09:15:00,10.813,26.232,13.563,5.800,10.960
1699,15-Jul-19 09:30:00,10.813,26.237,13.652,5.810,10.950
1700,15-Jul-19 09:45:00,10.813,26.230,13.652,5.800,10.960
1701,15-Jul-19 10:00:00,10.813,26.242,13.801,5.800,10.950
1702,15-Jul-19 10:15:00,10.813,26.229,13.920,5.800,10.950
1703,15-Jul-19 10:30:00,10.813,26.236,13.891,5.790,10.960
1704,15-Jul-19 10:45:00,10.813,26.190,13.891,5.800,10.970
1705,15-Jul-19 11:00:00,10.813,26.219,13.861,5.820,10.960
1706,15-Jul-19 11:15:00,10.813,26.231,13.891,5.800,10.970
1707,15-Jul-19 11:30:00,10.813,26.224,13.950,5.800,10.950
1708,15-Jul-19 11:45:00,10.813,26.231,13.950,5.820,10.950
1709,15-Jul-19 12:00:00,10.813,26.233,13.950,5.800,10.960
1710,15-Jul-19 12:15:00,10.813,26.224,13.920,5.810,10.950
1711,15-Jul-19 12:30:00,10.813,26.205,13.920,5.790,10.950
1712,15-Jul-19 12:45:00,10.813,26.223,13.950,5.820,10.960
1713,15-Jul-19 13:00:00,10.813,26.237,13.950,5.790,10.970
1714,15-Jul-19 13:15:00,10.813,26.229,13.950,5.820,10.970
1715,15-Jul-19 13:30:00,10.813,26.214,13.950,5.800,10.950
1716,15-Jul-19 13:45:00,10.813,26.203,13.950,5.790,10.950
1717,15-Jul-19 14:00:00,10.813,26.218,13.950,5.780,10.950
1718,15-Jul-19 14:15:00,10.813,26.203,13.950,5.780,10.960
1719,15-Jul-19 14:30:00,10.813,26.219,13.980,5.810,10.960
1720,15-Jul-19 14:45:00,10.813,26.214,13.950,5.800,10.960
1721,15-Jul-19 15:00:00,10.813,26.213,13.920,5.820,10.970
1722,15-Jul-19 15:15:00,10.813,26.217,13.831,5.850,10.970
1723,15-Jul-19 15:30:00,10.813,26.217,13.950,5.830,10.970
1724,15-Jul-19 15:45:00,10.813,26.205,13.950,5.850,10.980
1725,15-Jul-19 16:00:00,10.813,26.192,13.920,5.850,10.980
1726,15-Jul-19 16:15:00,10.813,26.202,13.950,5.830,10.960
