
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20200824,,Exported,"Aqua4Plus 1.9.10"
# Records,  862 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,23.813,-55.091,12.639,4.690,23.440,
,Maximum,29.875,15.487,13.950,15.860,27.020,
,Mean,26.536,1.778,13.211,7.845,25.312,
,Variance,2.2918,742.7857,0.2218,8.5999,0.8816,
,Std Deviation,1.5139,27.2541,0.4710,2.9326,0.9389,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
684,31-Aug-20 19:45:11,24.938,15.473,12.996,6.940,24.550
685,31-Aug-20 20:00:11,24.938,15.466,12.877,6.890,24.530
686,31-Aug-20 20:15:11,24.875,15.478,12.966,6.650,24.420
687,31-Aug-20 20:30:11,24.875,15.484,12.966,6.560,24.460
688,31-Aug-20 20:45:11,24.813,15.487,12.966,6.580,24.460
689,31-Aug-20 21:00:11,24.813,15.290,12.847,6.570,24.440
690,31-Aug-20 21:15:11,24.813,15.359,12.937,6.540,24.410
691,31-Aug-20 21:30:11,24.813,15.376,12.966,6.570,24.400
692,31-Aug-20 21:45:11,24.750,15.387,12.937,6.550,24.370
693,31-Aug-20 22:00:11,24.750,15.373,12.788,6.590,24.340
694,31-Aug-20 22:15:11,24.750,15.420,12.907,6.630,24.320
695,31-Aug-20 22:30:11,24.688,15.388,12.937,6.570,24.310
696,31-Aug-20 22:45:11,24.750,15.394,12.907,6.540,24.290
697,31-Aug-20 23:00:11,24.688,15.394,12.847,6.480,24.270
698,31-Aug-20 23:15:11,24.625,15.397,12.907,6.440,24.240
699,31-Aug-20 23:30:11,24.625,15.399,12.907,6.500,24.210
700,31-Aug-20 23:45:11,24.563,15.389,12.907,6.400,24.190
701,1-Sep-20 00:00:11,24.563,15.393,12.758,6.420,24.170
702,1-Sep-20 00:15:11,24.500,15.413,12.847,6.450,24.140
703,1-Sep-20 00:30:11,24.500,15.388,12.877,6.340,24.110
704,1-Sep-20 00:45:11,24.500,15.396,12.877,6.330,24.090
705,1-Sep-20 01:00:11,24.500,15.382,12.758,6.300,24.080
706,1-Sep-20 01:15:11,24.438,15.394,12.877,6.250,24.050
707,1-Sep-20 01:30:11,24.438,15.408,12.877,6.220,24.030
708,1-Sep-20 01:45:11,24.438,15.400,12.877,6.190,24.010
709,1-Sep-20 02:00:11,24.375,15.394,12.698,6.100,23.990
710,1-Sep-20 02:15:11,24.375,15.389,12.847,6.100,23.970
711,1-Sep-20 02:30:11,24.375,15.400,12.847,6.100,23.950
712,1-Sep-20 02:45:11,24.313,15.402,12.847,6.050,23.930
713,1-Sep-20 03:00:11,24.313,15.387,12.728,6.070,23.910
714,1-Sep-20 03:15:11,24.313,15.394,12.817,6.020,23.890
715,1-Sep-20 03:30:11,24.250,15.406,12.847,6.080,23.880
716,1-Sep-20 03:45:11,24.250,15.378,12.847,5.990,23.880
717,1-Sep-20 04:00:11,24.250,15.384,12.728,5.890,23.870
718,1-Sep-20 04:15:11,24.250,15.386,12.817,5.840,23.860
719,1-Sep-20 04:30:11,24.250,15.383,12.788,5.850,23.850
720,1-Sep-20 04:45:11,24.250,15.418,12.817,5.830,23.840
721,1-Sep-20 05:00:11,24.188,15.374,12.639,5.740,23.830
722,1-Sep-20 05:15:11,24.313,15.366,12.788,5.710,23.820
723,1-Sep-20 05:30:11,24.250,15.426,12.788,5.700,23.800
724,1-Sep-20 05:45:11,24.563,15.417,12.788,5.730,23.790
725,1-Sep-20 06:00:11,24.625,15.417,12.639,5.760,23.780
726,1-Sep-20 06:15:11,24.750,15.409,12.728,5.730,23.770
727,1-Sep-20 06:30:11,24.438,15.401,12.758,5.660,23.740
728,1-Sep-20 06:45:11,24.125,15.393,12.788,5.680,23.740
729,1-Sep-20 07:00:11,24.125,15.407,12.639,5.770,23.730
730,1-Sep-20 07:15:11,24.125,15.405,12.788,5.750,23.720
731,1-Sep-20 07:30:11,24.125,15.396,12.758,5.750,23.710
732,1-Sep-20 07:45:11,24.125,15.435,12.788,5.820,23.690
733,1-Sep-20 08:00:11,24.063,15.429,12.758,5.920,23.680
734,1-Sep-20 08:15:11,24.063,15.424,12.847,5.950,23.670
735,1-Sep-20 08:30:11,24.063,15.408,12.847,5.950,23.660
736,1-Sep-20 08:45:11,24.063,15.401,13.205,6.300,23.660
737,1-Sep-20 09:00:11,24.125,15.414,13.175,6.540,23.650
738,1-Sep-20 09:15:11,24.125,15.429,13.414,6.700,23.650
739,1-Sep-20 09:30:11,24.125,15.424,13.414,6.670,23.650
740,1-Sep-20 09:45:11,24.063,15.448,13.533,6.850,23.650
741,1-Sep-20 10:00:11,24.125,15.428,13.414,7.070,23.650
742,1-Sep-20 10:15:11,24.125,15.442,13.563,6.970,23.640
743,1-Sep-20 10:30:11,24.125,15.448,13.503,7.150,23.650
744,1-Sep-20 10:45:11,24.125,15.430,13.473,6.970,23.640
745,1-Sep-20 11:00:11,24.125,15.430,13.682,7.200,23.640
746,1-Sep-20 11:15:11,24.125,15.430,13.831,7.350,23.640
747,1-Sep-20 11:30:11,24.125,15.445,13.920,8.010,23.650
748,1-Sep-20 11:45:11,24.188,15.433,13.861,8.040,23.660
749,1-Sep-20 12:00:11,24.188,15.448,13.861,7.780,23.670
750,1-Sep-20 12:15:11,24.188,15.447,13.920,8.250,23.670
751,1-Sep-20 12:30:11,24.250,15.434,13.920,9.810,23.690
752,1-Sep-20 12:45:11,24.313,15.437,13.920,9.580,23.680
753,1-Sep-20 13:00:11,24.313,15.457,13.920,9.190,23.690
754,1-Sep-20 13:15:11,24.375,15.461,13.920,10.430,23.700
755,1-Sep-20 13:30:11,24.438,15.440,13.950,10.650,23.710
756,1-Sep-20 13:45:11,24.438,15.419,13.920,10.720,23.730
757,1-Sep-20 14:00:11,24.500,15.435,13.950,10.560,23.750
758,1-Sep-20 14:15:11,24.500,15.424,13.920,9.910,23.740
759,1-Sep-20 14:30:11,24.500,15.427,13.920,9.370,23.730
760,1-Sep-20 14:45:11,24.563,15.442,13.950,9.640,23.700
761,1-Sep-20 15:00:11,24.813,15.429,13.920,10.000,23.690
762,1-Sep-20 15:15:11,24.563,15.428,13.920,10.010,23.690
763,1-Sep-20 15:30:11,24.500,15.402,13.920,8.960,23.670
764,1-Sep-20 15:45:11,24.438,15.410,13.891,8.670,23.670
765,1-Sep-20 16:00:11,24.438,15.381,13.235,8.240,23.680
766,1-Sep-20 16:15:11,24.375,15.397,13.920,8.200,23.700
767,1-Sep-20 16:30:11,24.438,15.403,13.891,8.160,23.670
768,1-Sep-20 16:45:11,24.375,15.389,13.920,7.690,23.650
769,1-Sep-20 17:00:11,24.375,15.404,13.086,7.910,23.650
770,1-Sep-20 17:15:11,24.375,15.409,13.920,7.630,23.650
771,1-Sep-20 17:30:11,24.375,15.394,13.741,7.500,23.640
772,1-Sep-20 17:45:11,24.375,15.395,13.771,7.020,23.650
773,1-Sep-20 18:00:11,24.313,15.379,13.056,6.820,23.650
774,1-Sep-20 18:15:11,24.313,15.386,13.056,6.240,23.630
775,1-Sep-20 18:30:11,24.250,15.429,13.086,5.900,23.620
776,1-Sep-20 18:45:11,24.250,15.406,13.294,6.000,23.640
777,1-Sep-20 19:00:11,24.250,15.392,13.026,5.800,23.640
778,1-Sep-20 19:15:11,24.188,15.371,13.026,5.700,23.650
779,1-Sep-20 19:30:11,24.188,15.409,12.996,5.540,23.620
780,1-Sep-20 19:45:11,24.125,15.390,12.966,5.300,23.650
781,1-Sep-20 20:00:11,24.125,15.396,12.847,5.180,23.580
782,1-Sep-20 20:15:11,24.063,15.388,12.966,5.310,23.530
783,1-Sep-20 20:30:11,24.063,15.400,12.966,5.030,23.550
784,1-Sep-20 20:45:11,24.063,15.406,12.966,4.950,23.590
785,1-Sep-20 21:00:11,24.063,15.376,12.847,5.330,23.600
786,1-Sep-20 21:15:11,24.063,15.400,12.966,5.500,23.610
787,1-Sep-20 21:30:11,24.063,15.390,12.937,5.620,23.610
788,1-Sep-20 21:45:11,24.063,15.397,12.937,5.680,23.620
789,1-Sep-20 22:00:11,24.000,15.395,12.788,5.760,23.620
790,1-Sep-20 22:15:11,24.000,15.405,12.937,5.840,23.630
791,1-Sep-20 22:30:11,24.063,15.393,12.937,6.010,23.640
792,1-Sep-20 22:45:11,24.000,15.385,12.907,6.110,23.630
793,1-Sep-20 23:00:11,24.000,15.398,12.788,6.140,23.640
794,1-Sep-20 23:15:11,24.000,15.383,12.907,6.100,23.640
795,1-Sep-20 23:30:11,24.063,15.387,12.907,6.130,23.640
796,1-Sep-20 23:45:11,24.063,15.416,12.907,6.190,23.630
797,2-Sep-20 00:00:11,24.000,15.398,12.728,6.160,23.620
798,2-Sep-20 00:15:11,24.000,15.386,12.877,6.170,23.620
799,2-Sep-20 00:30:11,24.000,15.396,12.907,6.170,23.610
800,2-Sep-20 00:45:11,24.000,15.376,12.907,6.200,23.600
801,2-Sep-20 01:00:11,24.000,15.395,12.758,6.160,23.590
802,2-Sep-20 01:15:11,23.938,15.386,12.877,6.110,23.590
803,2-Sep-20 01:30:11,24.000,15.380,12.907,6.060,23.580
804,2-Sep-20 01:45:11,23.938,15.364,12.877,6.000,23.570
805,2-Sep-20 02:00:11,24.000,15.376,12.728,5.940,23.570
806,2-Sep-20 02:15:11,23.938,15.381,12.847,5.890,23.560
807,2-Sep-20 02:30:11,23.938,15.393,12.877,5.890,23.550
808,2-Sep-20 02:45:11,23.938,15.403,12.877,5.850,23.550
809,2-Sep-20 03:00:11,23.938,15.374,12.758,5.870,23.540
810,2-Sep-20 03:15:11,23.938,15.395,12.847,5.870,23.540
811,2-Sep-20 03:30:11,23.875,15.386,12.847,5.910,23.530
812,2-Sep-20 03:45:11,23.938,15.384,12.877,5.900,23.520
813,2-Sep-20 04:00:11,23.938,15.422,12.728,5.900,23.510
814,2-Sep-20 04:15:11,23.875,15.356,12.877,5.980,23.510
815,2-Sep-20 04:30:11,23.875,15.356,12.847,5.990,23.510
816,2-Sep-20 04:45:11,23.875,15.347,12.847,5.920,23.510
817,2-Sep-20 05:00:11,23.875,15.338,12.758,5.910,23.500
818,2-Sep-20 05:15:11,23.875,15.385,12.847,5.870,23.500
819,2-Sep-20 05:30:11,23.875,15.380,12.817,5.830,23.490
820,2-Sep-20 05:45:11,23.875,15.391,12.817,5.830,23.500
821,2-Sep-20 06:00:11,23.875,15.363,12.698,5.820,23.490
822,2-Sep-20 06:15:11,23.875,15.382,12.788,5.840,23.480
823,2-Sep-20 06:30:11,23.875,15.371,12.788,5.780,23.480
824,2-Sep-20 06:45:11,23.875,15.399,12.817,5.880,23.470
825,2-Sep-20 07:00:11,23.813,15.407,12.728,5.860,23.470
826,2-Sep-20 07:15:11,23.813,15.372,12.758,5.860,23.470
827,2-Sep-20 07:30:11,23.813,15.350,12.788,5.920,23.460
828,2-Sep-20 07:45:11,23.875,15.379,12.817,6.080,23.460
829,2-Sep-20 08:00:11,23.875,15.401,12.758,6.100,23.460
830,2-Sep-20 08:15:11,23.875,15.364,12.847,6.160,23.460
831,2-Sep-20 08:30:11,23.875,15.339,13.235,6.580,23.460
832,2-Sep-20 08:45:11,23.938,15.400,13.443,6.930,23.450
833,2-Sep-20 09:00:11,24.000,15.425,13.414,7.010,23.440
834,2-Sep-20 09:15:11,24.000,15.420,13.652,7.530,23.440
835,2-Sep-20 09:30:11,24.063,15.436,13.622,7.670,23.440
836,2-Sep-20 09:45:11,24.188,15.374,13.682,7.520,23.450
837,2-Sep-20 10:00:11,24.250,15.363,13.801,8.040,23.460
838,2-Sep-20 10:15:11,24.250,15.358,13.861,8.150,23.480
839,2-Sep-20 10:30:11,24.250,15.336,13.891,7.890,23.500
840,2-Sep-20 10:45:11,24.250,15.334,13.861,7.790,23.510
841,2-Sep-20 11:00:11,24.313,15.375,13.503,7.670,23.500
842,2-Sep-20 11:15:11,24.375,15.395,13.920,7.530,23.480
843,2-Sep-20 11:30:11,24.438,15.386,13.950,7.870,23.510
844,2-Sep-20 11:45:11,24.500,15.413,13.920,8.290,23.520
845,2-Sep-20 12:00:11,24.563,15.407,13.920,8.790,23.520
846,2-Sep-20 12:15:11,24.625,15.399,13.920,8.520,23.550
847,2-Sep-20 12:30:11,24.813,15.392,13.920,9.260,23.570
848,2-Sep-20 12:45:11,24.875,10.476,13.891,9.600,23.570
849,2-Sep-20 13:00:11,24.938,-11.334,13.920,11.620,23.620
850,2-Sep-20 13:15:11,24.938,-13.447,13.891,13.220,23.640
851,2-Sep-20 13:30:11,24.938,-14.975,13.920,13.660,23.640
852,2-Sep-20 13:45:11,24.938,-14.314,13.891,14.590,23.660
853,2-Sep-20 14:00:11,25.000,-14.582,13.891,14.400,23.690
854,2-Sep-20 14:15:11,25.000,-14.444,13.920,13.590,23.690
855,2-Sep-20 14:30:11,25.063,-14.074,13.920,14.600,23.750
856,2-Sep-20 14:45:11,25.063,-14.708,13.891,14.630,23.780
857,2-Sep-20 15:00:11,25.125,-14.032,13.891,15.040,23.780
858,2-Sep-20 15:15:11,25.063,-14.327,13.920,14.660,23.780
859,2-Sep-20 15:30:11,25.063,-14.250,13.920,14.050,23.780
860,2-Sep-20 15:45:11,25.000,-14.484,13.891,14.600,23.830
861,2-Sep-20 16:00:11,25.000,-14.476,13.920,12.330,23.790
862,2-Sep-20 16:15:11,25.000,-15.081,13.920,10.760,23.810
