
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20190627,,Exported,"Aqua4Plus 1.9.10"
# Records,  8153 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,21.875,-53.608,12.579,4.930,21.480,
,Maximum,32.625,14.899,13.950,16.480,29.960,
,Mean,26.997,10.268,13.296,9.241,26.061,
,Variance,3.2314,98.2607,0.2375,7.6246,2.2542,
,Std Deviation,1.7976,9.9127,0.4874,2.7613,1.5014,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
3736,5-Aug-19 14:45:00,28.063,14.046,13.920,13.620,26.710
3737,5-Aug-19 15:00:00,28.250,14.036,13.891,13.620,26.750
3738,5-Aug-19 15:15:00,28.375,14.032,13.920,12.870,26.680
3739,5-Aug-19 15:30:00,28.313,14.032,13.861,13.120,26.750
3740,5-Aug-19 15:45:00,28.250,14.029,13.920,13.280,26.770
3741,5-Aug-19 16:00:00,28.313,14.040,13.920,13.960,26.790
3742,5-Aug-19 16:15:00,28.438,14.035,13.920,13.790,26.790
3743,5-Aug-19 16:30:00,28.438,14.020,13.920,13.480,26.790
3744,5-Aug-19 16:45:00,28.563,14.007,13.891,13.690,26.810
3745,5-Aug-19 17:00:00,28.688,14.016,13.891,13.760,26.770
3746,5-Aug-19 17:15:00,28.813,14.007,13.891,13.500,26.680
3747,5-Aug-19 17:30:00,28.438,14.011,13.891,11.890,26.570
3748,5-Aug-19 17:45:00,28.125,14.010,13.891,10.760,26.420
3749,5-Aug-19 18:00:00,27.938,14.018,13.920,9.980,26.450
3750,5-Aug-19 18:15:00,27.875,14.018,13.026,9.070,26.490
3751,5-Aug-19 18:30:00,28.000,14.018,13.294,8.920,26.460
3752,5-Aug-19 18:45:00,28.125,14.025,13.682,8.830,26.460
3753,5-Aug-19 19:00:00,28.188,14.026,13.384,8.420,26.490
3754,5-Aug-19 19:15:00,28.125,14.021,13.294,8.350,26.490
3755,5-Aug-19 19:30:00,28.000,14.021,13.771,8.690,26.430
3756,5-Aug-19 19:45:00,28.000,14.020,13.801,9.030,26.360
3757,5-Aug-19 20:00:00,28.000,14.022,13.652,9.040,26.340
3758,5-Aug-19 20:15:00,27.938,14.021,13.086,8.570,26.320
3759,5-Aug-19 20:30:00,27.938,14.034,12.996,8.240,26.320
3760,5-Aug-19 20:45:00,27.813,14.033,12.966,7.820,26.470
3761,5-Aug-19 21:00:00,27.750,14.034,12.937,7.430,26.730
3762,5-Aug-19 21:15:00,27.750,14.031,12.907,6.900,27.120
3763,5-Aug-19 21:30:00,27.688,14.033,12.907,6.770,27.230
3764,5-Aug-19 21:45:00,27.625,14.034,12.907,6.630,27.240
3765,5-Aug-19 22:00:00,27.563,14.036,12.907,6.660,27.210
3766,5-Aug-19 22:15:00,27.563,14.033,12.847,6.680,27.180
3767,5-Aug-19 22:30:00,27.563,14.035,12.877,6.380,27.150
3768,5-Aug-19 22:45:00,27.500,14.033,12.907,6.470,27.120
3769,5-Aug-19 23:00:00,27.438,14.030,12.907,6.530,27.080
3770,5-Aug-19 23:15:00,27.375,14.027,12.847,6.800,27.040
3771,5-Aug-19 23:30:00,27.375,14.023,12.877,7.000,27.010
3772,5-Aug-19 23:45:00,27.313,14.019,12.877,6.990,26.990
3773,6-Aug-19 00:00:00,27.313,14.061,12.877,7.010,26.960
3774,6-Aug-19 00:15:00,27.188,14.066,12.847,6.970,26.940
3775,6-Aug-19 00:30:00,27.250,14.067,12.877,6.990,26.910
3776,6-Aug-19 00:45:00,27.188,14.066,12.907,6.970,26.870
3777,6-Aug-19 01:00:00,27.125,14.077,12.877,7.080,26.850
3778,6-Aug-19 01:15:00,27.125,14.081,12.877,7.290,26.820
3779,6-Aug-19 01:30:00,27.063,14.088,12.877,7.610,26.730
3780,6-Aug-19 01:45:00,26.938,14.119,12.877,7.680,26.540
3781,6-Aug-19 02:00:00,26.813,14.141,12.877,7.480,26.430
3782,6-Aug-19 02:15:00,26.688,14.151,12.847,7.310,26.370
3783,6-Aug-19 02:30:00,26.688,14.164,12.847,7.050,26.360
3784,6-Aug-19 02:45:00,26.625,14.165,12.877,7.010,26.320
3785,6-Aug-19 03:00:00,26.625,14.170,12.847,7.070,26.300
3786,6-Aug-19 03:15:00,26.563,14.180,12.847,7.000,26.270
3787,6-Aug-19 03:30:00,26.563,14.184,12.847,6.910,26.250
3788,6-Aug-19 03:45:00,26.563,14.185,12.847,7.010,26.210
3789,6-Aug-19 04:00:00,26.500,14.187,12.817,6.880,26.190
3790,6-Aug-19 04:15:00,26.500,14.183,12.817,6.810,26.160
3791,6-Aug-19 04:30:00,26.438,14.185,12.817,6.730,26.120
3792,6-Aug-19 04:45:00,26.438,14.184,12.817,6.810,26.090
3793,6-Aug-19 05:00:00,26.438,14.187,12.788,6.870,26.070
3794,6-Aug-19 05:15:00,26.438,14.180,12.788,6.780,26.030
3795,6-Aug-19 05:30:00,26.313,14.181,12.817,6.910,25.980
3796,6-Aug-19 05:45:00,26.313,14.182,12.788,6.800,25.950
3797,6-Aug-19 06:00:00,26.188,14.186,12.788,7.060,25.900
3798,6-Aug-19 06:15:00,26.250,14.184,12.758,7.000,25.860
3799,6-Aug-19 06:30:00,26.188,14.182,12.788,7.010,25.820
3800,6-Aug-19 06:45:00,26.125,14.187,12.788,7.190,25.760
3801,6-Aug-19 07:00:00,26.125,14.187,12.758,7.230,25.720
3802,6-Aug-19 07:15:00,26.063,14.191,12.758,7.370,25.690
3803,6-Aug-19 07:30:00,26.063,14.185,12.788,7.380,25.650
3804,6-Aug-19 07:45:00,26.000,14.184,12.847,7.420,25.620
3805,6-Aug-19 08:00:00,25.938,14.188,12.907,7.460,25.580
3806,6-Aug-19 08:15:00,25.938,14.188,13.056,7.550,25.570
3807,6-Aug-19 08:30:00,25.938,14.192,13.205,7.630,25.550
3808,6-Aug-19 08:45:00,26.000,14.191,13.414,8.000,25.540
3809,6-Aug-19 09:00:00,26.125,14.191,13.503,8.270,25.560
3810,6-Aug-19 09:15:00,26.250,14.194,13.533,8.430,25.580
3811,6-Aug-19 09:30:00,26.250,14.189,13.563,8.530,25.610
3812,6-Aug-19 09:45:00,26.188,14.193,13.652,8.560,25.630
3813,6-Aug-19 10:00:00,26.188,14.188,13.771,8.580,25.640
3814,6-Aug-19 10:15:00,26.313,14.189,13.801,8.590,25.640
3815,6-Aug-19 10:30:00,26.375,14.188,13.861,8.600,25.660
3816,6-Aug-19 10:45:00,26.500,14.189,13.891,8.660,25.670
3817,6-Aug-19 11:00:00,26.563,14.188,13.861,8.810,25.710
3818,6-Aug-19 11:15:00,26.563,14.190,13.891,8.980,25.740
3819,6-Aug-19 11:30:00,26.625,14.186,13.891,9.270,25.770
3820,6-Aug-19 11:45:00,26.813,14.185,13.831,9.580,25.800
3821,6-Aug-19 12:00:00,27.188,14.182,13.891,9.920,25.840
3822,6-Aug-19 12:15:00,27.500,14.181,13.891,10.480,25.870
3823,6-Aug-19 12:30:00,27.688,14.182,13.891,11.050,25.950
3824,6-Aug-19 12:45:00,27.813,14.178,13.891,11.910,26.050
3825,6-Aug-19 13:00:00,28.000,14.178,13.891,12.780,26.050
3826,6-Aug-19 13:15:00,28.188,14.175,13.920,13.330,26.070
3827,6-Aug-19 13:30:00,28.688,14.172,13.891,13.590,26.090
3828,6-Aug-19 13:45:00,28.938,14.170,13.891,13.880,26.150
3829,6-Aug-19 14:00:00,29.063,14.167,13.861,13.930,26.180
3830,6-Aug-19 14:15:00,29.250,14.162,13.891,14.090,26.260
3831,6-Aug-19 14:30:00,29.375,14.162,13.861,14.090,26.350
3832,6-Aug-19 14:45:00,29.500,14.152,13.920,11.520,26.330
3833,6-Aug-19 15:00:00,29.375,14.152,13.920,12.060,26.480
3834,6-Aug-19 15:15:00,29.125,14.150,13.920,10.280,26.360
3835,6-Aug-19 15:30:00,29.125,14.150,13.920,9.790,26.260
3836,6-Aug-19 15:45:00,29.313,14.147,13.920,13.530,26.370
3837,6-Aug-19 16:00:00,29.500,14.137,13.891,13.670,26.380
3838,6-Aug-19 16:15:00,29.750,14.137,13.920,14.160,26.280
3839,6-Aug-19 16:30:00,29.813,14.137,13.920,13.900,26.280
3840,6-Aug-19 16:45:00,29.938,14.131,13.920,13.950,26.280
3841,6-Aug-19 17:00:00,30.063,14.130,13.920,13.930,26.220
3842,6-Aug-19 17:15:00,30.188,14.129,13.891,13.850,26.280
3843,6-Aug-19 17:30:00,30.250,14.131,13.920,13.460,26.160
3844,6-Aug-19 17:45:00,30.188,14.126,13.861,11.220,26.090
3845,6-Aug-19 18:00:00,30.125,14.127,13.682,9.920,26.030
3846,6-Aug-19 18:15:00,30.000,14.124,13.831,8.930,25.960
3847,6-Aug-19 18:30:00,29.813,14.125,13.920,8.830,25.930
3848,6-Aug-19 18:45:00,29.688,14.131,13.920,9.110,25.940
3849,6-Aug-19 19:00:00,29.563,14.128,13.920,9.470,25.960
3850,6-Aug-19 19:15:00,29.500,14.126,13.920,9.620,25.940
3851,6-Aug-19 19:30:00,29.438,14.122,13.771,9.300,25.930
3852,6-Aug-19 19:45:00,29.375,14.128,13.592,8.790,25.920
3853,6-Aug-19 20:00:00,29.375,14.128,13.205,8.160,25.960
3854,6-Aug-19 20:15:00,29.313,14.125,13.086,7.630,25.990
3855,6-Aug-19 20:30:00,29.250,14.128,12.996,7.710,26.020
3856,6-Aug-19 20:45:00,29.063,14.126,12.996,7.360,26.050
3857,6-Aug-19 21:00:00,28.938,14.129,12.937,7.230,26.040
3858,6-Aug-19 21:15:00,28.875,14.123,12.877,6.780,26.050
3859,6-Aug-19 21:30:00,28.750,14.130,12.877,6.930,26.060
3860,6-Aug-19 21:45:00,28.688,14.131,12.758,6.950,26.090
3861,6-Aug-19 22:00:00,28.563,14.127,12.877,7.040,26.090
3862,6-Aug-19 22:15:00,28.438,14.131,12.877,7.070,26.080
3863,6-Aug-19 22:30:00,28.375,14.130,12.907,7.300,26.080
3864,6-Aug-19 22:45:00,28.250,14.131,12.877,7.590,26.100
3865,6-Aug-19 23:00:00,28.188,14.123,12.877,7.370,26.130
3866,6-Aug-19 23:15:00,28.125,14.124,12.877,6.820,26.160
3867,6-Aug-19 23:30:00,28.000,14.125,12.877,6.710,26.210
3868,6-Aug-19 23:45:00,27.938,14.122,12.847,6.860,26.230
3869,7-Aug-19 00:00:00,27.813,14.119,12.877,6.780,26.270
3870,7-Aug-19 00:15:00,27.688,14.124,12.847,6.550,26.380
3871,7-Aug-19 00:30:00,27.625,14.121,12.877,7.250,26.390
3872,7-Aug-19 00:45:00,27.563,14.120,12.847,6.960,26.600
3873,7-Aug-19 01:00:00,27.438,14.113,12.877,7.000,26.840
3874,7-Aug-19 01:15:00,27.375,14.114,12.847,6.820,26.930
3875,7-Aug-19 01:30:00,27.313,14.116,12.877,7.010,26.910
3876,7-Aug-19 01:45:00,27.250,14.118,12.877,7.080,26.840
3877,7-Aug-19 02:00:00,27.188,14.114,12.847,7.170,26.810
3878,7-Aug-19 02:15:00,27.125,14.113,12.847,7.200,26.740
3879,7-Aug-19 02:30:00,27.125,14.115,12.847,7.080,26.720
3880,7-Aug-19 02:45:00,27.063,14.111,12.877,7.060,26.680
3881,7-Aug-19 03:00:00,27.000,14.107,12.877,7.030,26.620
3882,7-Aug-19 03:15:00,26.938,14.106,12.847,7.050,26.580
3883,7-Aug-19 03:30:00,26.875,14.102,12.847,7.060,26.520
3884,7-Aug-19 03:45:00,26.813,14.107,12.847,7.050,26.480
3885,7-Aug-19 04:00:00,26.750,14.105,12.847,7.040,26.420
3886,7-Aug-19 04:15:00,26.688,14.107,12.788,6.950,26.390
3887,7-Aug-19 04:30:00,26.688,14.102,12.817,7.070,26.330
3888,7-Aug-19 04:45:00,26.625,14.101,12.847,7.050,26.290
3889,7-Aug-19 05:00:00,26.563,14.103,12.817,7.110,26.240
3890,7-Aug-19 05:15:00,26.500,14.106,12.788,7.080,26.190
3891,7-Aug-19 05:30:00,26.500,14.099,12.817,7.130,26.120
3892,7-Aug-19 05:45:00,26.375,14.105,12.788,7.060,26.080
3893,7-Aug-19 06:00:00,26.375,14.106,12.847,6.950,26.050
3894,7-Aug-19 06:15:00,26.313,14.107,12.788,7.020,26.020
3895,7-Aug-19 06:30:00,26.313,14.106,12.817,7.060,25.990
3896,7-Aug-19 06:45:00,26.250,14.109,12.788,7.170,25.950
3897,7-Aug-19 07:00:00,26.250,14.104,12.788,7.370,25.900
3898,7-Aug-19 07:15:00,26.188,14.104,12.847,7.620,25.850
3899,7-Aug-19 07:30:00,26.188,14.109,12.937,7.680,25.810
3900,7-Aug-19 07:45:00,26.125,14.113,12.877,7.620,25.800
3901,7-Aug-19 08:00:00,26.125,14.112,13.145,7.970,25.760
3902,7-Aug-19 08:15:00,26.125,14.112,13.324,8.130,25.750
3903,7-Aug-19 08:30:00,26.125,14.115,13.384,8.040,25.750
3904,7-Aug-19 08:45:00,26.188,14.116,13.592,8.450,25.750
3905,7-Aug-19 09:00:00,26.313,14.112,13.682,9.000,25.770
3906,7-Aug-19 09:15:00,26.375,14.107,13.891,9.100,25.790
3907,7-Aug-19 09:30:00,26.375,14.113,13.920,9.580,25.790
3908,7-Aug-19 09:45:00,26.313,14.111,13.920,9.560,25.800
3909,7-Aug-19 10:00:00,26.313,14.108,13.920,9.210,25.810
3910,7-Aug-19 10:15:00,26.313,14.111,13.891,8.850,25.820
3911,7-Aug-19 10:30:00,26.313,14.116,13.920,9.570,25.840
3912,7-Aug-19 10:45:00,26.313,14.112,13.920,10.250,25.850
3913,7-Aug-19 11:00:00,26.313,14.113,13.920,9.910,25.860
3914,7-Aug-19 11:15:00,26.375,14.109,13.891,10.050,25.870
3915,7-Aug-19 11:30:00,26.313,14.107,13.920,10.090,25.860
3916,7-Aug-19 11:45:00,26.375,14.108,13.891,10.250,25.850
3917,7-Aug-19 12:00:00,26.313,14.111,13.891,10.110,25.840
3918,7-Aug-19 12:15:00,26.313,14.103,13.891,10.830,25.870
3919,7-Aug-19 12:30:00,26.375,14.105,13.920,11.160,25.880
3920,7-Aug-19 12:45:00,26.500,14.106,13.891,11.480,25.910
3921,7-Aug-19 13:00:00,26.625,14.102,13.861,11.940,25.930
3922,7-Aug-19 13:15:00,26.750,14.100,13.920,12.540,25.960
3923,7-Aug-19 13:30:00,26.875,14.097,13.891,13.170,26.000
3924,7-Aug-19 13:45:00,27.000,14.098,13.920,12.930,26.040
3925,7-Aug-19 14:00:00,27.125,14.097,13.920,13.780,26.160
3926,7-Aug-19 14:15:00,27.125,14.089,13.891,13.850,26.140
3927,7-Aug-19 14:30:00,27.188,14.086,13.920,13.680,26.180
3928,7-Aug-19 14:45:00,27.250,14.079,13.891,13.620,26.180
3929,7-Aug-19 15:00:00,27.500,14.077,13.891,13.970,26.230
3930,7-Aug-19 15:15:00,27.500,14.078,13.891,13.940,26.250
3931,7-Aug-19 15:30:00,27.500,14.077,13.920,13.900,26.240
3932,7-Aug-19 15:45:00,27.438,14.073,13.920,13.390,26.160
3933,7-Aug-19 16:00:00,27.313,14.070,13.891,11.290,26.110
3934,7-Aug-19 16:15:00,27.313,14.066,13.891,12.120,26.150
3935,7-Aug-19 16:30:00,27.375,14.069,13.861,12.760,26.160
3936,7-Aug-19 16:45:00,27.563,14.060,13.920,13.560,26.180
3937,7-Aug-19 17:00:00,27.625,14.059,13.891,11.640,26.000
3938,7-Aug-19 17:15:00,27.500,14.058,13.891,13.270,26.080
3939,7-Aug-19 17:30:00,27.625,14.056,13.861,13.730,26.150
3940,7-Aug-19 17:45:00,27.813,14.056,13.891,13.740,26.220
3941,7-Aug-19 18:00:00,27.813,14.056,13.891,13.480,26.170
3942,7-Aug-19 18:15:00,27.938,14.053,13.891,13.380,26.210
3943,7-Aug-19 18:30:00,27.938,14.057,13.891,11.760,26.160
3944,7-Aug-19 18:45:00,27.813,14.052,13.831,9.300,26.160
3945,7-Aug-19 19:00:00,27.813,14.056,13.741,8.510,26.260
3946,7-Aug-19 19:15:00,27.750,14.057,13.533,8.380,26.030
3947,7-Aug-19 19:30:00,27.875,14.064,13.592,8.320,26.000
3948,7-Aug-19 19:45:00,27.875,14.067,13.354,8.300,25.970
3949,7-Aug-19 20:00:00,27.750,14.064,12.937,7.960,26.100
3950,7-Aug-19 20:15:00,27.625,14.066,12.907,7.570,26.310
3951,7-Aug-19 20:30:00,27.500,14.068,12.758,7.190,26.550
3952,7-Aug-19 20:45:00,27.375,14.069,12.937,7.210,26.860
3953,7-Aug-19 21:00:00,27.250,14.070,12.937,7.360,26.870
3954,7-Aug-19 21:15:00,27.188,14.064,12.877,7.280,26.870
3955,7-Aug-19 21:30:00,27.188,14.069,12.907,7.230,26.830
3956,7-Aug-19 21:45:00,27.188,14.079,12.907,7.310,26.790
3957,7-Aug-19 22:00:00,27.063,14.080,12.907,7.260,26.750
3958,7-Aug-19 22:15:00,27.063,14.085,12.877,7.200,26.710
3959,7-Aug-19 22:30:00,27.000,14.084,12.847,7.250,26.660
3960,7-Aug-19 22:45:00,27.000,14.088,12.847,7.210,26.610
3961,7-Aug-19 23:00:00,26.875,14.090,12.847,7.210,26.570
3962,7-Aug-19 23:15:00,26.875,14.084,12.817,7.280,26.530
3963,7-Aug-19 23:30:00,26.813,14.085,12.877,7.270,26.480
3964,7-Aug-19 23:45:00,26.750,14.084,12.877,7.200,26.440
3965,8-Aug-19 00:00:00,26.688,14.091,12.877,7.240,26.400
3966,8-Aug-19 00:15:00,26.625,14.082,12.847,7.200,26.370
3967,8-Aug-19 00:30:00,26.625,14.082,12.847,7.270,26.320
3968,8-Aug-19 00:45:00,26.625,14.086,12.847,7.200,26.310
3969,8-Aug-19 01:00:00,26.625,14.081,12.877,7.120,26.310
3970,8-Aug-19 01:15:00,26.625,14.080,12.817,7.110,26.290
3971,8-Aug-19 01:30:00,26.563,14.075,12.877,7.080,26.270
3972,8-Aug-19 01:45:00,26.563,14.071,12.847,7.060,26.240
3973,8-Aug-19 02:00:00,26.563,14.076,12.877,7.210,26.190
3974,8-Aug-19 02:15:00,26.500,14.074,12.817,7.240,26.140
3975,8-Aug-19 02:30:00,26.438,14.073,12.847,7.170,26.080
3976,8-Aug-19 02:45:00,26.375,14.071,12.847,7.170,26.010
3977,8-Aug-19 03:00:00,26.250,14.071,12.877,7.250,25.960
3978,8-Aug-19 03:15:00,26.250,14.071,12.817,7.320,25.920
3979,8-Aug-19 03:30:00,26.188,14.073,12.847,7.340,25.890
3980,8-Aug-19 03:45:00,26.188,14.070,12.817,7.300,25.860
3981,8-Aug-19 04:00:00,26.125,14.076,12.847,7.330,25.820
3982,8-Aug-19 04:15:00,26.125,14.070,12.847,7.260,25.780
3983,8-Aug-19 04:30:00,26.125,14.068,12.817,7.170,25.760
3984,8-Aug-19 04:45:00,26.063,14.070,12.817,7.190,25.740
3985,8-Aug-19 05:00:00,26.063,14.072,12.788,7.060,25.710
3986,8-Aug-19 05:15:00,26.000,14.071,12.788,6.910,25.690
3987,8-Aug-19 05:30:00,26.000,14.069,12.817,6.990,25.660
3988,8-Aug-19 05:45:00,26.000,14.068,12.788,7.030,25.630
3989,8-Aug-19 06:00:00,25.938,14.071,12.788,7.110,25.590
3990,8-Aug-19 06:15:00,25.875,14.070,12.788,7.010,25.570
3991,8-Aug-19 06:30:00,25.875,14.073,12.788,7.070,25.520
3992,8-Aug-19 06:45:00,25.813,14.069,12.788,7.140,25.470
3993,8-Aug-19 07:00:00,25.813,14.072,12.788,7.210,25.450
3994,8-Aug-19 07:15:00,25.750,14.075,12.788,7.250,25.420
3995,8-Aug-19 07:30:00,25.750,14.078,12.758,7.380,25.390
3996,8-Aug-19 07:45:00,25.813,14.079,12.788,7.540,25.350
3997,8-Aug-19 08:00:00,25.688,14.077,12.907,7.580,25.330
3998,8-Aug-19 08:15:00,25.688,14.085,12.966,7.680,25.300
3999,8-Aug-19 08:30:00,25.625,14.083,13.116,7.670,25.280
4000,8-Aug-19 08:45:00,25.688,14.082,13.265,7.930,25.270
4001,8-Aug-19 09:00:00,25.875,14.082,13.384,8.250,25.290
4002,8-Aug-19 09:15:00,25.938,14.083,13.473,8.370,25.330
4003,8-Aug-19 09:30:00,25.875,14.087,13.473,8.530,25.340
4004,8-Aug-19 09:45:00,25.875,14.086,13.473,8.580,25.390
4005,8-Aug-19 10:00:00,25.938,14.087,13.563,8.570,25.440
4006,8-Aug-19 10:15:00,25.938,14.087,13.563,8.540,25.510
4007,8-Aug-19 10:30:00,26.000,14.085,13.682,8.580,25.600
4008,8-Aug-19 10:45:00,26.063,14.087,13.891,8.760,25.710
4009,8-Aug-19 11:00:00,26.250,14.085,13.891,9.340,25.780
4010,8-Aug-19 11:15:00,26.438,14.092,13.861,10.200,25.800
4011,8-Aug-19 11:30:00,26.563,14.088,13.891,9.630,25.650
4012,8-Aug-19 11:45:00,26.625,14.092,13.891,10.290,25.620
4013,8-Aug-19 12:00:00,26.813,14.090,13.891,9.870,25.640
4014,8-Aug-19 12:15:00,27.063,14.085,13.771,9.950,25.660
4015,8-Aug-19 12:30:00,27.063,14.085,13.891,10.810,25.630
4016,8-Aug-19 12:45:00,27.125,14.084,13.920,11.830,25.630
4017,8-Aug-19 13:00:00,27.250,14.085,13.891,11.540,25.640
4018,8-Aug-19 13:15:00,27.375,14.085,13.920,12.540,25.760
4019,8-Aug-19 13:30:00,27.750,14.087,13.861,13.400,25.780
4020,8-Aug-19 13:45:00,27.938,14.086,13.861,13.600,25.830
4021,8-Aug-19 14:00:00,28.063,14.080,13.891,12.380,25.930
4022,8-Aug-19 14:15:00,28.188,14.076,13.861,13.270,26.040
4023,8-Aug-19 14:30:00,28.375,14.075,13.920,13.730,26.090
4024,8-Aug-19 14:45:00,28.563,14.073,13.891,12.380,26.020
4025,8-Aug-19 15:00:00,28.563,14.073,13.920,12.090,26.110
4026,8-Aug-19 15:15:00,28.563,14.074,13.891,11.740,26.060
4027,8-Aug-19 15:30:00,28.625,14.072,13.891,12.690,26.110
4028,8-Aug-19 15:45:00,28.938,14.071,13.861,13.880,26.290
4029,8-Aug-19 16:00:00,28.938,14.065,13.891,11.620,26.290
4030,8-Aug-19 16:15:00,29.063,14.068,13.920,12.040,26.280
4031,8-Aug-19 16:30:00,29.188,14.069,13.891,13.780,26.350
4032,8-Aug-19 16:45:00,29.250,14.068,13.891,14.100,26.460
4033,8-Aug-19 17:00:00,29.375,14.061,13.861,13.840,26.430
4034,8-Aug-19 17:15:00,29.313,14.060,13.920,13.030,26.310
4035,8-Aug-19 17:30:00,29.313,14.060,13.891,11.670,26.330
4036,8-Aug-19 17:45:00,29.313,14.061,13.920,13.680,26.200
4037,8-Aug-19 18:00:00,29.313,14.066,13.920,13.660,26.150
4038,8-Aug-19 18:15:00,29.313,14.060,13.920,13.420,26.060
4039,8-Aug-19 18:30:00,29.250,14.063,13.920,11.400,25.980
4040,8-Aug-19 18:45:00,29.125,14.064,13.682,9.470,25.880
4041,8-Aug-19 19:00:00,28.938,14.065,13.741,8.990,25.830
4042,8-Aug-19 19:15:00,28.813,14.064,13.682,8.720,25.770
4043,8-Aug-19 19:30:00,28.750,14.068,13.622,8.460,25.720
4044,8-Aug-19 19:45:00,28.625,12.234,13.265,8.250,25.680
4045,8-Aug-19 20:00:00,28.500,12.369,12.966,7.870,25.690
4046,8-Aug-19 20:15:00,28.313,12.430,12.907,7.620,25.670
4047,8-Aug-19 20:30:00,28.188,12.464,12.907,7.430,25.760
4048,8-Aug-19 20:45:00,28.063,12.486,12.877,7.310,25.880
4049,8-Aug-19 21:00:00,27.938,12.496,12.907,7.030,26.760
4050,8-Aug-19 21:15:00,27.750,12.516,12.877,7.120,27.110
4051,8-Aug-19 21:30:00,27.563,12.543,12.877,7.260,27.060
4052,8-Aug-19 21:45:00,27.438,12.549,12.877,7.310,27.000
4053,8-Aug-19 22:00:00,27.375,12.556,12.877,7.270,27.000
4054,8-Aug-19 22:15:00,27.375,12.588,12.847,7.200,26.950
4055,8-Aug-19 22:30:00,27.375,12.597,12.847,7.210,26.880
4056,8-Aug-19 22:45:00,27.313,12.609,12.907,7.170,26.840
4057,8-Aug-19 23:00:00,27.250,12.631,12.877,7.110,26.810
4058,8-Aug-19 23:15:00,27.125,12.623,12.877,7.150,26.700
4059,8-Aug-19 23:30:00,27.063,12.643,12.847,7.150,26.620
4060,8-Aug-19 23:45:00,26.938,12.670,12.847,7.130,26.560
4061,9-Aug-19 00:00:00,26.938,12.667,12.847,7.180,26.510
4062,9-Aug-19 00:15:00,26.875,12.675,12.817,7.150,26.470
4063,9-Aug-19 00:30:00,27.000,12.692,12.817,7.090,26.420
4064,9-Aug-19 00:45:00,26.813,12.694,12.847,7.180,26.330
4065,9-Aug-19 01:00:00,26.688,12.695,12.847,7.070,26.290
4066,9-Aug-19 01:15:00,26.688,12.714,12.817,7.050,26.260
4067,9-Aug-19 01:30:00,26.625,12.712,12.847,7.170,26.200
4068,9-Aug-19 01:45:00,26.500,12.744,12.877,7.150,26.160
4069,9-Aug-19 02:00:00,26.500,12.708,12.847,7.150,26.130
4070,9-Aug-19 02:15:00,26.500,12.731,12.817,6.980,26.110
4071,9-Aug-19 02:30:00,26.500,12.715,12.817,6.880,26.090
4072,9-Aug-19 02:45:00,26.438,12.720,12.877,7.010,26.070
4073,9-Aug-19 03:00:00,26.375,12.720,12.877,7.020,26.030
4074,9-Aug-19 03:15:00,26.313,12.723,12.817,7.030,26.010
4075,9-Aug-19 03:30:00,26.375,12.725,12.847,7.010,25.970
4076,9-Aug-19 03:45:00,26.250,12.733,12.847,7.040,25.930
4077,9-Aug-19 04:00:00,26.188,12.732,12.817,7.050,25.870
4078,9-Aug-19 04:15:00,26.250,12.545,12.788,7.080,25.810
4079,9-Aug-19 04:30:00,26.188,12.570,12.788,7.070,25.750
4080,9-Aug-19 04:45:00,26.063,12.597,12.788,7.140,25.720
4081,9-Aug-19 05:00:00,26.125,12.598,12.788,7.130,25.670
4082,9-Aug-19 05:15:00,26.000,12.617,12.758,7.200,25.640
4083,9-Aug-19 05:30:00,26.000,12.627,12.788,7.210,25.580
4084,9-Aug-19 05:45:00,25.938,12.646,12.817,7.190,25.540
