"Plot Title: hobo55"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 874439, SEN S/N: 874439)","Host Connected (LGR S/N: 874439)","Stopped (LGR S/N: 874439)","End Of File (LGR S/N: 874439)"
7842,01/30/19 03:50:00 AM,2.303,,,
7843,01/30/19 04:00:00 AM,2.303,,,
7844,01/30/19 04:10:00 AM,2.303,,,
7845,01/30/19 04:20:00 AM,2.303,,,
7846,01/30/19 04:30:00 AM,2.303,,,
7847,01/30/19 04:40:00 AM,2.303,,,
7848,01/30/19 04:50:00 AM,2.303,,,
7849,01/30/19 05:00:00 AM,2.303,,,
7850,01/30/19 05:10:00 AM,2.303,,,
7851,01/30/19 05:20:00 AM,2.303,,,
7852,01/30/19 05:30:00 AM,2.410,,,
7853,01/30/19 05:40:00 AM,2.410,,,
7854,01/30/19 05:50:00 AM,2.410,,,
7855,01/30/19 06:00:00 AM,2.410,,,
7856,01/30/19 06:10:00 AM,2.410,,,
7857,01/30/19 06:20:00 AM,2.410,,,
7858,01/30/19 06:30:00 AM,2.410,,,
7859,01/30/19 06:40:00 AM,2.410,,,
7860,01/30/19 06:50:00 AM,2.517,,,
7861,01/30/19 07:00:00 AM,2.410,,,
7862,01/30/19 07:10:00 AM,2.410,,,
7863,01/30/19 07:20:00 AM,2.517,,,
7864,01/30/19 07:30:00 AM,2.624,,,
7865,01/30/19 07:40:00 AM,2.517,,,
7866,01/30/19 07:50:00 AM,2.517,,,
7867,01/30/19 08:00:00 AM,2.624,,,
7868,01/30/19 08:10:00 AM,2.624,,,
7869,01/30/19 08:20:00 AM,2.624,,,
7870,01/30/19 08:30:00 AM,2.624,,,
7871,01/30/19 08:40:00 AM,2.624,,,
7872,01/30/19 08:50:00 AM,2.624,,,
7873,01/30/19 09:00:00 AM,2.624,,,
7874,01/30/19 09:10:00 AM,2.624,,,
7875,01/30/19 09:20:00 AM,2.624,,,
7876,01/30/19 09:30:00 AM,2.624,,,
7877,01/30/19 09:40:00 AM,2.624,,,
7878,01/30/19 09:50:00 AM,2.624,,,
7879,01/30/19 10:00:00 AM,2.624,,,
7880,01/30/19 10:10:00 AM,2.624,,,
7881,01/30/19 10:20:00 AM,2.624,,,
7882,01/30/19 10:30:00 AM,2.624,,,
7883,01/30/19 10:40:00 AM,2.624,,,
7884,01/30/19 10:50:00 AM,2.624,,,
7885,01/30/19 11:00:00 AM,2.624,,,
7886,01/30/19 11:10:00 AM,2.517,,,
7887,01/30/19 11:20:00 AM,2.517,,,
7888,01/30/19 11:30:00 AM,2.517,,,
7889,01/30/19 11:40:00 AM,2.410,,,
7890,01/30/19 11:50:00 AM,2.410,,,
7891,01/30/19 12:00:00 PM,2.410,,,
7892,01/30/19 12:10:00 PM,2.410,,,
7893,01/30/19 12:20:00 PM,2.410,,,
7894,01/30/19 12:30:00 PM,2.410,,,
7895,01/30/19 12:40:00 PM,2.517,,,
7896,01/30/19 12:50:00 PM,2.410,,,
7897,01/30/19 01:00:00 PM,2.410,,,
7898,01/30/19 01:10:00 PM,2.517,,,
7899,01/30/19 01:20:00 PM,2.517,,,
7900,01/30/19 01:30:00 PM,2.517,,,
7901,01/30/19 01:40:00 PM,2.517,,,
7902,01/30/19 01:50:00 PM,2.517,,,
7903,01/30/19 02:00:00 PM,2.517,,,
7904,01/30/19 02:10:00 PM,2.517,,,
7905,01/30/19 02:20:00 PM,2.517,,,
7906,01/30/19 02:30:00 PM,2.410,,,
7907,01/30/19 02:40:00 PM,2.410,,,
7908,01/30/19 02:50:00 PM,2.517,,,
7909,01/30/19 03:00:00 PM,2.517,,,
7910,01/30/19 03:10:00 PM,2.517,,,
7911,01/30/19 03:20:00 PM,2.517,,,
7912,01/30/19 03:30:00 PM,2.517,,,
7913,01/30/19 03:40:00 PM,2.410,,,
7914,01/30/19 03:50:00 PM,2.517,,,
7915,01/30/19 04:00:00 PM,2.517,,,
7916,01/30/19 04:10:00 PM,2.517,,,
7917,01/30/19 04:20:00 PM,2.517,,,
7918,01/30/19 04:30:00 PM,2.517,,,
7919,01/30/19 04:40:00 PM,2.517,,,
7920,01/30/19 04:50:00 PM,2.410,,,
7921,01/30/19 05:00:00 PM,2.517,,,
7922,01/30/19 05:10:00 PM,2.410,,,
7923,01/30/19 05:20:00 PM,2.517,,,
7924,01/30/19 05:30:00 PM,2.410,,,
7925,01/30/19 05:40:00 PM,2.517,,,
7926,01/30/19 05:50:00 PM,2.410,,,
7927,01/30/19 06:00:00 PM,2.410,,,
7928,01/30/19 06:10:00 PM,2.410,,,
7929,01/30/19 06:20:00 PM,2.410,,,
7930,01/30/19 06:30:00 PM,2.410,,,
7931,01/30/19 06:40:00 PM,2.410,,,
7932,01/30/19 06:50:00 PM,2.410,,,
7933,01/30/19 07:00:00 PM,2.410,,,
7934,01/30/19 07:10:00 PM,2.410,,,
7935,01/30/19 07:20:00 PM,2.410,,,
7936,01/30/19 07:30:00 PM,2.410,,,
7937,01/30/19 07:40:00 PM,2.410,,,
7938,01/30/19 07:50:00 PM,2.410,,,
7939,01/30/19 08:00:00 PM,2.410,,,
7940,01/30/19 08:10:00 PM,2.303,,,
7941,01/30/19 08:20:00 PM,2.303,,,
7942,01/30/19 08:30:00 PM,2.303,,,
7943,01/30/19 08:40:00 PM,2.303,,,
7944,01/30/19 08:50:00 PM,2.303,,,
7945,01/30/19 09:00:00 PM,2.303,,,
7946,01/30/19 09:10:00 PM,2.303,,,
7947,01/30/19 09:20:00 PM,2.303,,,
7948,01/30/19 09:30:00 PM,2.303,,,
7949,01/30/19 09:40:00 PM,2.303,,,
7950,01/30/19 09:50:00 PM,2.195,,,
7951,01/30/19 10:00:00 PM,2.303,,,
7952,01/30/19 10:10:00 PM,2.303,,,
7953,01/30/19 10:20:00 PM,2.303,,,
7954,01/30/19 10:30:00 PM,2.303,,,
7955,01/30/19 10:40:00 PM,2.195,,,
7956,01/30/19 10:50:00 PM,2.195,,,
7957,01/30/19 11:00:00 PM,2.303,,,
7958,01/30/19 11:10:00 PM,2.195,,,
7959,01/30/19 11:20:00 PM,2.195,,,
7960,01/30/19 11:30:00 PM,2.195,,,
7961,01/30/19 11:40:00 PM,2.195,,,
7962,01/30/19 11:50:00 PM,2.195,,,
7963,01/31/19 12:00:00 AM,2.195,,,
7964,01/31/19 12:10:00 AM,2.195,,,
7965,01/31/19 12:20:00 AM,2.195,,,
7966,01/31/19 12:30:00 AM,2.195,,,
7967,01/31/19 12:40:00 AM,2.088,,,
7968,01/31/19 12:50:00 AM,2.195,,,
7969,01/31/19 01:00:00 AM,2.195,,,
7970,01/31/19 01:10:00 AM,2.088,,,
7971,01/31/19 01:20:00 AM,2.088,,,
7972,01/31/19 01:30:00 AM,2.088,,,
7973,01/31/19 01:40:00 AM,2.088,,,
7974,01/31/19 01:50:00 AM,2.195,,,
7975,01/31/19 02:00:00 AM,2.088,,,
7976,01/31/19 02:10:00 AM,1.980,,,
7977,01/31/19 02:20:00 AM,1.980,,,
7978,01/31/19 02:30:00 AM,1.980,,,
7979,01/31/19 02:40:00 AM,1.980,,,
7980,01/31/19 02:50:00 AM,2.088,,,
7981,01/31/19 03:00:00 AM,2.088,,,
7982,01/31/19 03:10:00 AM,2.088,,,
7983,01/31/19 03:20:00 AM,1.980,,,
7984,01/31/19 03:30:00 AM,1.980,,,
7985,01/31/19 03:40:00 AM,1.980,,,
7986,01/31/19 03:50:00 AM,1.980,,,
7987,01/31/19 04:00:00 AM,2.088,,,
7988,01/31/19 04:10:00 AM,1.980,,,
7989,01/31/19 04:20:00 AM,2.088,,,
7990,01/31/19 04:30:00 AM,1.980,,,
7991,01/31/19 04:40:00 AM,1.980,,,
7992,01/31/19 04:50:00 AM,1.980,,,
7993,01/31/19 05:00:00 AM,1.980,,,
7994,01/31/19 05:10:00 AM,1.980,,,
7995,01/31/19 05:20:00 AM,1.980,,,
7996,01/31/19 05:30:00 AM,1.872,,,
7997,01/31/19 05:40:00 AM,1.872,,,
7998,01/31/19 05:50:00 AM,1.872,,,
7999,01/31/19 06:00:00 AM,1.872,,,
8000,01/31/19 06:10:00 AM,1.872,,,
8001,01/31/19 06:20:00 AM,1.872,,,
8002,01/31/19 06:30:00 AM,1.980,,,
8003,01/31/19 06:40:00 AM,1.872,,,
8004,01/31/19 06:50:00 AM,1.872,,,
8005,01/31/19 07:00:00 AM,1.872,,,
8006,01/31/19 07:10:00 AM,1.872,,,
8007,01/31/19 07:20:00 AM,1.980,,,
8008,01/31/19 07:30:00 AM,1.872,,,
8009,01/31/19 07:40:00 AM,1.980,,,
8010,01/31/19 07:50:00 AM,2.088,,,
8011,01/31/19 08:00:00 AM,1.872,,,
8012,01/31/19 08:10:00 AM,1.980,,,
8013,01/31/19 08:20:00 AM,2.303,,,
8014,01/31/19 08:30:00 AM,2.303,,,
8015,01/31/19 08:40:00 AM,2.410,,,
8016,01/31/19 08:50:00 AM,2.410,,,
8017,01/31/19 09:00:00 AM,2.303,,,
8018,01/31/19 09:10:00 AM,2.517,,,
8019,01/31/19 09:20:00 AM,2.624,,,
8020,01/31/19 09:30:00 AM,2.624,,,
8021,01/31/19 09:40:00 AM,2.730,,,
8022,01/31/19 09:50:00 AM,2.730,,,
8023,01/31/19 10:00:00 AM,2.730,,,
8024,01/31/19 10:10:00 AM,2.730,,,
8025,01/31/19 10:20:00 AM,2.730,,,
8026,01/31/19 10:30:00 AM,2.730,,,
8027,01/31/19 10:40:00 AM,2.730,,,
8028,01/31/19 10:50:00 AM,2.410,,,
8029,01/31/19 11:00:00 AM,2.624,,,
8030,01/31/19 11:10:00 AM,2.517,,,
8031,01/31/19 11:20:00 AM,2.088,,,
8032,01/31/19 11:30:00 AM,2.088,,,
8033,01/31/19 11:40:00 AM,2.088,,,
8034,01/31/19 11:50:00 AM,2.088,,,
8035,01/31/19 12:00:00 PM,2.088,,,
8036,01/31/19 12:10:00 PM,2.088,,,
8037,01/31/19 12:20:00 PM,2.088,,,
8038,01/31/19 12:30:00 PM,2.088,,,
8039,01/31/19 12:40:00 PM,2.088,,,
8040,01/31/19 12:50:00 PM,2.195,,,
8041,01/31/19 01:00:00 PM,2.195,,,
8042,01/31/19 01:10:00 PM,2.195,,,
8043,01/31/19 01:20:00 PM,2.088,,,
8044,01/31/19 01:30:00 PM,2.088,,,
8045,01/31/19 01:40:00 PM,2.088,,,
8046,01/31/19 01:50:00 PM,2.088,,,
8047,01/31/19 02:00:00 PM,2.195,,,
8048,01/31/19 02:10:00 PM,2.195,,,
8049,01/31/19 02:20:00 PM,2.410,,,
8050,01/31/19 02:30:00 PM,2.303,,,
8051,01/31/19 02:40:00 PM,2.195,,,
8052,01/31/19 02:50:00 PM,2.088,,,
8053,01/31/19 03:00:00 PM,2.088,,,
8054,01/31/19 03:10:00 PM,2.195,,,
8055,01/31/19 03:20:00 PM,2.088,,,
8056,01/31/19 03:30:00 PM,2.195,,,
8057,01/31/19 03:40:00 PM,2.088,,,
8058,01/31/19 03:50:00 PM,2.195,,,
8059,01/31/19 04:00:00 PM,2.195,,,
8060,01/31/19 04:10:00 PM,2.195,,,
8061,01/31/19 04:20:00 PM,2.195,,,
8062,01/31/19 04:30:00 PM,2.088,,,
8063,01/31/19 04:40:00 PM,2.088,,,
8064,01/31/19 04:50:00 PM,2.088,,,
8065,01/31/19 05:00:00 PM,2.088,,,
8066,01/31/19 05:10:00 PM,2.195,,,
8067,01/31/19 05:20:00 PM,2.195,,,
8068,01/31/19 05:30:00 PM,2.303,,,
8069,01/31/19 05:40:00 PM,2.303,,,
8070,01/31/19 05:50:00 PM,2.303,,,
8071,01/31/19 06:00:00 PM,2.303,,,
8072,01/31/19 06:10:00 PM,2.303,,,
8073,01/31/19 06:20:00 PM,2.303,,,
8074,01/31/19 06:30:00 PM,2.195,,,
8075,01/31/19 06:40:00 PM,2.303,,,
8076,01/31/19 06:50:00 PM,2.303,,,
8077,01/31/19 07:00:00 PM,2.303,,,
8078,01/31/19 07:10:00 PM,2.303,,,
8079,01/31/19 07:20:00 PM,2.303,,,
8080,01/31/19 07:30:00 PM,2.303,,,
8081,01/31/19 07:40:00 PM,2.303,,,
8082,01/31/19 07:50:00 PM,2.303,,,
8083,01/31/19 08:00:00 PM,2.303,,,
8084,01/31/19 08:10:00 PM,2.303,,,
8085,01/31/19 08:20:00 PM,2.303,,,
8086,01/31/19 08:30:00 PM,2.410,,,
8087,01/31/19 08:40:00 PM,2.410,,,
8088,01/31/19 08:50:00 PM,2.410,,,
8089,01/31/19 09:00:00 PM,2.410,,,
8090,01/31/19 09:10:00 PM,2.410,,,
8091,01/31/19 09:20:00 PM,2.517,,,
8092,01/31/19 09:30:00 PM,2.517,,,
8093,01/31/19 09:40:00 PM,2.517,,,
8094,01/31/19 09:50:00 PM,2.517,,,
8095,01/31/19 10:00:00 PM,2.517,,,
8096,01/31/19 10:10:00 PM,2.517,,,
8097,01/31/19 10:20:00 PM,2.517,,,
8098,01/31/19 10:30:00 PM,2.517,,,
8099,01/31/19 10:40:00 PM,2.517,,,
8100,01/31/19 10:50:00 PM,2.517,,,
8101,01/31/19 11:00:00 PM,2.517,,,
8102,01/31/19 11:10:00 PM,2.624,,,
8103,01/31/19 11:20:00 PM,2.517,,,
8104,01/31/19 11:30:00 PM,2.517,,,
8105,01/31/19 11:40:00 PM,2.624,,,
8106,01/31/19 11:50:00 PM,2.624,,,
8107,02/01/19 12:00:00 AM,2.624,,,
8108,02/01/19 12:10:00 AM,2.730,,,
8109,02/01/19 12:20:00 AM,2.624,,,
8110,02/01/19 12:30:00 AM,2.624,,,
8111,02/01/19 12:40:00 AM,2.624,,,
8112,02/01/19 12:50:00 AM,2.517,,,
8113,02/01/19 01:00:00 AM,2.624,,,
8114,02/01/19 01:10:00 AM,2.624,,,
8115,02/01/19 01:20:00 AM,2.624,,,
8116,02/01/19 01:30:00 AM,2.624,,,
8117,02/01/19 01:40:00 AM,2.730,,,
8118,02/01/19 01:50:00 AM,2.837,,,
8119,02/01/19 02:00:00 AM,2.837,,,
8120,02/01/19 02:10:00 AM,2.837,,,
8121,02/01/19 02:20:00 AM,2.943,,,
8122,02/01/19 02:30:00 AM,2.943,,,
8123,02/01/19 02:40:00 AM,2.837,,,
8124,02/01/19 02:50:00 AM,2.837,,,
8125,02/01/19 03:00:00 AM,2.837,,,
8126,02/01/19 03:10:00 AM,2.837,,,
8127,02/01/19 03:20:00 AM,2.837,,,
8128,02/01/19 03:30:00 AM,2.837,,,
8129,02/01/19 03:40:00 AM,2.837,,,
8130,02/01/19 03:50:00 AM,2.837,,,
8131,02/01/19 04:00:00 AM,2.730,,,
8132,02/01/19 04:10:00 AM,2.730,,,
8133,02/01/19 04:20:00 AM,2.837,,,
8134,02/01/19 04:30:00 AM,2.837,,,
8135,02/01/19 04:40:00 AM,2.837,,,
8136,02/01/19 04:50:00 AM,2.837,,,
8137,02/01/19 05:00:00 AM,2.837,,,
8138,02/01/19 05:10:00 AM,2.837,,,
8139,02/01/19 05:20:00 AM,2.837,,,
8140,02/01/19 05:30:00 AM,2.943,,,
8141,02/01/19 05:40:00 AM,2.837,,,
8142,02/01/19 05:50:00 AM,2.837,,,
8143,02/01/19 06:00:00 AM,2.837,,,
8144,02/01/19 06:10:00 AM,2.837,,,
8145,02/01/19 06:20:00 AM,2.837,,,
8146,02/01/19 06:30:00 AM,2.943,,,
8147,02/01/19 06:40:00 AM,2.943,,,
8148,02/01/19 06:50:00 AM,2.943,,,
8149,02/01/19 07:00:00 AM,2.943,,,
8150,02/01/19 07:10:00 AM,2.943,,,
8151,02/01/19 07:20:00 AM,2.837,,,
8152,02/01/19 07:30:00 AM,2.837,,,
8153,02/01/19 07:40:00 AM,2.837,,,
8154,02/01/19 07:50:00 AM,2.837,,,
8155,02/01/19 08:00:00 AM,2.837,,,
8156,02/01/19 08:10:00 AM,2.837,,,
8157,02/01/19 08:20:00 AM,2.837,,,
8158,02/01/19 08:30:00 AM,2.943,,,
8159,02/01/19 08:40:00 AM,2.943,,,
8160,02/01/19 08:50:00 AM,2.837,,,
8161,02/01/19 09:00:00 AM,2.943,,,
8162,02/01/19 09:10:00 AM,2.943,,,
8163,02/01/19 09:20:00 AM,2.943,,,
8164,02/01/19 09:30:00 AM,2.943,,,
8165,02/01/19 09:40:00 AM,2.943,,,
8166,02/01/19 09:50:00 AM,2.943,,,
8167,02/01/19 10:00:00 AM,2.943,,,
8168,02/01/19 10:10:00 AM,2.943,,,
8169,02/01/19 10:20:00 AM,2.943,,,
8170,02/01/19 10:30:00 AM,2.943,,,
8171,02/01/19 10:40:00 AM,2.943,,,
8172,02/01/19 10:50:00 AM,2.943,,,
8173,02/01/19 11:00:00 AM,2.943,,,
8174,02/01/19 11:10:00 AM,2.943,,,
8175,02/01/19 11:20:00 AM,2.943,,,
8176,02/01/19 11:30:00 AM,2.943,,,
8177,02/01/19 11:40:00 AM,2.943,,,
8178,02/01/19 11:50:00 AM,2.943,,,
8179,02/01/19 12:00:00 PM,2.943,,,
8180,02/01/19 12:10:00 PM,2.943,,,
8181,02/01/19 12:20:00 PM,2.943,,,
8182,02/01/19 12:30:00 PM,2.943,,,
8183,02/01/19 12:40:00 PM,2.943,,,
8184,02/01/19 12:50:00 PM,2.943,,,
8185,02/01/19 01:00:00 PM,2.943,,,
8186,02/01/19 01:10:00 PM,2.943,,,
8187,02/01/19 01:20:00 PM,2.943,,,
8188,02/01/19 01:30:00 PM,2.943,,,
8189,02/01/19 01:40:00 PM,2.943,,,
8190,02/01/19 01:50:00 PM,2.943,,,
8191,02/01/19 02:00:00 PM,2.943,,,
8192,02/01/19 02:10:00 PM,2.943,,,
8193,02/01/19 02:20:00 PM,2.943,,,
8194,02/01/19 02:30:00 PM,2.837,,,
8195,02/01/19 02:40:00 PM,2.837,,,
8196,02/01/19 02:50:00 PM,2.837,,,
8197,02/01/19 03:00:00 PM,2.837,,,
8198,02/01/19 03:10:00 PM,2.837,,,
8199,02/01/19 03:20:00 PM,2.837,,,
8200,02/01/19 03:30:00 PM,2.943,,,
8201,02/01/19 03:40:00 PM,2.943,,,
8202,02/01/19 03:50:00 PM,2.837,,,
8203,02/01/19 04:00:00 PM,2.730,,,
8204,02/01/19 04:10:00 PM,2.730,,,
8205,02/01/19 04:20:00 PM,2.730,,,
8206,02/01/19 04:30:00 PM,2.730,,,
8207,02/01/19 04:40:00 PM,2.730,,,
8208,02/01/19 04:50:00 PM,2.730,,,
8209,02/01/19 05:00:00 PM,2.730,,,
8210,02/01/19 05:10:00 PM,2.624,,,
8211,02/01/19 05:20:00 PM,2.730,,,
8212,02/01/19 05:30:00 PM,2.730,,,
8213,02/01/19 05:40:00 PM,2.624,,,
8214,02/01/19 05:50:00 PM,2.624,,,
8215,02/01/19 06:00:00 PM,2.624,,,
8216,02/01/19 06:10:00 PM,2.624,,,
8217,02/01/19 06:20:00 PM,2.624,,,
8218,02/01/19 06:30:00 PM,2.624,,,
8219,02/01/19 06:40:00 PM,2.624,,,
8220,02/01/19 06:50:00 PM,2.624,,,
8221,02/01/19 07:00:00 PM,2.624,,,
8222,02/01/19 07:10:00 PM,2.624,,,
8223,02/01/19 07:20:00 PM,2.624,,,
8224,02/01/19 07:30:00 PM,2.624,,,
8225,02/01/19 07:40:00 PM,2.730,,,
8226,02/01/19 07:50:00 PM,2.730,,,
8227,02/01/19 08:00:00 PM,2.730,,,
8228,02/01/19 08:10:00 PM,2.730,,,
8229,02/01/19 08:20:00 PM,2.624,,,
8230,02/01/19 08:30:00 PM,2.624,,,
8231,02/01/19 08:40:00 PM,2.624,,,
8232,02/01/19 08:50:00 PM,2.624,,,
8233,02/01/19 09:00:00 PM,2.624,,,
8234,02/01/19 09:10:00 PM,2.624,,,
8235,02/01/19 09:20:00 PM,2.624,,,
8236,02/01/19 09:30:00 PM,2.624,,,
8237,02/01/19 09:40:00 PM,2.624,,,
8238,02/01/19 09:50:00 PM,2.624,,,
8239,02/01/19 10:00:00 PM,2.624,,,
8240,02/01/19 10:10:00 PM,2.624,,,
8241,02/01/19 10:20:00 PM,2.624,,,
8242,02/01/19 10:30:00 PM,2.624,,,
8243,02/01/19 10:40:00 PM,2.624,,,
8244,02/01/19 10:50:00 PM,2.624,,,
8245,02/01/19 11:00:00 PM,2.517,,,
8246,02/01/19 11:10:00 PM,2.517,,,
8247,02/01/19 11:20:00 PM,2.624,,,
8248,02/01/19 11:30:00 PM,2.517,,,
8249,02/01/19 11:40:00 PM,2.624,,,
8250,02/01/19 11:50:00 PM,2.517,,,
8251,02/02/19 12:00:00 AM,2.517,,,
8252,02/02/19 12:10:00 AM,2.624,,,
8253,02/02/19 12:20:00 AM,2.517,,,
8254,02/02/19 12:30:00 AM,2.517,,,
8255,02/02/19 12:40:00 AM,2.624,,,
8256,02/02/19 12:50:00 AM,2.624,,,
8257,02/02/19 01:00:00 AM,2.624,,,
8258,02/02/19 01:10:00 AM,2.624,,,
8259,02/02/19 01:20:00 AM,2.624,,,
8260,02/02/19 01:30:00 AM,2.624,,,
8261,02/02/19 01:40:00 AM,2.624,,,
8262,02/02/19 01:50:00 AM,2.624,,,
8263,02/02/19 02:00:00 AM,2.624,,,
8264,02/02/19 02:10:00 AM,2.624,,,
8265,02/02/19 02:20:00 AM,2.624,,,
8266,02/02/19 02:30:00 AM,2.624,,,
8267,02/02/19 02:40:00 AM,2.624,,,
8268,02/02/19 02:50:00 AM,2.624,,,
8269,02/02/19 03:00:00 AM,2.624,,,
8270,02/02/19 03:10:00 AM,2.624,,,
8271,02/02/19 03:20:00 AM,2.624,,,
8272,02/02/19 03:30:00 AM,2.624,,,
8273,02/02/19 03:40:00 AM,2.624,,,
8274,02/02/19 03:50:00 AM,2.730,,,
8275,02/02/19 04:00:00 AM,2.730,,,
8276,02/02/19 04:10:00 AM,2.624,,,
8277,02/02/19 04:20:00 AM,2.624,,,
8278,02/02/19 04:30:00 AM,2.730,,,
8279,02/02/19 04:40:00 AM,2.837,,,
8280,02/02/19 04:50:00 AM,2.837,,,
8281,02/02/19 05:00:00 AM,2.837,,,
8282,02/02/19 05:10:00 AM,2.837,,,
8283,02/02/19 05:20:00 AM,2.837,,,
8284,02/02/19 05:30:00 AM,2.837,,,
8285,02/02/19 05:40:00 AM,2.837,,,
8286,02/02/19 05:50:00 AM,2.943,,,
8287,02/02/19 06:00:00 AM,2.943,,,
8288,02/02/19 06:10:00 AM,2.943,,,
8289,02/02/19 06:20:00 AM,3.049,,,
8290,02/02/19 06:30:00 AM,3.049,,,
8291,02/02/19 06:40:00 AM,3.049,,,
8292,02/02/19 06:50:00 AM,3.049,,,
8293,02/02/19 07:00:00 AM,3.049,,,
8294,02/02/19 07:10:00 AM,3.049,,,
8295,02/02/19 07:20:00 AM,3.049,,,
8296,02/02/19 07:30:00 AM,3.049,,,
8297,02/02/19 07:40:00 AM,3.049,,,
8298,02/02/19 07:50:00 AM,3.049,,,
8299,02/02/19 08:00:00 AM,3.049,,,
8300,02/02/19 08:10:00 AM,3.049,,,
8301,02/02/19 08:20:00 AM,3.049,,,
8302,02/02/19 08:30:00 AM,3.049,,,
8303,02/02/19 08:40:00 AM,3.049,,,
8304,02/02/19 08:50:00 AM,3.049,,,
8305,02/02/19 09:00:00 AM,3.049,,,
8306,02/02/19 09:10:00 AM,3.049,,,
8307,02/02/19 09:20:00 AM,3.049,,,
8308,02/02/19 09:30:00 AM,3.049,,,
8309,02/02/19 09:40:00 AM,3.049,,,
8310,02/02/19 09:50:00 AM,3.049,,,
8311,02/02/19 10:00:00 AM,3.049,,,
8312,02/02/19 10:10:00 AM,3.049,,,
8313,02/02/19 10:20:00 AM,3.049,,,
8314,02/02/19 10:30:00 AM,3.049,,,
8315,02/02/19 10:40:00 AM,3.155,,,
8316,02/02/19 10:50:00 AM,3.155,,,
8317,02/02/19 11:00:00 AM,3.155,,,
8318,02/02/19 11:10:00 AM,3.155,,,
8319,02/02/19 11:20:00 AM,3.155,,,
8320,02/02/19 11:30:00 AM,3.049,,,
8321,02/02/19 11:40:00 AM,3.049,,,
8322,02/02/19 11:50:00 AM,3.049,,,
8323,02/02/19 12:00:00 PM,3.049,,,
8324,02/02/19 12:10:00 PM,3.049,,,
8325,02/02/19 12:20:00 PM,3.049,,,
8326,02/02/19 12:30:00 PM,3.155,,,
8327,02/02/19 12:40:00 PM,3.155,,,
8328,02/02/19 12:50:00 PM,3.155,,,
8329,02/02/19 01:00:00 PM,3.049,,,
8330,02/02/19 01:10:00 PM,3.155,,,
8331,02/02/19 01:20:00 PM,3.155,,,
8332,02/02/19 01:30:00 PM,3.155,,,
8333,02/02/19 01:40:00 PM,3.155,,,
8334,02/02/19 01:50:00 PM,3.155,,,
8335,02/02/19 02:00:00 PM,3.155,,,
8336,02/02/19 02:10:00 PM,3.155,,,
8337,02/02/19 02:20:00 PM,3.155,,,
8338,02/02/19 02:30:00 PM,3.261,,,
8339,02/02/19 02:40:00 PM,3.261,,,
8340,02/02/19 02:50:00 PM,3.261,,,
8341,02/02/19 03:00:00 PM,3.261,,,
8342,02/02/19 03:10:00 PM,3.261,,,
8343,02/02/19 03:20:00 PM,3.261,,,
8344,02/02/19 03:30:00 PM,3.261,,,
8345,02/02/19 03:40:00 PM,3.261,,,
8346,02/02/19 03:50:00 PM,3.261,,,
8347,02/02/19 04:00:00 PM,3.261,,,
8348,02/02/19 04:10:00 PM,3.261,,,
8349,02/02/19 04:20:00 PM,3.261,,,
8350,02/02/19 04:30:00 PM,3.261,,,
8351,02/02/19 04:40:00 PM,3.261,,,
8352,02/02/19 04:50:00 PM,3.261,,,
8353,02/02/19 05:00:00 PM,3.261,,,
8354,02/02/19 05:10:00 PM,3.261,,,
8355,02/02/19 05:20:00 PM,3.261,,,
8356,02/02/19 05:30:00 PM,3.261,,,
8357,02/02/19 05:40:00 PM,3.155,,,
8358,02/02/19 05:50:00 PM,3.261,,,
8359,02/02/19 06:00:00 PM,3.261,,,
8360,02/02/19 06:10:00 PM,3.261,,,
8361,02/02/19 06:20:00 PM,3.261,,,
8362,02/02/19 06:30:00 PM,3.261,,,
8363,02/02/19 06:40:00 PM,3.261,,,
8364,02/02/19 06:50:00 PM,3.261,,,
8365,02/02/19 07:00:00 PM,3.155,,,
8366,02/02/19 07:10:00 PM,3.155,,,
8367,02/02/19 07:20:00 PM,3.155,,,
8368,02/02/19 07:30:00 PM,3.155,,,
8369,02/02/19 07:40:00 PM,3.155,,,
8370,02/02/19 07:50:00 PM,3.261,,,
8371,02/02/19 08:00:00 PM,3.261,,,
8372,02/02/19 08:10:00 PM,3.155,,,
8373,02/02/19 08:20:00 PM,3.155,,,
8374,02/02/19 08:30:00 PM,3.049,,,
8375,02/02/19 08:40:00 PM,3.049,,,
8376,02/02/19 08:50:00 PM,3.049,,,
8377,02/02/19 09:00:00 PM,3.155,,,
8378,02/02/19 09:10:00 PM,3.049,,,
8379,02/02/19 09:20:00 PM,3.049,,,
8380,02/02/19 09:30:00 PM,3.155,,,
8381,02/02/19 09:40:00 PM,3.155,,,
8382,02/02/19 09:50:00 PM,3.155,,,
8383,02/02/19 10:00:00 PM,3.155,,,
8384,02/02/19 10:10:00 PM,3.155,,,
8385,02/02/19 10:20:00 PM,3.155,,,
8386,02/02/19 10:30:00 PM,3.049,,,
8387,02/02/19 10:40:00 PM,2.943,,,
8388,02/02/19 10:50:00 PM,2.943,,,
8389,02/02/19 11:00:00 PM,2.837,,,
8390,02/02/19 11:10:00 PM,2.837,,,
8391,02/02/19 11:20:00 PM,2.837,,,
8392,02/02/19 11:30:00 PM,2.837,,,
8393,02/02/19 11:40:00 PM,2.943,,,
8394,02/02/19 11:50:00 PM,2.837,,,
8395,02/03/19 12:00:00 AM,2.837,,,
8396,02/03/19 12:10:00 AM,2.837,,,
