miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1551247200,           2019-02-27 06:00:00,           2019-02-27 01:00:00,      3.410000,     11.754000,             1562,           5.7,                   84.1,             72.7,                   84.1,          201.8,                1.1
                1551254400,           2019-02-27 08:00:00,           2019-02-27 03:00:00,      3.360000,     12.014000,             1563,           5.6,                   89.0,             69.4,                   89.0,          206.3,                0.9
                1551261600,           2019-02-27 10:00:00,           2019-02-27 05:00:00,      3.410000,     12.536000,             1564,           5.7,                   84.8,             70.4,                   84.8,          228.4,                1.1
                1551268800,           2019-02-27 12:00:00,           2019-02-27 07:00:00,      3.410000,     12.275000,             1565,           5.8,                   84.2,             73.0,                   84.2,          234.4,                1.1
                1551276000,           2019-02-27 14:00:00,           2019-02-27 09:00:00,      3.410000,     11.754000,             1566,           5.7,                   86.7,             71.2,                   86.7,          216.8,                1.1
                1551283200,           2019-02-27 16:00:00,           2019-02-27 11:00:00,      3.410000,     11.493000,             1567,           5.8,                   85.2,             73.7,                   85.2,          231.0,                1.1
                1551290400,           2019-02-27 18:00:00,           2019-02-27 13:00:00,      3.410000,     12.014000,             1568,           5.7,                   86.8,             71.0,                   86.8,          219.1,                1.1
                1551297600,           2019-02-27 20:00:00,           2019-02-27 15:00:00,      3.410000,     12.275000,             1569,           5.8,                   84.7,             73.7,                   84.7,          230.7,                1.1
                1551304800,           2019-02-27 22:00:00,           2019-02-27 17:00:00,      3.360000,     12.014000,             1570,           5.7,                   90.0,             70.3,                   90.0,          233.8,                0.9
                1551312000,           2019-02-28 00:00:00,           2019-02-27 19:00:00,      3.410000,     12.014000,             1571,           5.7,                   85.4,             70.9,                   85.4,          222.9,                1.1
                1551319200,           2019-02-28 02:00:00,           2019-02-27 21:00:00,      3.410000,     12.014000,             1572,           5.8,                   84.4,             73.4,                   84.4,          233.4,                1.1
                1551326400,           2019-02-28 04:00:00,           2019-02-27 23:00:00,      3.410000,     12.014000,             1573,           5.7,                   84.9,             70.6,                   84.9,          228.7,                1.1
                1551333600,           2019-02-28 06:00:00,           2019-02-28 01:00:00,      3.410000,     12.275000,             1574,           5.7,                   84.4,             73.0,                   84.4,          203.0,                1.1
                1551340800,           2019-02-28 08:00:00,           2019-02-28 03:00:00,      3.410000,     13.057000,             1575,           5.7,                   84.4,             70.2,                   84.4,          230.2,                1.1
                1551348000,           2019-02-28 10:00:00,           2019-02-28 05:00:00,      3.410000,     12.275000,             1576,           5.7,                   83.9,             72.9,                   83.9,          200.0,                1.1
                1551355200,           2019-02-28 12:00:00,           2019-02-28 07:00:00,      3.370000,     11.754000,             1577,           5.6,                   88.8,             69.5,                   88.8,          205.0,                0.9
                1551362400,           2019-02-28 14:00:00,           2019-02-28 09:00:00,      3.410000,     12.014000,             1578,           5.7,                   83.2,             70.2,                   83.2,          231.4,                1.1
                1551369600,           2019-02-28 16:00:00,           2019-02-28 11:00:00,      3.410000,     12.796000,             1579,           5.8,                   83.3,             73.4,                   83.3,          234.7,                1.1
                1551376800,           2019-02-28 18:00:00,           2019-02-28 13:00:00,      3.410000,     12.536000,             1580,           5.7,                   84.0,             70.8,                   84.0,          226.1,                1.1
                1551384000,           2019-02-28 20:00:00,           2019-02-28 15:00:00,      3.420000,     12.275000,             1581,           5.8,                   84.3,             73.6,                   84.3,          229.1,                1.1
                1551391200,           2019-02-28 22:00:00,           2019-02-28 17:00:00,      3.410000,     12.275000,             1582,           5.7,                   84.8,             71.8,                   84.8,          215.6,                1.1
                1551398400,           2019-03-01 00:00:00,           2019-02-28 19:00:00,      3.410000,     13.057000,             1583,           5.8,                   84.5,             74.2,                   84.5,          224.8,                1.1
                1551405600,           2019-03-01 02:00:00,           2019-02-28 21:00:00,      3.370000,     12.275000,             1584,           5.7,                   88.8,             70.7,                   88.8,          229.9,                0.9
                1551412800,           2019-03-01 04:00:00,           2019-02-28 23:00:00,      3.410000,     12.536000,             1585,           5.7,                   83.8,             70.5,                   83.8,          225.7,                1.1
                1551420000,           2019-03-01 06:00:00,           2019-03-01 01:00:00,      3.410000,     12.796000,             1586,           5.8,                   84.4,             73.2,                   84.4,          234.4,                1.1
                1551427200,           2019-03-01 08:00:00,           2019-03-01 03:00:00,      3.410000,     12.275000,             1587,           5.7,                   85.7,             69.5,                   85.7,          231.2,                1.1
                1551434400,           2019-03-01 10:00:00,           2019-03-01 05:00:00,      3.410000,     12.536000,             1588,           5.7,                   83.3,             72.1,                   83.3,          209.3,                1.1
                1551441600,           2019-03-01 12:00:00,           2019-03-01 07:00:00,      3.410000,     12.275000,             1589,           5.7,                   85.4,             69.4,                   85.4,          231.3,                1.1
                1551448800,           2019-03-01 14:00:00,           2019-03-01 09:00:00,      3.420000,     12.536000,             1590,           5.7,                   83.9,             72.4,                   83.9,          204.2,                1.1
                1551456000,           2019-03-01 16:00:00,           2019-03-01 11:00:00,      3.370000,     12.536000,             1591,           5.6,                   88.6,             69.0,                   88.6,          211.1,                0.8
                1551463200,           2019-03-01 18:00:00,           2019-03-01 13:00:00,      3.410000,     12.275000,             1592,           5.7,                   84.3,             68.9,                   84.3,          234.7,                1.1
                1551470400,           2019-03-01 20:00:00,           2019-03-01 15:00:00,      3.410000,     12.796000,             1593,           5.7,                   83.0,             71.7,                   83.0,          216.0,                1.1
                1551477600,           2019-03-01 22:00:00,           2019-03-01 17:00:00,      3.410000,     12.536000,             1594,           5.7,                   84.2,             68.7,                   84.2,          235.1,                1.1
                1551484800,           2019-03-02 00:00:00,           2019-03-01 19:00:00,      3.410000,     12.796000,             1595,           5.7,                   82.0,             71.4,                   82.0,          219.2,                1.1
                1551492000,           2019-03-02 02:00:00,           2019-03-01 21:00:00,      3.420000,     12.275000,             1596,           5.7,                   84.4,             69.0,                   84.4,          235.0,                1.1
                1551499200,           2019-03-02 04:00:00,           2019-03-01 23:00:00,      3.410000,     13.057000,             1597,           5.7,                   82.3,             71.6,                   82.3,          214.9,                1.1
                1551506400,           2019-03-02 06:00:00,           2019-03-02 01:00:00,      3.370000,     12.275000,             1598,           5.6,                   89.0,             68.4,                   89.0,          216.1,                0.8
                1551513600,           2019-03-02 08:00:00,           2019-03-02 03:00:00,      3.410000,     13.057000,             1599,           5.6,                   82.9,             68.7,                   82.9,          202.4,                1.1
                1551520800,           2019-03-02 10:00:00,           2019-03-02 05:00:00,      3.410000,     13.318000,             1600,           5.7,                   82.3,             71.2,                   82.3,          223.5,                1.1
                1551528000,           2019-03-02 12:00:00,           2019-03-02 07:00:00,      3.410000,     12.796000,             1601,           5.7,                   84.1,             69.2,                   84.1,          235.8,                1.1
                1551535200,           2019-03-02 14:00:00,           2019-03-02 09:00:00,      3.410000,     13.057000,             1602,           5.7,                   82.8,             71.6,                   82.8,          217.6,                1.1
                1551542400,           2019-03-02 16:00:00,           2019-03-02 11:00:00,      3.420000,     12.536000,             1603,           5.7,                   84.7,             69.1,                   84.7,          235.3,                1.1
                1551549600,           2019-03-02 18:00:00,           2019-03-02 13:00:00,      3.420000,     13.318000,             1604,           5.7,                   82.9,             71.6,                   82.9,          215.2,                1.1
                1551556800,           2019-03-02 20:00:00,           2019-03-02 15:00:00,      3.370000,     12.536000,             1605,           5.6,                   87.6,             67.9,                   87.6,          222.5,                0.8
                1551564000,           2019-03-02 22:00:00,           2019-03-02 17:00:00,      3.410000,     13.318000,             1606,           5.6,                   82.9,             69.3,                   82.9,          201.2,                1.1
                1551571200,           2019-03-03 00:00:00,           2019-03-02 19:00:00,      3.420000,     13.578000,             1607,           5.8,                   82.9,             72.8,                   82.9,          235.3,                1.0
                1551578400,           2019-03-03 02:00:00,           2019-03-02 21:00:00,      3.420000,     13.578000,             1608,           5.6,                   83.2,             68.6,                   83.2,          202.4,                1.0
                1551585600,           2019-03-03 04:00:00,           2019-03-02 23:00:00,      3.420000,     13.839000,             1609,           5.8,                   83.2,             72.9,                   83.2,          233.7,                1.0
                1551592800,           2019-03-03 06:00:00,           2019-03-03 01:00:00,      3.420000,     13.318000,             1610,           5.6,                   83.7,             68.8,                   83.7,          200.3,                1.0
                1551600000,           2019-03-03 08:00:00,           2019-03-03 03:00:00,      3.420000,     13.318000,             1611,           5.8,                   83.2,             73.2,                   83.2,          233.5,                1.0
                1551607200,           2019-03-03 10:00:00,           2019-03-03 05:00:00,      3.370000,     12.275000,             1612,           5.6,                   88.2,             68.8,                   88.2,          211.1,                0.8
                1551614400,           2019-03-03 12:00:00,           2019-03-03 07:00:00,      3.410000,     12.796000,             1613,           5.7,                   84.2,             69.0,                   84.2,          234.7,                1.1
                1551621600,           2019-03-03 14:00:00,           2019-03-03 09:00:00,      3.420000,     13.318000,             1614,           5.7,                   82.6,             71.7,                   82.6,          219.8,                1.1
                1551628800,           2019-03-03 16:00:00,           2019-03-03 11:00:00,      3.420000,     13.057000,             1615,           5.7,                   84.4,             69.3,                   84.4,          233.4,                1.1
                1551636000,           2019-03-03 18:00:00,           2019-03-03 13:00:00,      3.420000,     12.536000,             1616,           5.7,                   83.5,             71.5,                   83.5,          215.7,                1.0
                1551643200,           2019-03-03 20:00:00,           2019-03-03 15:00:00,      3.420000,     13.057000,             1617,           5.7,                   83.7,             69.2,                   83.7,          233.5,                1.1
                1551650400,           2019-03-03 22:00:00,           2019-03-03 17:00:00,      3.420000,     13.057000,             1618,           5.7,                   83.4,             71.7,                   83.4,          214.3,                1.1
                1551657600,           2019-03-04 00:00:00,           2019-03-03 19:00:00,      3.370000,     12.536000,             1619,           5.6,                   88.5,             68.3,                   88.5,          217.5,                0.8
                1551664800,           2019-03-04 02:00:00,           2019-03-03 21:00:00,      3.410000,     13.057000,             1620,           5.7,                   82.6,             69.1,                   82.6,          234.3,                1.1
                1551672000,           2019-03-04 04:00:00,           2019-03-03 23:00:00,      3.410000,     12.796000,             1621,           5.7,                   83.1,             71.6,                   83.1,          215.5,                1.0
                1551679200,           2019-03-04 06:00:00,           2019-03-04 01:00:00,      3.420000,     12.796000,             1622,           5.7,                   83.5,             69.5,                   83.5,          232.8,                1.1
                1551686400,           2019-03-04 08:00:00,           2019-03-04 03:00:00,      3.420000,     13.318000,             1623,           5.7,                   83.6,             71.9,                   83.6,          214.9,                1.1
                1551693600,           2019-03-04 10:00:00,           2019-03-04 05:00:00,      3.420000,     13.057000,             1624,           5.7,                   84.0,             69.8,                   84.0,          230.1,                1.1
                1551700800,           2019-03-04 12:00:00,           2019-03-04 07:00:00,      3.420000,     12.796000,             1625,           5.7,                   83.9,             72.6,                   83.9,          203.7,                1.1
                1551708000,           2019-03-04 14:00:00,           2019-03-04 09:00:00,      3.370000,     13.318000,             1626,           5.6,                   88.8,             69.2,                   88.8,          209.3,                0.8
                1551715200,           2019-03-04 16:00:00,           2019-03-04 11:00:00,      3.410000,     13.057000,             1627,           5.7,                   82.6,             70.2,                   82.6,          228.6,                1.1
                1551722400,           2019-03-04 18:00:00,           2019-03-04 13:00:00,      3.410000,     13.057000,             1628,           5.7,                   83.5,             72.5,                   83.5,          206.3,                1.0
                1551729600,           2019-03-04 20:00:00,           2019-03-04 15:00:00,      3.420000,     13.578000,             1629,           5.7,                   82.7,             70.3,                   82.7,          225.9,                1.1
                1551736800,           2019-03-04 22:00:00,           2019-03-04 17:00:00,      3.420000,     13.057000,             1630,           5.7,                   83.5,             72.3,                   83.5,          205.9,                1.0
                1551744000,           2019-03-05 00:00:00,           2019-03-04 19:00:00,      3.420000,     13.057000,             1631,           5.7,                   83.5,             70.6,                   83.5,          229.6,                1.1
                1551751200,           2019-03-05 02:00:00,           2019-03-04 21:00:00,      3.420000,     13.839000,             1632,           5.7,                   84.4,             72.5,                   84.4,          203.4,                1.1
                1551758400,           2019-03-05 04:00:00,           2019-03-04 23:00:00,      3.370000,     12.796000,             1633,           5.6,                   88.5,             69.4,                   88.5,          200.7,                0.8
                1551765600,           2019-03-05 06:00:00,           2019-03-05 01:00:00,      3.410000,     12.536000,             1634,           5.7,                   83.0,             70.1,                   83.0,          231.9,                1.1
                1551772800,           2019-03-05 08:00:00,           2019-03-05 03:00:00,      3.410000,     12.796000,             1635,           5.7,                   83.1,             72.3,                   83.1,          212.3,                1.1
                1551780000,           2019-03-05 10:00:00,           2019-03-05 05:00:00,      3.410000,     12.796000,             1636,           5.7,                   85.2,             69.8,                   85.2,          232.6,                1.1
                1551787200,           2019-03-05 12:00:00,           2019-03-05 07:00:00,      3.410000,     12.275000,             1637,           5.7,                   84.0,             72.1,                   84.0,          208.5,                1.1
                1551794400,           2019-03-05 14:00:00,           2019-03-05 09:00:00,      3.410000,     12.275000,             1638,           5.7,                   85.3,             69.9,                   85.3,          231.7,                1.1
                1551801600,           2019-03-05 16:00:00,           2019-03-05 11:00:00,      3.410000,     12.796000,             1639,           5.7,                   83.5,             72.0,                   83.5,          209.0,                1.1
                1551808800,           2019-03-05 18:00:00,           2019-03-05 13:00:00,      3.370000,     12.275000,             1640,           5.6,                   89.1,             69.0,                   89.1,          208.3,                0.8
                1551816000,           2019-03-05 20:00:00,           2019-03-05 15:00:00,      3.410000,     12.796000,             1641,           5.7,                   83.0,             69.2,                   83.0,          235.1,                1.1
                1551823200,           2019-03-05 22:00:00,           2019-03-05 17:00:00,      3.410000,     13.057000,             1642,           5.7,                   82.0,             72.2,                   82.0,          207.9,                1.1
                1551830400,           2019-03-06 00:00:00,           2019-03-05 19:00:00,      3.420000,     13.318000,             1643,           5.7,                   83.5,             69.6,                   83.5,          232.5,                1.1
                1551837600,           2019-03-06 02:00:00,           2019-03-05 21:00:00,      3.420000,     13.057000,             1644,           5.7,                   82.9,             72.6,                   82.9,          200.9,                1.1
                1551844800,           2019-03-06 04:00:00,           2019-03-05 23:00:00,      3.420000,     12.275000,             1645,           5.7,                   84.2,             70.2,                   84.2,          230.4,                1.1
                1551852000,           2019-03-06 06:00:00,           2019-03-06 01:00:00,      3.420000,     12.536000,             1646,           5.7,                   83.5,             72.6,                   83.5,          202.8,                1.1
                1551859200,           2019-03-06 08:00:00,           2019-03-06 03:00:00,      3.370000,     12.536000,             1647,           5.6,                   88.8,             69.6,                   88.8,          202.2,                0.8
                1551866400,           2019-03-06 10:00:00,           2019-03-06 05:00:00,      3.410000,     13.057000,             1648,           5.7,                   82.9,             70.3,                   82.9,          231.6,                1.1
                1551873600,           2019-03-06 12:00:00,           2019-03-06 07:00:00,      3.410000,     12.536000,             1649,           5.7,                   83.7,             72.5,                   83.7,          206.4,                1.1
                1551880800,           2019-03-06 14:00:00,           2019-03-06 09:00:00,      3.410000,     12.014000,             1650,           5.7,                   84.3,             70.6,                   84.3,          230.4,                1.1
                1551888000,           2019-03-06 16:00:00,           2019-03-06 11:00:00,      3.410000,     12.275000,             1651,           5.7,                   83.9,             72.2,                   83.9,          208.4,                1.1
                1551895200,           2019-03-06 18:00:00,           2019-03-06 13:00:00,      3.410000,     12.536000,             1652,           5.7,                   84.1,             70.4,                   84.1,          233.2,                1.1
                1551902400,           2019-03-06 20:00:00,           2019-03-06 15:00:00,      3.410000,     12.536000,             1653,           5.7,                   83.7,             72.1,                   83.7,          206.5,                1.1
                1551909600,           2019-03-06 22:00:00,           2019-03-06 17:00:00,      3.370000,     12.275000,             1654,           5.6,                   88.6,             69.3,                   88.6,          209.6,                0.8
                1551916800,           2019-03-07 00:00:00,           2019-03-06 19:00:00,      3.410000,     12.536000,             1655,           5.7,                   82.1,             70.2,                   82.1,          231.4,                1.1
                1551924000,           2019-03-07 02:00:00,           2019-03-06 21:00:00,      3.410000,     12.536000,             1656,           5.7,                   84.6,             72.7,                   84.6,          201.6,                1.1
                1551931200,           2019-03-07 04:00:00,           2019-03-06 23:00:00,      3.410000,     12.536000,             1657,           5.7,                   82.6,             70.7,                   82.6,          228.8,                1.1
                1551938400,           2019-03-07 06:00:00,           2019-03-07 01:00:00,      3.410000,     12.796000,             1658,           5.8,                   84.2,             73.1,                   84.2,          234.7,                1.1
                1551945600,           2019-03-07 08:00:00,           2019-03-07 03:00:00,      3.410000,     12.536000,             1659,           5.7,                   83.6,             71.1,                   83.6,          224.0,                1.1
                1551952800,           2019-03-07 10:00:00,           2019-03-07 05:00:00,      3.410000,     12.275000,             1660,           5.8,                   84.8,             73.3,                   84.8,          234.1,                1.1
                1551960000,           2019-03-07 12:00:00,           2019-03-07 07:00:00,      3.360000,     11.493000,             1661,           5.7,                   88.7,             70.2,                   88.7,          232.8,                0.8
                1551967200,           2019-03-07 14:00:00,           2019-03-07 09:00:00,      3.410000,     12.536000,             1662,           5.7,                   83.8,             70.7,                   83.8,          227.6,                1.1
                1551974400,           2019-03-07 16:00:00,           2019-03-07 11:00:00,      3.410000,     12.536000,             1663,           5.7,                   84.0,             73.2,                   84.0,          200.5,                1.1
                1551981600,           2019-03-07 18:00:00,           2019-03-07 13:00:00,      3.410000,     12.275000,             1664,           5.7,                   84.9,             70.7,                   84.9,          227.9,                1.1
                1551988800,           2019-03-07 20:00:00,           2019-03-07 15:00:00,      3.410000,     12.796000,             1665,           5.7,                   83.2,             73.1,                   83.2,          202.7,                1.1
                1551996000,           2019-03-07 22:00:00,           2019-03-07 17:00:00,      3.410000,     12.275000,             1666,           5.7,                   84.8,             70.4,                   84.8,          228.7,                1.1
                1552003200,           2019-03-08 00:00:00,           2019-03-07 19:00:00,      3.410000,     12.796000,             1667,           5.8,                   83.8,             72.8,                   83.8,          235.9,                1.1
                1552010400,           2019-03-08 02:00:00,           2019-03-07 21:00:00,      3.360000,     12.275000,             1668,           5.7,                   89.1,             70.2,                   89.1,          234.8,                0.8
                1552017600,           2019-03-08 04:00:00,           2019-03-07 23:00:00,      3.410000,     12.275000,             1669,           5.7,                   83.8,             70.7,                   83.8,          225.5,                1.1
                1552024800,           2019-03-08 06:00:00,           2019-03-08 01:00:00,      3.410000,     12.536000,             1670,           5.7,                   83.3,             72.9,                   83.3,          202.2,                1.1
                1552032000,           2019-03-08 08:00:00,           2019-03-08 03:00:00,      3.410000,     12.796000,             1671,           5.7,                   84.3,             70.3,                   84.3,          229.2,                1.1
                1552039200,           2019-03-08 10:00:00,           2019-03-08 05:00:00,      3.410000,     12.536000,             1672,           5.8,                   84.3,             72.6,                   84.3,          235.9,                1.1
                1552046400,           2019-03-08 12:00:00,           2019-03-08 07:00:00,      3.410000,     12.536000,             1673,           5.7,                   85.5,             70.4,                   85.5,          228.3,                1.1
                1552053600,           2019-03-08 14:00:00,           2019-03-08 09:00:00,      3.410000,     12.536000,             1674,           5.7,                   84.3,             72.4,                   84.3,          201.8,                1.1
                1552060800,           2019-03-08 16:00:00,           2019-03-08 11:00:00,      3.360000,     11.754000,             1675,           5.7,                   89.1,             70.0,                   89.1,          236.4,                0.8
                1552068000,           2019-03-08 18:00:00,           2019-03-08 13:00:00,      3.400000,     12.536000,             1676,           5.7,                   84.3,             70.4,                   84.3,          230.4,                1.1
                1552075200,           2019-03-08 20:00:00,           2019-03-08 15:00:00,      3.410000,     11.754000,             1677,           5.7,                   84.4,             72.9,                   84.4,          202.5,                1.1
                1552082400,           2019-03-08 22:00:00,           2019-03-08 17:00:00,      3.410000,     12.275000,             1678,           5.7,                   84.4,             71.0,                   84.4,          226.0,                1.1
                1552089600,           2019-03-09 00:00:00,           2019-03-08 19:00:00,      3.410000,     12.536000,             1679,           5.7,                   84.1,             72.7,                   84.1,          206.3,                1.1
                1552096800,           2019-03-09 02:00:00,           2019-03-08 21:00:00,      3.410000,     12.275000,             1680,           5.7,                   84.4,             70.8,                   84.4,          228.6,                1.1
                1552104000,           2019-03-09 04:00:00,           2019-03-08 23:00:00,      3.410000,     12.014000,             1681,           5.7,                   84.5,             72.6,                   84.5,          207.3,                1.1
                1552111200,           2019-03-09 06:00:00,           2019-03-09 01:00:00,      3.360000,     12.014000,             1682,           5.6,                   88.0,             68.6,                   88.0,          217.7,                0.8
                1552118400,           2019-03-09 08:00:00,           2019-03-09 03:00:00,      3.410000,     12.275000,             1683,           5.6,                   81.6,             69.2,                   81.6,          205.9,                1.1
                1552125600,           2019-03-09 10:00:00,           2019-03-09 05:00:00,      3.410000,     12.275000,             1684,           5.7,                   84.4,             71.5,                   84.4,          219.4,                1.1
                1552132800,           2019-03-09 12:00:00,           2019-03-09 07:00:00,      3.410000,     12.275000,             1685,           5.7,                   83.1,             69.7,                   83.1,          235.0,                1.1
                1552140000,           2019-03-09 14:00:00,           2019-03-09 09:00:00,      3.410000,     12.014000,             1686,           5.7,                   83.5,             72.1,                   83.5,          210.1,                1.1
                1552147200,           2019-03-09 16:00:00,           2019-03-09 11:00:00,      3.410000,     12.014000,             1687,           5.7,                   84.3,             70.0,                   84.3,          232.5,                1.1
                1552154400,           2019-03-09 18:00:00,           2019-03-09 13:00:00,      3.410000,     11.754000,             1688,           5.7,                   84.1,             72.5,                   84.1,          203.5,                1.1
                1552161600,           2019-03-09 20:00:00,           2019-03-09 15:00:00,      3.360000,     12.014000,             1689,           5.6,                   88.7,             69.2,                   88.7,          209.6,                0.8
                1552168800,           2019-03-09 22:00:00,           2019-03-09 17:00:00,      3.400000,     12.014000,             1690,           5.7,                   83.8,             70.0,                   83.8,          231.3,                1.1
                1552176000,           2019-03-10 00:00:00,           2019-03-09 19:00:00,      3.410000,     12.014000,             1691,           5.7,                   83.8,             72.2,                   83.8,          208.6,                1.1
                1552183200,           2019-03-10 02:00:00,           2019-03-09 21:00:00,      3.410000,     12.275000,             1692,           5.7,                   84.9,             70.1,                   84.9,          231.2,                1.1
                1552190400,           2019-03-10 04:00:00,           2019-03-09 23:00:00,      3.410000,     12.275000,             1693,           5.7,                   83.2,             72.5,                   83.2,          205.8,                1.1
                1552197600,           2019-03-10 06:00:00,           2019-03-10 01:00:00,      3.410000,     12.536000,             1694,           5.7,                   84.8,             70.0,                   84.8,          231.6,                1.1
                1552204800,           2019-03-10 08:00:00,           2019-03-10 04:00:00,      3.410000,     12.275000,             1695,           5.7,                   83.3,             72.7,                   83.3,          201.6,                1.1
                1552212000,           2019-03-10 10:00:00,           2019-03-10 06:00:00,      3.360000,     11.754000,             1696,           5.6,                   89.2,             69.3,                   89.2,          209.3,                0.8
                1552219200,           2019-03-10 12:00:00,           2019-03-10 08:00:00,      3.400000,     12.014000,             1697,           5.7,                   83.4,             70.0,                   83.4,          233.2,                1.1
                1552226400,           2019-03-10 14:00:00,           2019-03-10 10:00:00,      3.410000,     12.275000,             1698,           5.7,                   83.9,             72.4,                   83.9,          211.2,                1.1
                1552233600,           2019-03-10 16:00:00,           2019-03-10 12:00:00,      3.410000,     12.536000,             1699,           5.7,                   84.9,             70.2,                   84.9,          234.7,                1.1
                1552240800,           2019-03-10 18:00:00,           2019-03-10 14:00:00,      3.410000,     12.275000,             1700,           5.7,                   84.1,             72.2,                   84.1,          214.5,                1.1
                1552248000,           2019-03-10 20:00:00,           2019-03-10 16:00:00,      3.410000,     12.014000,             1701,           5.7,                   84.8,             70.0,                   84.8,          232.3,                1.1
                1552255200,           2019-03-10 22:00:00,           2019-03-10 18:00:00,      3.410000,     12.275000,             1702,           5.7,                   84.2,             72.5,                   84.2,          206.8,                1.1
                1552262400,           2019-03-11 00:00:00,           2019-03-10 20:00:00,      3.360000,     12.014000,             1703,           5.6,                   88.8,             69.4,                   88.8,          208.1,                0.8
                1552269600,           2019-03-11 02:00:00,           2019-03-10 22:00:00,      3.400000,     12.014000,             1704,           5.7,                   82.3,             69.9,                   82.3,          231.9,                1.1
                1552276800,           2019-03-11 04:00:00,           2019-03-11 00:00:00,      3.410000,     13.057000,             1705,           5.7,                   83.2,             71.9,                   83.2,          214.6,                1.1
                1552284000,           2019-03-11 06:00:00,           2019-03-11 02:00:00,      3.410000,     12.796000,             1706,           5.7,                   83.3,             70.0,                   83.3,          231.3,                1.1
                1552291200,           2019-03-11 08:00:00,           2019-03-11 04:00:00,      3.410000,     12.536000,             1707,           5.7,                   83.8,             72.1,                   83.8,          212.4,                1.1
                1552298400,           2019-03-11 10:00:00,           2019-03-11 06:00:00,      3.410000,     13.318000,             1708,           5.7,                   83.8,             69.7,                   83.8,          230.8,                1.1
                1552305600,           2019-03-11 12:00:00,           2019-03-11 08:00:00,      3.410000,     12.275000,             1709,           5.7,                   83.9,             71.8,                   83.9,          214.9,                1.1
                1552312800,           2019-03-11 14:00:00,           2019-03-11 10:00:00,      3.370000,     13.057000,             1710,           5.6,                   88.0,             68.7,                   88.0,          215.8,                0.8
                1552320000,           2019-03-11 16:00:00,           2019-03-11 12:00:00,      3.410000,     12.796000,             1711,           5.6,                   83.5,             69.2,                   83.5,          204.6,                1.1
                1552327200,           2019-03-11 18:00:00,           2019-03-11 14:00:00,      3.410000,     13.057000,             1712,           5.7,                   82.8,             71.7,                   82.8,          218.4,                1.1
                1552334400,           2019-03-11 20:00:00,           2019-03-11 16:00:00,      3.410000,     13.057000,             1713,           5.6,                   83.8,             69.1,                   83.8,          200.5,                1.1
                1552341600,           2019-03-11 22:00:00,           2019-03-11 18:00:00,      3.410000,     12.796000,             1714,           5.7,                   82.7,             71.5,                   82.7,          221.3,                1.1
                1552348800,           2019-03-12 00:00:00,           2019-03-11 20:00:00,      3.410000,     12.536000,             1715,           5.7,                   85.2,             69.4,                   85.2,          234.1,                1.1
                1552356000,           2019-03-12 02:00:00,           2019-03-11 22:00:00,      3.410000,     13.057000,             1716,           5.7,                   83.6,             71.9,                   83.6,          215.0,                1.1
                1552363200,           2019-03-12 04:00:00,           2019-03-12 00:00:00,      3.370000,     12.796000,             1717,           5.6,                   89.7,             68.8,                   89.7,          209.3,                0.8
                1552370400,           2019-03-12 06:00:00,           2019-03-12 02:00:00,      3.410000,     13.057000,             1718,           5.7,                   84.7,             69.0,                   84.7,          235.8,                1.1
                1552377600,           2019-03-12 08:00:00,           2019-03-12 04:00:00,      3.410000,     12.796000,             1719,           5.7,                   83.1,             71.6,                   83.1,          217.1,                1.1
                1552384800,           2019-03-12 10:00:00,           2019-03-12 06:00:00,      3.410000,     12.796000,             1720,           5.7,                   85.0,             69.3,                   85.0,          232.5,                1.1
                1552392000,           2019-03-12 12:00:00,           2019-03-12 08:00:00,      3.410000,     13.057000,             1721,           5.7,                   83.8,             72.1,                   83.8,          204.7,                1.1
                1552399200,           2019-03-12 14:00:00,           2019-03-12 10:00:00,      3.410000,     13.057000,             1722,           5.7,                   85.9,             69.7,                   85.9,          228.7,                1.1
                1552406400,           2019-03-12 16:00:00,           2019-03-12 12:00:00,      3.410000,     13.057000,             1723,           5.8,                   84.6,             72.7,                   84.6,          235.5,                1.1
                1552413600,           2019-03-12 18:00:00,           2019-03-12 14:00:00,      3.370000,     12.536000,             1724,           5.6,                   90.0,             69.5,                   90.0,          202.5,                0.8
                1552420800,           2019-03-12 20:00:00,           2019-03-12 16:00:00,      3.410000,     13.057000,             1725,           5.7,                   84.8,             69.6,                   84.8,          232.2,                1.0
                1552428000,           2019-03-12 22:00:00,           2019-03-12 18:00:00,      3.410000,     13.057000,             1726,           5.7,                   84.1,             72.3,                   84.1,          211.5,                1.1
                1552435200,           2019-03-13 00:00:00,           2019-03-12 20:00:00,      3.410000,     13.057000,             1727,           5.7,                   84.7,             69.5,                   84.7,          234.4,                1.1
                1552442400,           2019-03-13 02:00:00,           2019-03-12 22:00:00,      3.410000,     13.057000,             1728,           5.7,                   83.7,             72.1,                   83.7,          209.2,                1.0
