"Plot Title: hobo65"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2407063, SEN S/N: 2407063)","Bad Battery (LGR S/N: 2407063)","Coupler Attached (LGR S/N: 2407063)","Host Connected (LGR S/N: 2407063)","Coupler Detached (LGR S/N: 2407063)","Stopped (LGR S/N: 2407063)","End Of File (LGR S/N: 2407063)"
12460,03/03/19 05:30:00 AM,5.860,,,,,,
12461,03/03/19 05:40:00 AM,5.860,,,,,,
12462,03/03/19 05:50:00 AM,5.860,,,,,,
12463,03/03/19 06:00:00 AM,5.860,,,,,,
12464,03/03/19 06:10:00 AM,5.860,,,,,,
12465,03/03/19 06:20:00 AM,5.860,,,,,,
12466,03/03/19 06:30:00 AM,5.860,,,,,,
12467,03/03/19 06:40:00 AM,5.860,,,,,,
12468,03/03/19 06:50:00 AM,5.860,,,,,,
12469,03/03/19 07:00:00 AM,5.860,,,,,,
12470,03/03/19 07:10:00 AM,5.860,,,,,,
12471,03/03/19 07:20:00 AM,5.860,,,,,,
12472,03/03/19 07:30:00 AM,5.860,,,,,,
12473,03/03/19 07:40:00 AM,5.860,,,,,,
12474,03/03/19 07:50:00 AM,5.860,,,,,,
12475,03/03/19 08:00:00 AM,5.860,,,,,,
12476,03/03/19 08:10:00 AM,5.757,,,,,,
12477,03/03/19 08:20:00 AM,5.757,,,,,,
12478,03/03/19 08:30:00 AM,5.655,,,,,,
12479,03/03/19 08:40:00 AM,5.655,,,,,,
12480,03/03/19 08:50:00 AM,5.655,,,,,,
12481,03/03/19 09:00:00 AM,5.655,,,,,,
12482,03/03/19 09:10:00 AM,5.655,,,,,,
12483,03/03/19 09:20:00 AM,5.655,,,,,,
12484,03/03/19 09:30:00 AM,5.655,,,,,,
12485,03/03/19 09:40:00 AM,5.655,,,,,,
12486,03/03/19 09:50:00 AM,5.655,,,,,,
12487,03/03/19 10:00:00 AM,5.655,,,,,,
12488,03/03/19 10:10:00 AM,5.655,,,,,,
12489,03/03/19 10:20:00 AM,5.655,,,,,,
12490,03/03/19 10:30:00 AM,5.655,,,,,,
12491,03/03/19 10:40:00 AM,5.655,,,,,,
12492,03/03/19 10:50:00 AM,5.655,,,,,,
12493,03/03/19 11:00:00 AM,5.655,,,,,,
12494,03/03/19 11:10:00 AM,5.655,,,,,,
12495,03/03/19 11:20:00 AM,5.655,,,,,,
12496,03/03/19 11:30:00 AM,5.655,,,,,,
12497,03/03/19 11:40:00 AM,5.655,,,,,,
12498,03/03/19 11:50:00 AM,5.757,,,,,,
12499,03/03/19 12:00:00 PM,5.655,,,,,,
12500,03/03/19 12:10:00 PM,5.655,,,,,,
12501,03/03/19 12:20:00 PM,5.655,,,,,,
12502,03/03/19 12:30:00 PM,5.655,,,,,,
12503,03/03/19 12:40:00 PM,5.655,,,,,,
12504,03/03/19 12:50:00 PM,5.655,,,,,,
12505,03/03/19 01:00:00 PM,5.655,,,,,,
12506,03/03/19 01:10:00 PM,5.655,,,,,,
12507,03/03/19 01:20:00 PM,5.655,,,,,,
12508,03/03/19 01:30:00 PM,5.655,,,,,,
12509,03/03/19 01:40:00 PM,5.655,,,,,,
12510,03/03/19 01:50:00 PM,5.655,,,,,,
12511,03/03/19 02:00:00 PM,5.655,,,,,,
12512,03/03/19 02:10:00 PM,5.655,,,,,,
12513,03/03/19 02:20:00 PM,5.655,,,,,,
12514,03/03/19 02:30:00 PM,5.655,,,,,,
12515,03/03/19 02:40:00 PM,5.655,,,,,,
12516,03/03/19 02:50:00 PM,5.655,,,,,,
12517,03/03/19 03:00:00 PM,5.655,,,,,,
12518,03/03/19 03:10:00 PM,5.757,,,,,,
12519,03/03/19 03:20:00 PM,5.757,,,,,,
12520,03/03/19 03:30:00 PM,5.757,,,,,,
12521,03/03/19 03:40:00 PM,5.757,,,,,,
12522,03/03/19 03:50:00 PM,5.757,,,,,,
12523,03/03/19 04:00:00 PM,5.757,,,,,,
12524,03/03/19 04:10:00 PM,5.757,,,,,,
12525,03/03/19 04:20:00 PM,5.757,,,,,,
12526,03/03/19 04:30:00 PM,5.757,,,,,,
12527,03/03/19 04:40:00 PM,5.757,,,,,,
12528,03/03/19 04:50:00 PM,5.757,,,,,,
12529,03/03/19 05:00:00 PM,5.757,,,,,,
12530,03/03/19 05:10:00 PM,5.757,,,,,,
12531,03/03/19 05:20:00 PM,5.757,,,,,,
12532,03/03/19 05:30:00 PM,5.757,,,,,,
12533,03/03/19 05:40:00 PM,5.757,,,,,,
12534,03/03/19 05:50:00 PM,5.757,,,,,,
12535,03/03/19 06:00:00 PM,5.757,,,,,,
12536,03/03/19 06:10:00 PM,5.757,,,,,,
12537,03/03/19 06:20:00 PM,5.757,,,,,,
12538,03/03/19 06:30:00 PM,5.757,,,,,,
12539,03/03/19 06:40:00 PM,5.757,,,,,,
12540,03/03/19 06:50:00 PM,5.757,,,,,,
12541,03/03/19 07:00:00 PM,5.757,,,,,,
12542,03/03/19 07:10:00 PM,5.757,,,,,,
12543,03/03/19 07:20:00 PM,5.757,,,,,,
12544,03/03/19 07:30:00 PM,5.757,,,,,,
12545,03/03/19 07:40:00 PM,5.757,,,,,,
12546,03/03/19 07:50:00 PM,5.757,,,,,,
12547,03/03/19 08:00:00 PM,5.757,,,,,,
12548,03/03/19 08:10:00 PM,5.757,,,,,,
12549,03/03/19 08:20:00 PM,5.757,,,,,,
12550,03/03/19 08:30:00 PM,5.757,,,,,,
12551,03/03/19 08:40:00 PM,5.757,,,,,,
12552,03/03/19 08:50:00 PM,5.757,,,,,,
12553,03/03/19 09:00:00 PM,5.757,,,,,,
12554,03/03/19 09:10:00 PM,5.757,,,,,,
12555,03/03/19 09:20:00 PM,5.757,,,,,,
12556,03/03/19 09:30:00 PM,5.757,,,,,,
12557,03/03/19 09:40:00 PM,5.757,,,,,,
12558,03/03/19 09:50:00 PM,5.757,,,,,,
12559,03/03/19 10:00:00 PM,5.757,,,,,,
12560,03/03/19 10:10:00 PM,5.757,,,,,,
12561,03/03/19 10:20:00 PM,5.757,,,,,,
12562,03/03/19 10:30:00 PM,5.757,,,,,,
12563,03/03/19 10:40:00 PM,5.757,,,,,,
12564,03/03/19 10:50:00 PM,5.757,,,,,,
12565,03/03/19 11:00:00 PM,5.757,,,,,,
12566,03/03/19 11:10:00 PM,5.757,,,,,,
12567,03/03/19 11:20:00 PM,5.757,,,,,,
12568,03/03/19 11:30:00 PM,5.757,,,,,,
12569,03/03/19 11:40:00 PM,5.757,,,,,,
12570,03/03/19 11:50:00 PM,5.757,,,,,,
12571,03/04/19 12:00:00 AM,5.757,,,,,,
12572,03/04/19 12:10:00 AM,5.757,,,,,,
12573,03/04/19 12:20:00 AM,5.757,,,,,,
12574,03/04/19 12:30:00 AM,5.757,,,,,,
12575,03/04/19 12:40:00 AM,5.757,,,,,,
12576,03/04/19 12:50:00 AM,5.757,,,,,,
12577,03/04/19 01:00:00 AM,5.655,,,,,,
12578,03/04/19 01:10:00 AM,5.655,,,,,,
12579,03/04/19 01:20:00 AM,5.655,,,,,,
12580,03/04/19 01:30:00 AM,5.655,,,,,,
12581,03/04/19 01:40:00 AM,5.655,,,,,,
12582,03/04/19 01:50:00 AM,5.655,,,,,,
12583,03/04/19 02:00:00 AM,5.655,,,,,,
12584,03/04/19 02:10:00 AM,5.655,,,,,,
12585,03/04/19 02:20:00 AM,5.655,,,,,,
12586,03/04/19 02:30:00 AM,5.655,,,,,,
12587,03/04/19 02:40:00 AM,5.655,,,,,,
12588,03/04/19 02:50:00 AM,5.655,,,,,,
12589,03/04/19 03:00:00 AM,5.552,,,,,,
12590,03/04/19 03:10:00 AM,5.552,,,,,,
12591,03/04/19 03:20:00 AM,5.552,,,,,,
12592,03/04/19 03:30:00 AM,5.552,,,,,,
12593,03/04/19 03:40:00 AM,5.552,,,,,,
12594,03/04/19 03:50:00 AM,5.552,,,,,,
12595,03/04/19 04:00:00 AM,5.552,,,,,,
12596,03/04/19 04:10:00 AM,5.552,,,,,,
12597,03/04/19 04:20:00 AM,5.552,,,,,,
12598,03/04/19 04:30:00 AM,5.552,,,,,,
12599,03/04/19 04:40:00 AM,5.552,,,,,,
12600,03/04/19 04:50:00 AM,5.552,,,,,,
12601,03/04/19 05:00:00 AM,5.552,,,,,,
12602,03/04/19 05:10:00 AM,5.552,,,,,,
12603,03/04/19 05:20:00 AM,5.552,,,,,,
12604,03/04/19 05:30:00 AM,5.552,,,,,,
12605,03/04/19 05:40:00 AM,5.552,,,,,,
12606,03/04/19 05:50:00 AM,5.552,,,,,,
12607,03/04/19 06:00:00 AM,5.450,,,,,,
12608,03/04/19 06:10:00 AM,5.450,,,,,,
12609,03/04/19 06:20:00 AM,5.450,,,,,,
12610,03/04/19 06:30:00 AM,5.450,,,,,,
12611,03/04/19 06:40:00 AM,5.450,,,,,,
12612,03/04/19 06:50:00 AM,5.450,,,,,,
12613,03/04/19 07:00:00 AM,5.450,,,,,,
12614,03/04/19 07:10:00 AM,5.450,,,,,,
12615,03/04/19 07:20:00 AM,5.450,,,,,,
12616,03/04/19 07:30:00 AM,5.450,,,,,,
12617,03/04/19 07:40:00 AM,5.450,,,,,,
12618,03/04/19 07:50:00 AM,5.450,,,,,,
12619,03/04/19 08:00:00 AM,5.450,,,,,,
12620,03/04/19 08:10:00 AM,5.450,,,,,,
12621,03/04/19 08:20:00 AM,5.450,,,,,,
12622,03/04/19 08:30:00 AM,5.450,,,,,,
12623,03/04/19 08:40:00 AM,5.450,,,,,,
12624,03/04/19 08:50:00 AM,5.450,,,,,,
12625,03/04/19 09:00:00 AM,5.450,,,,,,
12626,03/04/19 09:10:00 AM,5.450,,,,,,
12627,03/04/19 09:20:00 AM,5.347,,,,,,
12628,03/04/19 09:30:00 AM,5.347,,,,,,
12629,03/04/19 09:40:00 AM,5.347,,,,,,
12630,03/04/19 09:50:00 AM,5.347,,,,,,
12631,03/04/19 10:00:00 AM,5.347,,,,,,
12632,03/04/19 10:10:00 AM,5.347,,,,,,
12633,03/04/19 10:20:00 AM,5.450,,,,,,
12634,03/04/19 10:30:00 AM,5.347,,,,,,
12635,03/04/19 10:40:00 AM,5.450,,,,,,
12636,03/04/19 10:50:00 AM,5.450,,,,,,
12637,03/04/19 11:00:00 AM,5.450,,,,,,
12638,03/04/19 11:10:00 AM,5.450,,,,,,
12639,03/04/19 11:20:00 AM,5.450,,,,,,
12640,03/04/19 11:30:00 AM,5.450,,,,,,
12641,03/04/19 11:40:00 AM,5.450,,,,,,
12642,03/04/19 11:50:00 AM,5.450,,,,,,
12643,03/04/19 12:00:00 PM,5.450,,,,,,
12644,03/04/19 12:10:00 PM,5.552,,,,,,
12645,03/04/19 12:20:00 PM,5.552,,,,,,
12646,03/04/19 12:30:00 PM,5.552,,,,,,
12647,03/04/19 12:40:00 PM,5.552,,,,,,
12648,03/04/19 12:50:00 PM,5.552,,,,,,
12649,03/04/19 01:00:00 PM,5.552,,,,,,
12650,03/04/19 01:10:00 PM,5.552,,,,,,
12651,03/04/19 01:20:00 PM,5.552,,,,,,
12652,03/04/19 01:30:00 PM,5.655,,,,,,
12653,03/04/19 01:40:00 PM,5.655,,,,,,
12654,03/04/19 01:50:00 PM,5.552,,,,,,
12655,03/04/19 02:00:00 PM,5.655,,,,,,
12656,03/04/19 02:10:00 PM,5.655,,,,,,
12657,03/04/19 02:20:00 PM,5.655,,,,,,
12658,03/04/19 02:30:00 PM,5.655,,,,,,
12659,03/04/19 02:40:00 PM,5.655,,,,,,
12660,03/04/19 02:50:00 PM,5.655,,,,,,
12661,03/04/19 03:00:00 PM,5.655,,,,,,
12662,03/04/19 03:10:00 PM,5.655,,,,,,
12663,03/04/19 03:20:00 PM,5.655,,,,,,
12664,03/04/19 03:30:00 PM,5.655,,,,,,
12665,03/04/19 03:40:00 PM,5.655,,,,,,
12666,03/04/19 03:50:00 PM,5.757,,,,,,
12667,03/04/19 04:00:00 PM,5.655,,,,,,
12668,03/04/19 04:10:00 PM,5.757,,,,,,
12669,03/04/19 04:20:00 PM,5.757,,,,,,
12670,03/04/19 04:30:00 PM,5.757,,,,,,
12671,03/04/19 04:40:00 PM,5.757,,,,,,
12672,03/04/19 04:50:00 PM,5.757,,,,,,
12673,03/04/19 05:00:00 PM,5.655,,,,,,
12674,03/04/19 05:10:00 PM,5.655,,,,,,
12675,03/04/19 05:20:00 PM,5.655,,,,,,
12676,03/04/19 05:30:00 PM,5.655,,,,,,
12677,03/04/19 05:40:00 PM,5.655,,,,,,
12678,03/04/19 05:50:00 PM,5.655,,,,,,
12679,03/04/19 06:00:00 PM,5.655,,,,,,
12680,03/04/19 06:10:00 PM,5.655,,,,,,
12681,03/04/19 06:20:00 PM,5.655,,,,,,
12682,03/04/19 06:30:00 PM,5.552,,,,,,
12683,03/04/19 06:40:00 PM,5.552,,,,,,
12684,03/04/19 06:50:00 PM,5.552,,,,,,
12685,03/04/19 07:00:00 PM,5.552,,,,,,
12686,03/04/19 07:10:00 PM,5.552,,,,,,
12687,03/04/19 07:20:00 PM,5.552,,,,,,
12688,03/04/19 07:30:00 PM,5.552,,,,,,
12689,03/04/19 07:40:00 PM,5.552,,,,,,
12690,03/04/19 07:50:00 PM,5.552,,,,,,
12691,03/04/19 08:00:00 PM,5.552,,,,,,
12692,03/04/19 08:10:00 PM,5.552,,,,,,
12693,03/04/19 08:20:00 PM,5.552,,,,,,
12694,03/04/19 08:30:00 PM,5.552,,,,,,
12695,03/04/19 08:40:00 PM,5.552,,,,,,
12696,03/04/19 08:50:00 PM,5.552,,,,,,
12697,03/04/19 09:00:00 PM,5.552,,,,,,
12698,03/04/19 09:10:00 PM,5.450,,,,,,
12699,03/04/19 09:20:00 PM,5.450,,,,,,
12700,03/04/19 09:30:00 PM,5.450,,,,,,
12701,03/04/19 09:40:00 PM,5.450,,,,,,
12702,03/04/19 09:50:00 PM,5.450,,,,,,
12703,03/04/19 10:00:00 PM,5.450,,,,,,
12704,03/04/19 10:10:00 PM,5.450,,,,,,
12705,03/04/19 10:20:00 PM,5.552,,,,,,
12706,03/04/19 10:30:00 PM,5.450,,,,,,
12707,03/04/19 10:40:00 PM,5.450,,,,,,
12708,03/04/19 10:50:00 PM,5.450,,,,,,
12709,03/04/19 11:00:00 PM,5.450,,,,,,
12710,03/04/19 11:10:00 PM,5.450,,,,,,
12711,03/04/19 11:20:00 PM,5.450,,,,,,
12712,03/04/19 11:30:00 PM,5.450,,,,,,
12713,03/04/19 11:40:00 PM,5.347,,,,,,
12714,03/04/19 11:50:00 PM,5.347,,,,,,
12715,03/05/19 12:00:00 AM,5.347,,,,,,
12716,03/05/19 12:10:00 AM,5.347,,,,,,
12717,03/05/19 12:20:00 AM,5.347,,,,,,
12718,03/05/19 12:30:00 AM,5.347,,,,,,
12719,03/05/19 12:40:00 AM,5.347,,,,,,
12720,03/05/19 12:50:00 AM,5.347,,,,,,
12721,03/05/19 01:00:00 AM,5.347,,,,,,
12722,03/05/19 01:10:00 AM,5.347,,,,,,
12723,03/05/19 01:20:00 AM,5.347,,,,,,
12724,03/05/19 01:30:00 AM,5.347,,,,,,
12725,03/05/19 01:40:00 AM,5.347,,,,,,
12726,03/05/19 01:50:00 AM,5.347,,,,,,
12727,03/05/19 02:00:00 AM,5.244,,,,,,
12728,03/05/19 02:10:00 AM,5.244,,,,,,
12729,03/05/19 02:20:00 AM,5.244,,,,,,
12730,03/05/19 02:30:00 AM,5.244,,,,,,
12731,03/05/19 02:40:00 AM,5.244,,,,,,
12732,03/05/19 02:50:00 AM,5.244,,,,,,
12733,03/05/19 03:00:00 AM,5.244,,,,,,
12734,03/05/19 03:10:00 AM,5.244,,,,,,
12735,03/05/19 03:20:00 AM,5.244,,,,,,
12736,03/05/19 03:30:00 AM,5.141,,,,,,
12737,03/05/19 03:40:00 AM,5.141,,,,,,
12738,03/05/19 03:50:00 AM,5.141,,,,,,
12739,03/05/19 04:00:00 AM,5.244,,,,,,
12740,03/05/19 04:10:00 AM,5.141,,,,,,
12741,03/05/19 04:20:00 AM,5.141,,,,,,
12742,03/05/19 04:30:00 AM,5.141,,,,,,
12743,03/05/19 04:40:00 AM,5.141,,,,,,
12744,03/05/19 04:50:00 AM,5.244,,,,,,
12745,03/05/19 05:00:00 AM,5.141,,,,,,
12746,03/05/19 05:10:00 AM,5.141,,,,,,
12747,03/05/19 05:20:00 AM,5.141,,,,,,
12748,03/05/19 05:30:00 AM,5.141,,,,,,
12749,03/05/19 05:40:00 AM,5.141,,,,,,
12750,03/05/19 05:50:00 AM,5.141,,,,,,
12751,03/05/19 06:00:00 AM,5.141,,,,,,
12752,03/05/19 06:10:00 AM,5.141,,,,,,
12753,03/05/19 06:20:00 AM,5.037,,,,,,
12754,03/05/19 06:30:00 AM,5.037,,,,,,
12755,03/05/19 06:40:00 AM,5.037,,,,,,
12756,03/05/19 06:50:00 AM,5.037,,,,,,
12757,03/05/19 07:00:00 AM,5.141,,,,,,
12758,03/05/19 07:10:00 AM,5.141,,,,,,
12759,03/05/19 07:20:00 AM,5.141,,,,,,
12760,03/05/19 07:30:00 AM,5.037,,,,,,
12761,03/05/19 07:40:00 AM,5.037,,,,,,
12762,03/05/19 07:50:00 AM,5.037,,,,,,
12763,03/05/19 08:00:00 AM,5.037,,,,,,
12764,03/05/19 08:10:00 AM,5.037,,,,,,
12765,03/05/19 08:20:00 AM,5.037,,,,,,
12766,03/05/19 08:30:00 AM,5.037,,,,,,
12767,03/05/19 08:40:00 AM,5.037,,,,,,
12768,03/05/19 08:50:00 AM,5.037,,,,,,
12769,03/05/19 09:00:00 AM,5.037,,,,,,
12770,03/05/19 09:10:00 AM,5.037,,,,,,
12771,03/05/19 09:20:00 AM,5.037,,,,,,
12772,03/05/19 09:30:00 AM,5.037,,,,,,
12773,03/05/19 09:40:00 AM,5.037,,,,,,
12774,03/05/19 09:50:00 AM,5.037,,,,,,
12775,03/05/19 10:00:00 AM,5.037,,,,,,
12776,03/05/19 10:10:00 AM,5.037,,,,,,
12777,03/05/19 10:20:00 AM,5.037,,,,,,
12778,03/05/19 10:30:00 AM,5.141,,,,,,
12779,03/05/19 10:40:00 AM,5.141,,,,,,
12780,03/05/19 10:50:00 AM,5.141,,,,,,
12781,03/05/19 11:00:00 AM,5.141,,,,,,
12782,03/05/19 11:10:00 AM,5.141,,,,,,
12783,03/05/19 11:20:00 AM,5.141,,,,,,
12784,03/05/19 11:30:00 AM,5.141,,,,,,
12785,03/05/19 11:40:00 AM,5.244,,,,,,
12786,03/05/19 11:50:00 AM,5.244,,,,,,
12787,03/05/19 12:00:00 PM,5.244,,,,,,
12788,03/05/19 12:10:00 PM,5.244,,,,,,
12789,03/05/19 12:20:00 PM,5.244,,,,,,
12790,03/05/19 12:30:00 PM,5.244,,,,,,
12791,03/05/19 12:40:00 PM,5.244,,,,,,
12792,03/05/19 12:50:00 PM,5.347,,,,,,
12793,03/05/19 01:00:00 PM,5.347,,,,,,
12794,03/05/19 01:10:00 PM,5.347,,,,,,
12795,03/05/19 01:20:00 PM,5.347,,,,,,
12796,03/05/19 01:30:00 PM,5.450,,,,,,
12797,03/05/19 01:40:00 PM,5.450,,,,,,
12798,03/05/19 01:50:00 PM,5.450,,,,,,
12799,03/05/19 02:00:00 PM,5.450,,,,,,
12800,03/05/19 02:10:00 PM,5.450,,,,,,
12801,03/05/19 02:20:00 PM,5.552,,,,,,
12802,03/05/19 02:30:00 PM,5.552,,,,,,
12803,03/05/19 02:40:00 PM,5.552,,,,,,
12804,03/05/19 02:50:00 PM,5.552,,,,,,
12805,03/05/19 03:00:00 PM,5.655,,,,,,
12806,03/05/19 03:10:00 PM,5.655,,,,,,
12807,03/05/19 03:20:00 PM,5.655,,,,,,
12808,03/05/19 03:30:00 PM,5.655,,,,,,
12809,03/05/19 03:40:00 PM,5.655,,,,,,
12810,03/05/19 03:50:00 PM,5.655,,,,,,
12811,03/05/19 04:00:00 PM,5.655,,,,,,
12812,03/05/19 04:10:00 PM,5.655,,,,,,
12813,03/05/19 04:20:00 PM,5.757,,,,,,
12814,03/05/19 04:30:00 PM,5.757,,,,,,
12815,03/05/19 04:40:00 PM,5.757,,,,,,
12816,03/05/19 04:50:00 PM,5.757,,,,,,
12817,03/05/19 05:00:00 PM,5.757,,,,,,
12818,03/05/19 05:10:00 PM,5.757,,,,,,
12819,03/05/19 05:20:00 PM,5.757,,,,,,
12820,03/05/19 05:30:00 PM,5.655,,,,,,
12821,03/05/19 05:40:00 PM,5.655,,,,,,
12822,03/05/19 05:50:00 PM,5.655,,,,,,
12823,03/05/19 06:00:00 PM,5.655,,,,,,
12824,03/05/19 06:10:00 PM,5.655,,,,,,
12825,03/05/19 06:20:00 PM,5.655,,,,,,
12826,03/05/19 06:30:00 PM,5.655,,,,,,
12827,03/05/19 06:40:00 PM,5.552,,,,,,
12828,03/05/19 06:50:00 PM,5.552,,,,,,
12829,03/05/19 07:00:00 PM,5.552,,,,,,
12830,03/05/19 07:10:00 PM,5.552,,,,,,
12831,03/05/19 07:20:00 PM,5.552,,,,,,
12832,03/05/19 07:30:00 PM,5.552,,,,,,
12833,03/05/19 07:40:00 PM,5.552,,,,,,
12834,03/05/19 07:50:00 PM,5.552,,,,,,
12835,03/05/19 08:00:00 PM,5.552,,,,,,
12836,03/05/19 08:10:00 PM,5.450,,,,,,
12837,03/05/19 08:20:00 PM,5.450,,,,,,
12838,03/05/19 08:30:00 PM,5.450,,,,,,
12839,03/05/19 08:40:00 PM,5.450,,,,,,
12840,03/05/19 08:50:00 PM,5.450,,,,,,
12841,03/05/19 09:00:00 PM,5.450,,,,,,
12842,03/05/19 09:10:00 PM,5.450,,,,,,
12843,03/05/19 09:20:00 PM,5.450,,,,,,
12844,03/05/19 09:30:00 PM,5.450,,,,,,
12845,03/05/19 09:40:00 PM,5.450,,,,,,
12846,03/05/19 09:50:00 PM,5.450,,,,,,
12847,03/05/19 10:00:00 PM,5.450,,,,,,
12848,03/05/19 10:10:00 PM,5.450,,,,,,
12849,03/05/19 10:20:00 PM,5.450,,,,,,
12850,03/05/19 10:30:00 PM,5.450,,,,,,
12851,03/05/19 10:40:00 PM,5.347,,,,,,
12852,03/05/19 10:50:00 PM,5.347,,,,,,
12853,03/05/19 11:00:00 PM,5.347,,,,,,
12854,03/05/19 11:10:00 PM,5.347,,,,,,
12855,03/05/19 11:20:00 PM,5.347,,,,,,
12856,03/05/19 11:30:00 PM,5.347,,,,,,
12857,03/05/19 11:40:00 PM,5.347,,,,,,
12858,03/05/19 11:50:00 PM,5.347,,,,,,
12859,03/06/19 12:00:00 AM,5.347,,,,,,
12860,03/06/19 12:10:00 AM,5.347,,,,,,
12861,03/06/19 12:20:00 AM,5.244,,,,,,
12862,03/06/19 12:30:00 AM,5.347,,,,,,
12863,03/06/19 12:40:00 AM,5.347,,,,,,
12864,03/06/19 12:50:00 AM,5.244,,,,,,
12865,03/06/19 01:00:00 AM,5.244,,,,,,
12866,03/06/19 01:10:00 AM,5.244,,,,,,
12867,03/06/19 01:20:00 AM,5.244,,,,,,
12868,03/06/19 01:30:00 AM,5.244,,,,,,
12869,03/06/19 01:40:00 AM,5.141,,,,,,
12870,03/06/19 01:50:00 AM,5.244,,,,,,
12871,03/06/19 02:00:00 AM,5.244,,,,,,
12872,03/06/19 02:10:00 AM,5.141,,,,,,
12873,03/06/19 02:20:00 AM,5.141,,,,,,
12874,03/06/19 02:30:00 AM,5.141,,,,,,
12875,03/06/19 02:40:00 AM,5.141,,,,,,
12876,03/06/19 02:50:00 AM,5.141,,,,,,
12877,03/06/19 03:00:00 AM,5.141,,,,,,
12878,03/06/19 03:10:00 AM,5.141,,,,,,
12879,03/06/19 03:20:00 AM,5.141,,,,,,
12880,03/06/19 03:30:00 AM,5.141,,,,,,
12881,03/06/19 03:40:00 AM,5.037,,,,,,
12882,03/06/19 03:50:00 AM,5.037,,,,,,
12883,03/06/19 04:00:00 AM,5.037,,,,,,
12884,03/06/19 04:10:00 AM,5.037,,,,,,
12885,03/06/19 04:20:00 AM,5.037,,,,,,
12886,03/06/19 04:30:00 AM,5.037,,,,,,
12887,03/06/19 04:40:00 AM,5.037,,,,,,
12888,03/06/19 04:50:00 AM,5.037,,,,,,
12889,03/06/19 05:00:00 AM,5.037,,,,,,
12890,03/06/19 05:10:00 AM,5.037,,,,,,
12891,03/06/19 05:20:00 AM,5.037,,,,,,
12892,03/06/19 05:30:00 AM,5.037,,,,,,
12893,03/06/19 05:40:00 AM,5.037,,,,,,
12894,03/06/19 05:50:00 AM,4.934,,,,,,
12895,03/06/19 06:00:00 AM,4.934,,,,,,
12896,03/06/19 06:10:00 AM,4.934,,,,,,
12897,03/06/19 06:20:00 AM,4.934,,,,,,
12898,03/06/19 06:30:00 AM,4.934,,,,,,
12899,03/06/19 06:40:00 AM,4.934,,,,,,
12900,03/06/19 06:50:00 AM,4.934,,,,,,
12901,03/06/19 07:00:00 AM,4.934,,,,,,
12902,03/06/19 07:10:00 AM,4.934,,,,,,
12903,03/06/19 07:20:00 AM,4.934,,,,,,
12904,03/06/19 07:30:00 AM,4.934,,,,,,
12905,03/06/19 07:40:00 AM,4.934,,,,,,
12906,03/06/19 07:50:00 AM,4.934,,,,,,
12907,03/06/19 08:00:00 AM,4.831,,,,,,
12908,03/06/19 08:10:00 AM,4.831,,,,,,
12909,03/06/19 08:20:00 AM,4.831,,,,,,
12910,03/06/19 08:30:00 AM,4.831,,,,,,
12911,03/06/19 08:40:00 AM,4.831,,,,,,
12912,03/06/19 08:50:00 AM,4.831,,,,,,
12913,03/06/19 09:00:00 AM,4.831,,,,,,
12914,03/06/19 09:10:00 AM,4.831,,,,,,
12915,03/06/19 09:20:00 AM,4.831,,,,,,
12916,03/06/19 09:30:00 AM,4.831,,,,,,
12917,03/06/19 09:40:00 AM,4.727,,,,,,
12918,03/06/19 09:50:00 AM,4.727,,,,,,
12919,03/06/19 10:00:00 AM,4.727,,,,,,
12920,03/06/19 10:10:00 AM,4.831,,,,,,
12921,03/06/19 10:20:00 AM,4.727,,,,,,
12922,03/06/19 10:30:00 AM,4.831,,,,,,
12923,03/06/19 10:40:00 AM,4.831,,,,,,
12924,03/06/19 10:50:00 AM,4.831,,,,,,
12925,03/06/19 11:00:00 AM,4.831,,,,,,
12926,03/06/19 11:10:00 AM,4.831,,,,,,
12927,03/06/19 11:20:00 AM,4.831,,,,,,
12928,03/06/19 11:30:00 AM,4.831,,,,,,
12929,03/06/19 11:40:00 AM,4.934,,,,,,
12930,03/06/19 11:50:00 AM,4.934,,,,,,
12931,03/06/19 12:00:00 PM,4.934,,,,,,
12932,03/06/19 12:10:00 PM,4.934,,,,,,
12933,03/06/19 12:20:00 PM,4.934,,,,,,
12934,03/06/19 12:30:00 PM,4.934,,,,,,
12935,03/06/19 12:40:00 PM,4.934,,,,,,
12936,03/06/19 12:50:00 PM,4.934,,,,,,
12937,03/06/19 01:00:00 PM,4.934,,,,,,
12938,03/06/19 01:10:00 PM,4.934,,,,,,
12939,03/06/19 01:20:00 PM,5.037,,,,,,
12940,03/06/19 01:30:00 PM,5.037,,,,,,
12941,03/06/19 01:40:00 PM,5.037,,,,,,
12942,03/06/19 01:50:00 PM,5.037,,,,,,
12943,03/06/19 02:00:00 PM,5.037,,,,,,
12944,03/06/19 02:10:00 PM,5.037,,,,,,
12945,03/06/19 02:20:00 PM,5.037,,,,,,
12946,03/06/19 02:30:00 PM,5.141,,,,,,
12947,03/06/19 02:40:00 PM,5.141,,,,,,
12948,03/06/19 02:50:00 PM,5.141,,,,,,
12949,03/06/19 03:00:00 PM,5.141,,,,,,
12950,03/06/19 03:10:00 PM,5.141,,,,,,
12951,03/06/19 03:20:00 PM,5.141,,,,,,
12952,03/06/19 03:30:00 PM,5.141,,,,,,
