"Plot Title: hobo23"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10647209, SEN S/N: 10647209)","Coupler Detached (LGR S/N: 10647209)","Coupler Attached (LGR S/N: 10647209)","Host Connected (LGR S/N: 10647209)","Stopped (LGR S/N: 10647209)","End Of File (LGR S/N: 10647209)"
3126,12/27/18 10:25:46 AM,4.207,,,,,
3127,12/27/18 10:35:46 AM,4.207,,,,,
3128,12/27/18 10:45:46 AM,4.207,,,,,
3129,12/27/18 10:55:46 AM,4.207,,,,,
3130,12/27/18 11:05:46 AM,4.207,,,,,
3131,12/27/18 11:15:46 AM,4.207,,,,,
3132,12/27/18 11:25:46 AM,4.207,,,,,
3133,12/27/18 11:35:46 AM,4.207,,,,,
3134,12/27/18 11:45:46 AM,4.207,,,,,
3135,12/27/18 11:55:46 AM,4.207,,,,,
3136,12/27/18 12:05:46 PM,4.207,,,,,
3137,12/27/18 12:15:46 PM,4.207,,,,,
3138,12/27/18 12:25:46 PM,4.207,,,,,
3139,12/27/18 12:35:46 PM,4.207,,,,,
3140,12/27/18 12:45:46 PM,4.207,,,,,
3141,12/27/18 12:55:46 PM,4.207,,,,,
3142,12/27/18 01:05:46 PM,4.207,,,,,
3143,12/27/18 01:15:46 PM,4.207,,,,,
3144,12/27/18 01:25:46 PM,4.207,,,,,
3145,12/27/18 01:35:46 PM,4.207,,,,,
3146,12/27/18 01:45:46 PM,4.207,,,,,
3147,12/27/18 01:55:46 PM,4.207,,,,,
3148,12/27/18 02:05:46 PM,4.207,,,,,
3149,12/27/18 02:15:46 PM,4.207,,,,,
3150,12/27/18 02:25:46 PM,4.207,,,,,
3151,12/27/18 02:35:46 PM,4.207,,,,,
3152,12/27/18 02:45:46 PM,4.207,,,,,
3153,12/27/18 02:55:46 PM,4.207,,,,,
3154,12/27/18 03:05:46 PM,4.207,,,,,
3155,12/27/18 03:15:46 PM,4.207,,,,,
3156,12/27/18 03:25:46 PM,4.207,,,,,
3157,12/27/18 03:35:46 PM,4.207,,,,,
3158,12/27/18 03:45:46 PM,4.207,,,,,
3159,12/27/18 03:55:46 PM,4.207,,,,,
3160,12/27/18 04:05:46 PM,4.207,,,,,
3161,12/27/18 04:15:46 PM,4.207,,,,,
3162,12/27/18 04:25:46 PM,4.207,,,,,
3163,12/27/18 04:35:46 PM,4.207,,,,,
3164,12/27/18 04:45:46 PM,4.207,,,,,
3165,12/27/18 04:55:46 PM,4.207,,,,,
3166,12/27/18 05:05:46 PM,4.207,,,,,
3167,12/27/18 05:15:46 PM,4.207,,,,,
3168,12/27/18 05:25:46 PM,4.207,,,,,
3169,12/27/18 05:35:46 PM,4.207,,,,,
3170,12/27/18 05:45:46 PM,4.207,,,,,
3171,12/27/18 05:55:46 PM,4.207,,,,,
3172,12/27/18 06:05:46 PM,4.207,,,,,
3173,12/27/18 06:15:46 PM,4.207,,,,,
3174,12/27/18 06:25:46 PM,4.207,,,,,
3175,12/27/18 06:35:46 PM,4.207,,,,,
3176,12/27/18 06:45:46 PM,4.207,,,,,
3177,12/27/18 06:55:46 PM,4.207,,,,,
3178,12/27/18 07:05:46 PM,4.207,,,,,
3179,12/27/18 07:15:46 PM,4.207,,,,,
3180,12/27/18 07:25:46 PM,4.207,,,,,
3181,12/27/18 07:35:46 PM,4.207,,,,,
3182,12/27/18 07:45:46 PM,4.207,,,,,
3183,12/27/18 07:55:46 PM,4.207,,,,,
3184,12/27/18 08:05:46 PM,4.207,,,,,
3185,12/27/18 08:15:46 PM,4.207,,,,,
3186,12/27/18 08:25:46 PM,4.207,,,,,
3187,12/27/18 08:35:46 PM,4.207,,,,,
3188,12/27/18 08:45:46 PM,4.207,,,,,
3189,12/27/18 08:55:46 PM,4.207,,,,,
3190,12/27/18 09:05:46 PM,4.207,,,,,
3191,12/27/18 09:15:46 PM,4.207,,,,,
3192,12/27/18 09:25:46 PM,4.207,,,,,
3193,12/27/18 09:35:46 PM,4.207,,,,,
3194,12/27/18 09:45:46 PM,4.207,,,,,
3195,12/27/18 09:55:46 PM,4.207,,,,,
3196,12/27/18 10:05:46 PM,4.207,,,,,
3197,12/27/18 10:15:46 PM,4.207,,,,,
3198,12/27/18 10:25:46 PM,4.207,,,,,
3199,12/27/18 10:35:46 PM,4.207,,,,,
3200,12/27/18 10:45:46 PM,4.207,,,,,
3201,12/27/18 10:55:46 PM,4.207,,,,,
3202,12/27/18 11:05:46 PM,4.207,,,,,
3203,12/27/18 11:15:46 PM,4.207,,,,,
3204,12/27/18 11:25:46 PM,4.207,,,,,
3205,12/27/18 11:35:46 PM,4.207,,,,,
3206,12/27/18 11:45:46 PM,4.207,,,,,
3207,12/27/18 11:55:46 PM,4.207,,,,,
3208,12/28/18 12:05:46 AM,4.207,,,,,
3209,12/28/18 12:15:46 AM,4.207,,,,,
3210,12/28/18 12:25:46 AM,4.207,,,,,
3211,12/28/18 12:35:46 AM,4.207,,,,,
3212,12/28/18 12:45:46 AM,4.207,,,,,
3213,12/28/18 12:55:46 AM,4.207,,,,,
3214,12/28/18 01:05:46 AM,4.207,,,,,
3215,12/28/18 01:15:46 AM,4.207,,,,,
3216,12/28/18 01:25:46 AM,4.207,,,,,
3217,12/28/18 01:35:46 AM,4.207,,,,,
3218,12/28/18 01:45:46 AM,4.207,,,,,
3219,12/28/18 01:55:46 AM,4.207,,,,,
3220,12/28/18 02:05:46 AM,4.207,,,,,
3221,12/28/18 02:15:46 AM,4.207,,,,,
3222,12/28/18 02:25:46 AM,4.207,,,,,
3223,12/28/18 02:35:46 AM,4.207,,,,,
3224,12/28/18 02:45:46 AM,4.207,,,,,
3225,12/28/18 02:55:46 AM,4.207,,,,,
3226,12/28/18 03:05:46 AM,4.207,,,,,
3227,12/28/18 03:15:46 AM,4.207,,,,,
3228,12/28/18 03:25:46 AM,4.207,,,,,
3229,12/28/18 03:35:46 AM,4.207,,,,,
3230,12/28/18 03:45:46 AM,4.207,,,,,
3231,12/28/18 03:55:46 AM,4.207,,,,,
3232,12/28/18 04:05:46 AM,4.207,,,,,
3233,12/28/18 04:15:46 AM,4.207,,,,,
3234,12/28/18 04:25:46 AM,4.207,,,,,
3235,12/28/18 04:35:46 AM,4.207,,,,,
3236,12/28/18 04:45:46 AM,4.207,,,,,
3237,12/28/18 04:55:46 AM,4.207,,,,,
3238,12/28/18 05:05:46 AM,4.207,,,,,
3239,12/28/18 05:15:46 AM,4.207,,,,,
3240,12/28/18 05:25:46 AM,4.207,,,,,
3241,12/28/18 05:35:46 AM,4.207,,,,,
3242,12/28/18 05:45:46 AM,4.207,,,,,
3243,12/28/18 05:55:46 AM,4.207,,,,,
3244,12/28/18 06:05:46 AM,4.207,,,,,
3245,12/28/18 06:15:46 AM,4.207,,,,,
3246,12/28/18 06:25:46 AM,4.207,,,,,
3247,12/28/18 06:35:46 AM,4.207,,,,,
3248,12/28/18 06:45:46 AM,4.207,,,,,
3249,12/28/18 06:55:46 AM,4.207,,,,,
3250,12/28/18 07:05:46 AM,4.207,,,,,
3251,12/28/18 07:15:46 AM,4.207,,,,,
3252,12/28/18 07:25:46 AM,4.207,,,,,
3253,12/28/18 07:35:46 AM,4.207,,,,,
3254,12/28/18 07:45:46 AM,4.207,,,,,
3255,12/28/18 07:55:46 AM,4.207,,,,,
3256,12/28/18 08:05:46 AM,4.207,,,,,
3257,12/28/18 08:15:46 AM,4.207,,,,,
3258,12/28/18 08:25:46 AM,4.207,,,,,
3259,12/28/18 08:35:46 AM,4.207,,,,,
3260,12/28/18 08:45:46 AM,4.207,,,,,
3261,12/28/18 08:55:46 AM,4.207,,,,,
3262,12/28/18 09:05:46 AM,4.207,,,,,
3263,12/28/18 09:15:46 AM,4.207,,,,,
3264,12/28/18 09:25:46 AM,4.207,,,,,
3265,12/28/18 09:35:46 AM,4.207,,,,,
3266,12/28/18 09:45:46 AM,4.207,,,,,
3267,12/28/18 09:55:46 AM,4.207,,,,,
3268,12/28/18 10:05:46 AM,4.207,,,,,
3269,12/28/18 10:15:46 AM,4.207,,,,,
3270,12/28/18 10:25:46 AM,4.207,,,,,
3271,12/28/18 10:35:46 AM,4.207,,,,,
3272,12/28/18 10:45:46 AM,4.207,,,,,
3273,12/28/18 10:55:46 AM,4.207,,,,,
3274,12/28/18 11:05:46 AM,4.207,,,,,
3275,12/28/18 11:15:46 AM,4.207,,,,,
3276,12/28/18 11:25:46 AM,4.207,,,,,
3277,12/28/18 11:35:46 AM,4.207,,,,,
3278,12/28/18 11:45:46 AM,4.207,,,,,
3279,12/28/18 11:55:46 AM,4.207,,,,,
3280,12/28/18 12:05:46 PM,4.207,,,,,
3281,12/28/18 12:15:46 PM,4.207,,,,,
3282,12/28/18 12:25:46 PM,4.207,,,,,
3283,12/28/18 12:35:46 PM,4.207,,,,,
3284,12/28/18 12:45:46 PM,4.207,,,,,
3285,12/28/18 12:55:46 PM,4.207,,,,,
3286,12/28/18 01:05:46 PM,4.207,,,,,
3287,12/28/18 01:15:46 PM,4.207,,,,,
3288,12/28/18 01:25:46 PM,4.207,,,,,
3289,12/28/18 01:35:46 PM,4.207,,,,,
3290,12/28/18 01:45:46 PM,4.311,,,,,
3291,12/28/18 01:55:46 PM,4.311,,,,,
3292,12/28/18 02:05:46 PM,4.311,,,,,
3293,12/28/18 02:15:46 PM,4.311,,,,,
3294,12/28/18 02:25:46 PM,4.311,,,,,
3295,12/28/18 02:35:46 PM,4.311,,,,,
3296,12/28/18 02:45:46 PM,4.311,,,,,
3297,12/28/18 02:55:46 PM,4.311,,,,,
3298,12/28/18 03:05:46 PM,4.311,,,,,
3299,12/28/18 03:15:46 PM,4.311,,,,,
3300,12/28/18 03:25:46 PM,4.311,,,,,
3301,12/28/18 03:35:46 PM,4.311,,,,,
3302,12/28/18 03:45:46 PM,4.311,,,,,
3303,12/28/18 03:55:46 PM,4.311,,,,,
3304,12/28/18 04:05:46 PM,4.311,,,,,
3305,12/28/18 04:15:46 PM,4.311,,,,,
3306,12/28/18 04:25:46 PM,4.311,,,,,
3307,12/28/18 04:35:46 PM,4.311,,,,,
3308,12/28/18 04:45:46 PM,4.311,,,,,
3309,12/28/18 04:55:46 PM,4.311,,,,,
3310,12/28/18 05:05:46 PM,4.311,,,,,
3311,12/28/18 05:15:46 PM,4.311,,,,,
3312,12/28/18 05:25:46 PM,4.311,,,,,
3313,12/28/18 05:35:46 PM,4.311,,,,,
3314,12/28/18 05:45:46 PM,4.311,,,,,
3315,12/28/18 05:55:46 PM,4.311,,,,,
3316,12/28/18 06:05:46 PM,4.311,,,,,
3317,12/28/18 06:15:46 PM,4.311,,,,,
3318,12/28/18 06:25:46 PM,4.311,,,,,
3319,12/28/18 06:35:46 PM,4.311,,,,,
3320,12/28/18 06:45:46 PM,4.311,,,,,
3321,12/28/18 06:55:46 PM,4.311,,,,,
3322,12/28/18 07:05:46 PM,4.311,,,,,
3323,12/28/18 07:15:46 PM,4.311,,,,,
3324,12/28/18 07:25:46 PM,4.311,,,,,
3325,12/28/18 07:35:46 PM,4.311,,,,,
3326,12/28/18 07:45:46 PM,4.311,,,,,
3327,12/28/18 07:55:46 PM,4.311,,,,,
3328,12/28/18 08:05:46 PM,4.311,,,,,
3329,12/28/18 08:15:46 PM,4.311,,,,,
3330,12/28/18 08:25:46 PM,4.311,,,,,
3331,12/28/18 08:35:46 PM,4.311,,,,,
3332,12/28/18 08:45:46 PM,4.311,,,,,
3333,12/28/18 08:55:46 PM,4.311,,,,,
3334,12/28/18 09:05:46 PM,4.311,,,,,
3335,12/28/18 09:15:46 PM,4.311,,,,,
3336,12/28/18 09:25:46 PM,4.311,,,,,
3337,12/28/18 09:35:46 PM,4.311,,,,,
3338,12/28/18 09:45:46 PM,4.311,,,,,
3339,12/28/18 09:55:46 PM,4.311,,,,,
3340,12/28/18 10:05:46 PM,4.311,,,,,
3341,12/28/18 10:15:46 PM,4.415,,,,,
3342,12/28/18 10:25:46 PM,4.415,,,,,
3343,12/28/18 10:35:46 PM,4.415,,,,,
3344,12/28/18 10:45:46 PM,4.415,,,,,
3345,12/28/18 10:55:46 PM,4.415,,,,,
3346,12/28/18 11:05:46 PM,4.415,,,,,
3347,12/28/18 11:15:46 PM,4.415,,,,,
3348,12/28/18 11:25:46 PM,4.415,,,,,
3349,12/28/18 11:35:46 PM,4.519,,,,,
3350,12/28/18 11:45:46 PM,4.519,,,,,
3351,12/28/18 11:55:46 PM,4.415,,,,,
3352,12/29/18 12:05:46 AM,4.415,,,,,
3353,12/29/18 12:15:46 AM,4.519,,,,,
3354,12/29/18 12:25:46 AM,4.519,,,,,
3355,12/29/18 12:35:46 AM,4.519,,,,,
3356,12/29/18 12:45:46 AM,4.519,,,,,
3357,12/29/18 12:55:46 AM,4.415,,,,,
3358,12/29/18 01:05:46 AM,4.415,,,,,
3359,12/29/18 01:15:46 AM,4.519,,,,,
3360,12/29/18 01:25:46 AM,4.415,,,,,
3361,12/29/18 01:35:46 AM,4.415,,,,,
3362,12/29/18 01:45:46 AM,4.415,,,,,
3363,12/29/18 01:55:46 AM,4.415,,,,,
3364,12/29/18 02:05:46 AM,4.415,,,,,
3365,12/29/18 02:15:46 AM,4.415,,,,,
3366,12/29/18 02:25:46 AM,4.415,,,,,
3367,12/29/18 02:35:46 AM,4.519,,,,,
3368,12/29/18 02:45:46 AM,4.415,,,,,
3369,12/29/18 02:55:46 AM,4.415,,,,,
3370,12/29/18 03:05:46 AM,4.415,,,,,
3371,12/29/18 03:15:46 AM,4.415,,,,,
3372,12/29/18 03:25:46 AM,4.415,,,,,
3373,12/29/18 03:35:46 AM,4.519,,,,,
3374,12/29/18 03:45:46 AM,4.415,,,,,
3375,12/29/18 03:55:46 AM,4.415,,,,,
3376,12/29/18 04:05:46 AM,4.415,,,,,
3377,12/29/18 04:15:46 AM,4.415,,,,,
3378,12/29/18 04:25:46 AM,4.519,,,,,
3379,12/29/18 04:35:46 AM,4.519,,,,,
3380,12/29/18 04:45:46 AM,4.415,,,,,
3381,12/29/18 04:55:46 AM,4.415,,,,,
3382,12/29/18 05:05:46 AM,4.519,,,,,
3383,12/29/18 05:15:46 AM,4.519,,,,,
3384,12/29/18 05:25:46 AM,4.519,,,,,
3385,12/29/18 05:35:46 AM,4.519,,,,,
3386,12/29/18 05:45:46 AM,4.519,,,,,
3387,12/29/18 05:55:46 AM,4.415,,,,,
3388,12/29/18 06:05:46 AM,4.519,,,,,
3389,12/29/18 06:15:46 AM,4.519,,,,,
3390,12/29/18 06:25:46 AM,4.519,,,,,
3391,12/29/18 06:35:46 AM,4.519,,,,,
3392,12/29/18 06:45:46 AM,4.519,,,,,
3393,12/29/18 06:55:46 AM,4.519,,,,,
3394,12/29/18 07:05:46 AM,4.519,,,,,
3395,12/29/18 07:15:46 AM,4.519,,,,,
3396,12/29/18 07:25:46 AM,4.519,,,,,
3397,12/29/18 07:35:46 AM,4.519,,,,,
3398,12/29/18 07:45:46 AM,4.519,,,,,
3399,12/29/18 07:55:46 AM,4.519,,,,,
3400,12/29/18 08:05:46 AM,4.519,,,,,
3401,12/29/18 08:15:46 AM,4.519,,,,,
3402,12/29/18 08:25:46 AM,4.519,,,,,
3403,12/29/18 08:35:46 AM,4.519,,,,,
3404,12/29/18 08:45:46 AM,4.519,,,,,
3405,12/29/18 08:55:46 AM,4.519,,,,,
3406,12/29/18 09:05:46 AM,4.519,,,,,
3407,12/29/18 09:15:46 AM,4.519,,,,,
3408,12/29/18 09:25:46 AM,4.519,,,,,
3409,12/29/18 09:35:46 AM,4.519,,,,,
3410,12/29/18 09:45:46 AM,4.519,,,,,
3411,12/29/18 09:55:46 AM,4.519,,,,,
3412,12/29/18 10:05:46 AM,4.519,,,,,
3413,12/29/18 10:15:46 AM,4.519,,,,,
3414,12/29/18 10:25:46 AM,4.519,,,,,
3415,12/29/18 10:35:46 AM,4.519,,,,,
3416,12/29/18 10:45:46 AM,4.519,,,,,
3417,12/29/18 10:55:46 AM,4.519,,,,,
3418,12/29/18 11:05:46 AM,4.519,,,,,
3419,12/29/18 11:15:46 AM,4.519,,,,,
3420,12/29/18 11:25:46 AM,4.519,,,,,
3421,12/29/18 11:35:46 AM,4.519,,,,,
3422,12/29/18 11:45:46 AM,4.519,,,,,
3423,12/29/18 11:55:46 AM,4.623,,,,,
3424,12/29/18 12:05:46 PM,4.623,,,,,
3425,12/29/18 12:15:46 PM,4.623,,,,,
3426,12/29/18 12:25:46 PM,4.623,,,,,
3427,12/29/18 12:35:46 PM,4.623,,,,,
3428,12/29/18 12:45:46 PM,4.623,,,,,
3429,12/29/18 12:55:46 PM,4.623,,,,,
3430,12/29/18 01:05:46 PM,4.623,,,,,
3431,12/29/18 01:15:46 PM,4.623,,,,,
3432,12/29/18 01:25:46 PM,4.623,,,,,
3433,12/29/18 01:35:46 PM,4.623,,,,,
3434,12/29/18 01:45:46 PM,4.623,,,,,
3435,12/29/18 01:55:46 PM,4.623,,,,,
3436,12/29/18 02:05:46 PM,4.727,,,,,
3437,12/29/18 02:15:46 PM,4.727,,,,,
3438,12/29/18 02:25:46 PM,4.727,,,,,
3439,12/29/18 02:35:46 PM,4.623,,,,,
3440,12/29/18 02:45:46 PM,4.727,,,,,
3441,12/29/18 02:55:46 PM,4.727,,,,,
3442,12/29/18 03:05:46 PM,4.727,,,,,
3443,12/29/18 03:15:46 PM,4.727,,,,,
3444,12/29/18 03:25:46 PM,4.727,,,,,
3445,12/29/18 03:35:46 PM,4.727,,,,,
3446,12/29/18 03:45:46 PM,4.727,,,,,
3447,12/29/18 03:55:46 PM,4.727,,,,,
3448,12/29/18 04:05:46 PM,4.727,,,,,
3449,12/29/18 04:15:46 PM,4.727,,,,,
3450,12/29/18 04:25:46 PM,4.727,,,,,
3451,12/29/18 04:35:46 PM,4.727,,,,,
3452,12/29/18 04:45:46 PM,4.727,,,,,
3453,12/29/18 04:55:46 PM,4.727,,,,,
3454,12/29/18 05:05:46 PM,4.727,,,,,
3455,12/29/18 05:15:46 PM,4.727,,,,,
3456,12/29/18 05:25:46 PM,4.727,,,,,
3457,12/29/18 05:35:46 PM,4.727,,,,,
3458,12/29/18 05:45:46 PM,4.727,,,,,
3459,12/29/18 05:55:46 PM,4.727,,,,,
3460,12/29/18 06:05:46 PM,4.727,,,,,
3461,12/29/18 06:15:46 PM,4.727,,,,,
3462,12/29/18 06:25:46 PM,4.727,,,,,
3463,12/29/18 06:35:46 PM,4.727,,,,,
3464,12/29/18 06:45:46 PM,4.727,,,,,
3465,12/29/18 06:55:46 PM,4.727,,,,,
3466,12/29/18 07:05:46 PM,4.727,,,,,
3467,12/29/18 07:15:46 PM,4.727,,,,,
3468,12/29/18 07:25:46 PM,4.727,,,,,
3469,12/29/18 07:35:46 PM,4.727,,,,,
3470,12/29/18 07:45:46 PM,4.727,,,,,
3471,12/29/18 07:55:46 PM,4.727,,,,,
3472,12/29/18 08:05:46 PM,4.727,,,,,
3473,12/29/18 08:15:46 PM,4.727,,,,,
3474,12/29/18 08:25:46 PM,4.727,,,,,
3475,12/29/18 08:35:46 PM,4.727,,,,,
3476,12/29/18 08:45:46 PM,4.727,,,,,
3477,12/29/18 08:55:46 PM,4.727,,,,,
3478,12/29/18 09:05:46 PM,4.727,,,,,
3479,12/29/18 09:15:46 PM,4.727,,,,,
3480,12/29/18 09:25:46 PM,4.727,,,,,
3481,12/29/18 09:35:46 PM,4.727,,,,,
3482,12/29/18 09:45:46 PM,4.727,,,,,
3483,12/29/18 09:55:46 PM,4.727,,,,,
3484,12/29/18 10:05:46 PM,4.727,,,,,
3485,12/29/18 10:15:46 PM,4.727,,,,,
3486,12/29/18 10:25:46 PM,4.727,,,,,
3487,12/29/18 10:35:46 PM,4.727,,,,,
3488,12/29/18 10:45:46 PM,4.727,,,,,
3489,12/29/18 10:55:46 PM,4.727,,,,,
3490,12/29/18 11:05:46 PM,4.623,,,,,
3491,12/29/18 11:15:46 PM,4.727,,,,,
3492,12/29/18 11:25:46 PM,4.623,,,,,
3493,12/29/18 11:35:46 PM,4.727,,,,,
3494,12/29/18 11:45:46 PM,4.623,,,,,
3495,12/29/18 11:55:46 PM,4.623,,,,,
3496,12/30/18 12:05:46 AM,4.727,,,,,
3497,12/30/18 12:15:46 AM,4.623,,,,,
3498,12/30/18 12:25:46 AM,4.727,,,,,
3499,12/30/18 12:35:46 AM,4.727,,,,,
3500,12/30/18 12:45:46 AM,4.727,,,,,
3501,12/30/18 12:55:46 AM,4.623,,,,,
3502,12/30/18 01:05:46 AM,4.623,,,,,
3503,12/30/18 01:15:46 AM,4.727,,,,,
3504,12/30/18 01:25:46 AM,4.727,,,,,
3505,12/30/18 01:35:46 AM,4.727,,,,,
3506,12/30/18 01:45:46 AM,4.727,,,,,
3507,12/30/18 01:55:46 AM,4.727,,,,,
3508,12/30/18 02:05:46 AM,4.727,,,,,
3509,12/30/18 02:15:46 AM,4.727,,,,,
3510,12/30/18 02:25:46 AM,4.727,,,,,
3511,12/30/18 02:35:46 AM,4.623,,,,,
3512,12/30/18 02:45:46 AM,4.727,,,,,
3513,12/30/18 02:55:46 AM,4.727,,,,,
3514,12/30/18 03:05:46 AM,4.623,,,,,
3515,12/30/18 03:15:46 AM,4.623,,,,,
3516,12/30/18 03:25:46 AM,4.623,,,,,
3517,12/30/18 03:35:46 AM,4.623,,,,,
3518,12/30/18 03:45:46 AM,4.727,,,,,
3519,12/30/18 03:55:46 AM,4.623,,,,,
3520,12/30/18 04:05:46 AM,4.727,,,,,
3521,12/30/18 04:15:46 AM,4.727,,,,,
3522,12/30/18 04:25:46 AM,4.727,,,,,
3523,12/30/18 04:35:46 AM,4.727,,,,,
3524,12/30/18 04:45:46 AM,4.727,,,,,
3525,12/30/18 04:55:46 AM,4.623,,,,,
3526,12/30/18 05:05:46 AM,4.727,,,,,
3527,12/30/18 05:15:46 AM,4.623,,,,,
3528,12/30/18 05:25:46 AM,4.727,,,,,
3529,12/30/18 05:35:46 AM,4.623,,,,,
3530,12/30/18 05:45:46 AM,4.623,,,,,
3531,12/30/18 05:55:46 AM,4.727,,,,,
3532,12/30/18 06:05:46 AM,4.727,,,,,
3533,12/30/18 06:15:46 AM,4.727,,,,,
3534,12/30/18 06:25:46 AM,4.623,,,,,
3535,12/30/18 06:35:46 AM,4.623,,,,,
3536,12/30/18 06:45:46 AM,4.623,,,,,
3537,12/30/18 06:55:46 AM,4.727,,,,,
3538,12/30/18 07:05:46 AM,4.727,,,,,
3539,12/30/18 07:15:46 AM,4.623,,,,,
3540,12/30/18 07:25:46 AM,4.727,,,,,
3541,12/30/18 07:35:46 AM,4.623,,,,,
3542,12/30/18 07:45:46 AM,4.727,,,,,
3543,12/30/18 07:55:46 AM,4.623,,,,,
3544,12/30/18 08:05:46 AM,4.623,,,,,
3545,12/30/18 08:15:46 AM,4.623,,,,,
3546,12/30/18 08:25:46 AM,4.623,,,,,
3547,12/30/18 08:35:46 AM,4.623,,,,,
3548,12/30/18 08:45:46 AM,4.623,,,,,
3549,12/30/18 08:55:46 AM,4.727,,,,,
3550,12/30/18 09:05:46 AM,4.623,,,,,
3551,12/30/18 09:15:46 AM,4.623,,,,,
3552,12/30/18 09:25:46 AM,4.623,,,,,
3553,12/30/18 09:35:46 AM,4.623,,,,,
3554,12/30/18 09:45:46 AM,4.623,,,,,
3555,12/30/18 09:55:46 AM,4.623,,,,,
3556,12/30/18 10:05:46 AM,4.623,,,,,
3557,12/30/18 10:15:46 AM,4.623,,,,,
3558,12/30/18 10:25:46 AM,4.623,,,,,
3559,12/30/18 10:35:46 AM,4.727,,,,,
3560,12/30/18 10:45:46 AM,4.623,,,,,
3561,12/30/18 10:55:46 AM,4.727,,,,,
3562,12/30/18 11:05:46 AM,4.727,,,,,
3563,12/30/18 11:15:46 AM,4.727,,,,,
3564,12/30/18 11:25:46 AM,4.727,,,,,
3565,12/30/18 11:35:46 AM,4.727,,,,,
3566,12/30/18 11:45:46 AM,4.727,,,,,
3567,12/30/18 11:55:46 AM,4.727,,,,,
3568,12/30/18 12:05:46 PM,4.727,,,,,
3569,12/30/18 12:15:46 PM,4.727,,,,,
3570,12/30/18 12:25:46 PM,4.727,,,,,
3571,12/30/18 12:35:46 PM,4.727,,,,,
3572,12/30/18 12:45:46 PM,4.727,,,,,
3573,12/30/18 12:55:46 PM,4.727,,,,,
3574,12/30/18 01:05:46 PM,4.727,,,,,
3575,12/30/18 01:15:46 PM,4.727,,,,,
3576,12/30/18 01:25:46 PM,4.727,,,,,
3577,12/30/18 01:35:46 PM,4.727,,,,,
3578,12/30/18 01:45:46 PM,4.727,,,,,
3579,12/30/18 01:55:46 PM,4.727,,,,,
3580,12/30/18 02:05:46 PM,4.727,,,,,
3581,12/30/18 02:15:46 PM,4.727,,,,,
3582,12/30/18 02:25:46 PM,4.727,,,,,
3583,12/30/18 02:35:46 PM,4.727,,,,,
3584,12/30/18 02:45:46 PM,4.727,,,,,
3585,12/30/18 02:55:46 PM,4.727,,,,,
3586,12/30/18 03:05:46 PM,4.727,,,,,
3587,12/30/18 03:15:46 PM,4.727,,,,,
3588,12/30/18 03:25:46 PM,4.727,,,,,
3589,12/30/18 03:35:46 PM,4.727,,,,,
3590,12/30/18 03:45:46 PM,4.727,,,,,
3591,12/30/18 03:55:46 PM,4.727,,,,,
3592,12/30/18 04:05:46 PM,4.727,,,,,
3593,12/30/18 04:15:46 PM,4.727,,,,,
3594,12/30/18 04:25:46 PM,4.727,,,,,
3595,12/30/18 04:35:46 PM,4.727,,,,,
3596,12/30/18 04:45:46 PM,4.727,,,,,
3597,12/30/18 04:55:46 PM,4.727,,,,,
3598,12/30/18 05:05:46 PM,4.727,,,,,
3599,12/30/18 05:15:46 PM,4.727,,,,,
3600,12/30/18 05:25:46 PM,4.727,,,,,
3601,12/30/18 05:35:46 PM,4.727,,,,,
3602,12/30/18 05:45:46 PM,4.727,,,,,
3603,12/30/18 05:55:46 PM,4.727,,,,,
3604,12/30/18 06:05:46 PM,4.727,,,,,
3605,12/30/18 06:15:46 PM,4.727,,,,,
3606,12/30/18 06:25:46 PM,4.831,,,,,
3607,12/30/18 06:35:46 PM,4.727,,,,,
3608,12/30/18 06:45:46 PM,4.727,,,,,
3609,12/30/18 06:55:46 PM,4.831,,,,,
3610,12/30/18 07:05:46 PM,4.727,,,,,
3611,12/30/18 07:15:46 PM,4.831,,,,,
3612,12/30/18 07:25:46 PM,4.727,,,,,
3613,12/30/18 07:35:46 PM,4.831,,,,,
3614,12/30/18 07:45:46 PM,4.831,,,,,
3615,12/30/18 07:55:46 PM,4.831,,,,,
3616,12/30/18 08:05:46 PM,4.831,,,,,
3617,12/30/18 08:15:46 PM,4.831,,,,,
3618,12/30/18 08:25:46 PM,4.831,,,,,
3619,12/30/18 08:35:46 PM,4.831,,,,,
3620,12/30/18 08:45:46 PM,4.831,,,,,
3621,12/30/18 08:55:46 PM,4.831,,,,,
3622,12/30/18 09:05:46 PM,4.831,,,,,
3623,12/30/18 09:15:46 PM,4.831,,,,,
3624,12/30/18 09:25:46 PM,4.831,,,,,
3625,12/30/18 09:35:46 PM,4.831,,,,,
3626,12/30/18 09:45:46 PM,4.831,,,,,
3627,12/30/18 09:55:46 PM,4.831,,,,,
3628,12/30/18 10:05:46 PM,4.831,,,,,
3629,12/30/18 10:15:46 PM,4.831,,,,,
3630,12/30/18 10:25:46 PM,4.831,,,,,
3631,12/30/18 10:35:46 PM,4.831,,,,,
3632,12/30/18 10:45:46 PM,4.831,,,,,
3633,12/30/18 10:55:46 PM,4.831,,,,,
3634,12/30/18 11:05:46 PM,4.831,,,,,
3635,12/30/18 11:15:46 PM,4.831,,,,,
3636,12/30/18 11:25:46 PM,4.831,,,,,
3637,12/30/18 11:35:46 PM,4.831,,,,,
