Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-09-14T19:20:40Z,0.972,23.3141,6.3573,13.1759,35.528,34.33047,5.5723,89.67,15.103,192.1817,9.3192,1.9339926843131992,0.024,0
2020-09-14T19:20:40Z,0.98,23.3133,6.3344,12.9393,35.547,34.34777,5.5112,88.931,15.103,191.835,9.1199,1.935122695192647,0.022,0
2020-09-14T19:20:40Z,0.988,23.3109,6.3227,12.8098,35.516,34.315645,5.4547,88.275,15.103,191.537,8.9939,1.9334368809905937,0.02,0
2020-09-14T19:20:40Z,0.993,23.3092,6.3202,12.8468,35.46,34.259303,5.3982,87.695,15.103,191.5901,8.9489,1.9302792163389293,0.018,0
2020-09-14T19:20:40Z,0.995,23.3104,6.3042,12.7688,35.437,34.23761,5.3476,87.15,15.104,191.5301,8.9273,1.9289014156292537,0.016,0
2020-09-14T19:20:40Z,0.997,23.3082,6.2722,12.5874,35.444,34.243718,5.3051,86.628,15.104,191.5861,8.8636,1.9293989706426817,0.016,0
2020-09-14T19:20:40Z,1,23.3031,6.2577,12.5764,35.407,34.206249,5.2652,86.152,15.104,192.0088,8.7669,1.9274822172870785,0.018,0
2020-09-14T19:20:40Z,1.005,23.3007,6.272,12.6351,35.366,34.165284,5.2331,85.7,15.104,192.1672,8.6776,1.9252194656997144,0.021,0
2020-09-14T19:20:40Z,1.01,23.3029,6.3693,12.645,35.397,34.19257,5.2005,85.279,15.104,191.8663,8.5185,1.9269137649749786,0.025,0
2020-09-14T19:20:40Z,1.018,23.3034,6.5468,12.6272,35.43,34.218904,5.1675,84.963,15.105,191.8123,8.2888,1.9287957654647496,0.027,0
2020-09-14T19:20:40Z,1.028,23.2982,6.6339,12.5227,35.379,34.16641,5.1413,84.802,15.105,192.1172,8.1231,1.926075274290443,0.028,0
2020-09-14T19:20:40Z,1.036,23.2969,6.6128,12.4811,35.341,34.128943,5.1143,84.766,15.106,192.1103,8.037,1.9239385164703926,0.028,0
2020-09-14T19:20:40Z,1.041,23.2953,6.597,12.5692,35.362,34.146596,5.0875,84.885,15.106,191.9013,7.9159,1.9252179463584929,0.026,0
2020-09-14T19:20:40Z,1.047,23.2839,6.634,12.6966,35.344,34.126038,5.0676,85.249,15.106,192.1712,7.751,1.9246647297934445,0.023,0
2020-09-14T19:20:40Z,1.055,23.2787,6.7066,12.8541,35.286,34.070728,5.0608,85.88,15.106,192.6199,7.6411,1.9215392247607184,0.02,0
2020-09-14T19:20:40Z,1.06,23.282,6.741,12.8944,35.26,34.048928,5.0576,86.713,15.106,192.6807,7.5955,1.9198988612569157,0.019,0
2020-09-14T19:20:40Z,1.062,23.2769,6.7343,12.8401,35.262,34.052808,5.062,87.615,15.106,192.5621,7.5549,1.9202308577822067,0.019,0
2020-09-14T19:20:40Z,1.065,23.2691,6.7309,12.8491,35.262,34.054191,5.0846,88.459,15.106,192.2184,7.4752,1.920562199933742,0.019,0
2020-09-14T19:20:40Z,1.07,23.2702,6.728,12.8664,35.274,34.065651,5.123,89.174,15.106,191.881,7.3518,1.9212078225655116,0.018,0
2020-09-14T19:20:40Z,1.077,23.2779,6.7283,12.8429,35.272,34.064475,5.1755,89.709,15.105,192.096,7.2227,1.9207650235859324,0.018,0
2020-09-14T19:20:40Z,1.083,23.2824,6.7346,12.8395,35.247,34.039964,5.2319,90.024,15.105,192.5814,7.123,1.9191314377830495,0.018,0
2020-09-14T19:20:40Z,1.087,23.2818,6.7379,12.9282,35.23,34.023093,5.2833,90.112,15.106,192.931,7.066,1.918176120196346,0.017,0
2020-09-14T19:20:40Z,1.089,23.2811,6.7484,13.0573,35.194,33.987389,5.3273,89.999,15.107,193.14,6.9948,1.9161291121207527,0.017,0
2020-09-14T19:20:40Z,1.093,23.2818,6.7567,13.0964,35.132,33.925533,5.3599,89.74,15.107,193.1292,6.9069,1.9125232066828823,0.018,0
2020-09-14T19:20:40Z,1.098,23.2816,6.7524,13.0579,35.117,33.909711,5.3791,89.41,15.107,192.9723,6.8487,1.911666439413225,0.019,0
2020-09-14T19:20:40Z,1.103,23.2814,6.744,12.8662,35.133,33.922984,5.3835,89.069,15.107,192.7061,6.7471,1.9125976637629896,0.019,0
2020-09-14T19:20:40Z,1.11,23.2807,6.731,12.5633,35.108,33.895659,5.376,88.779,15.107,192.4916,6.6008,1.9111851818738737,0.019,0
2020-09-14T19:20:40Z,1.117,23.2774,6.7296,12.4519,35.111,33.896575,5.3589,88.652,15.107,192.5305,6.5173,1.9114975790318085,0.018,0
2020-09-14T19:20:40Z,1.12,23.2752,6.7458,12.4456,35.149,33.934062,5.3381,88.742,15.107,192.6592,6.4959,1.913782565326649,0.018,0
2020-09-14T19:20:40Z,1.122,23.2719,6.8221,12.4182,35.119,33.904751,5.3178,89.033,15.107,192.7575,6.4629,1.9121915876648286,0.018,0
2020-09-14T19:20:40Z,1.125,23.2662,6.9656,12.4642,35.073,33.859439,5.2974,89.515,15.107,192.6868,6.393,1.9097789042715068,0.018,0
2020-09-14T19:20:40Z,1.13,23.2633,7.0505,12.5554,35.107,33.893807,5.2891,90.123,15.107,192.7504,6.2968,1.911862981870151,0.018,0
2020-09-14T19:20:40Z,1.136,23.2654,7.0665,12.629,35.152,33.939587,5.2955,90.72,15.107,192.9247,6.1974,1.914370372769131,0.018,0
2020-09-14T19:20:40Z,1.142,23.2651,7.0825,12.5983,35.115,33.905352,5.3122,91.212,15.107,192.6432,6.1094,1.9122481121972756,0.018,0
2020-09-14T19:20:40Z,1.148,23.2631,7.129,12.287,35.066,33.860579,5.3424,91.548,15.107,192.5298,6.0421,1.909505570574287,0.018,0
2020-09-14T19:20:40Z,1.152,23.2666,7.2195,11.8526,35.044,33.842409,5.3824,91.699,15.107,192.7588,6.0149,1.9080885098093254,0.019,0
2020-09-14T19:20:40Z,1.155,23.2703,7.2706,11.6718,35.01,33.812559,5.4192,91.669,15.107,192.7443,6.0056,1.905971252650594,0.02,0
2020-09-14T19:20:40Z,1.156,23.2707,7.2699,11.6803,35.014,33.816933,5.4494,91.473,15.107,192.6124,5.9565,1.9061851078027832,0.022,0
2020-09-14T19:20:40Z,1.162,23.2745,7.2964,11.8867,35.031,33.831842,5.4699,91.179,15.107,192.3691,5.8192,1.907005185929358,0.022,0
2020-09-14T19:20:40Z,1.174,23.2811,7.3338,12.2791,35.002,33.802457,5.4779,90.915,15.107,192.2123,5.6648,1.9050542621469384,0.022,0
2020-09-14T19:20:40Z,1.184,23.2841,7.3311,12.5109,34.977,33.778901,5.4759,90.794,15.107,192.1792,5.6033,1.903486240769818,0.021,0
2020-09-14T19:20:40Z,1.188,23.2859,7.3301,12.5953,34.999,33.800837,5.4627,90.846,15.107,192.1403,5.5903,1.904678782080055,0.018,0
2020-09-14T19:20:40Z,1.189,23.2825,7.3691,12.716,35.014,33.813887,5.4423,91.05,15.107,192.4297,5.5698,1.905686901931095,0.015,0
2020-09-14T19:20:40Z,1.19,23.2796,7.4029,12.8033,34.944,33.746325,5.424,91.409,15.107,192.9247,5.5495,1.9017729363299523,0.014,0
2020-09-14T19:20:40Z,1.191,23.2828,7.4051,12.7922,34.878,33.681901,5.4162,91.955,15.107,193.0498,5.5213,1.8978335696718698,0.016,0
2020-09-14T19:20:40Z,1.194,23.2833,7.3951,12.7873,34.932,33.732905,5.4201,92.654,15.107,192.9955,5.4483,1.9009254535887734,0.019,0
2020-09-14T19:20:40Z,1.201,23.2814,7.4066,12.8813,34.997,33.791946,5.4325,93.347,15.107,193.1292,5.317,1.9047528146411417,0.022,0
2020-09-14T19:20:40Z,1.211,23.2802,7.4395,13.0013,34.968,33.761251,5.4528,93.918,15.107,193.1177,5.2112,1.90313098484707,0.024,0
2020-09-14T19:20:40Z,1.219,23.2803,7.4592,13.0377,34.948,33.742468,5.4853,94.374,15.108,193.1998,5.1668,1.9019735044131594,0.025,0
2020-09-14T19:20:40Z,1.224,23.2793,7.4633,13.0122,34.962,33.755205,5.5316,94.682,15.108,193.606,5.1088,1.9028227401668696,0.024,0
2020-09-14T19:20:40Z,1.23,23.2714,7.4798,12.8651,34.931,33.7249,5.5778,94.807,15.108,193.7269,5.0317,1.901367508297788,0.021,0
2020-09-14T19:20:40Z,1.235,23.267,7.5145,12.5974,34.897,33.693298,5.6093,94.729,15.108,193.8018,4.987,1.8995917650829697,0.017,0
2020-09-14T19:20:40Z,1.239,23.2703,7.5307,12.4184,34.892,33.690365,5.6385,94.416,15.108,193.9957,4.9557,1.8991647157990315,0.015,0
2020-09-14T19:20:40Z,1.243,23.2687,7.5225,12.3838,34.89,33.689445,5.6578,93.96,15.108,193.7482,4.9178,1.8991165155176726,0.013,0
2020-09-14T19:20:40Z,1.246,23.2665,7.5105,12.3851,34.882,33.682173,5.6643,93.464,15.108,193.3895,4.893,1.8987475896672679,0.013,0
2020-09-14T19:20:40Z,1.248,23.2688,7.4918,12.2271,34.865,33.665886,5.663,92.94,15.108,193.1869,4.8815,1.8976707180266288,0.013,0
2020-09-14T19:20:40Z,1.249,23.2727,7.4776,11.9159,34.883,33.682878,5.6398,92.381,15.108,193.1916,4.8679,1.8985447631027395,0.014,0
2020-09-14T19:20:40Z,1.252,23.2743,7.4821,11.6783,34.898,33.697262,5.6101,91.797,15.109,193.6185,4.8069,1.8993423635936526,0.015,0
2020-09-14T19:20:40Z,1.257,23.274,7.4787,11.586,34.85,33.649442,5.5808,91.22,15.109,194.0465,4.6999,1.8965874415973576,0.016,0
2020-09-14T19:20:40Z,1.264,23.2735,7.4371,11.795,34.812,33.612302,5.5498,90.674,15.109,194.2363,4.6209,1.8944175709057247,0.016,0
2020-09-14T19:20:40Z,1.269,23.274,7.3788,12.2153,34.829,33.628903,5.5165,90.149,15.108,193.9343,4.575,1.895376548722286,0.015,0
2020-09-14T19:20:40Z,1.273,23.2741,7.3557,12.4102,34.861,33.659823,5.4805,89.624,15.108,193.2343,4.5337,1.8972170951565226,0.014,0
2020-09-14T19:20:40Z,1.275,23.2718,7.3574,12.4007,34.871,33.668899,5.4457,89.119,15.109,192.9148,4.4985,1.897890150608136,0.011,0
2020-09-14T19:20:40Z,1.277,23.2715,7.2756,12.2711,34.878,33.675192,5.4134,88.656,15.109,192.8236,4.4785,1.8983063293282203,0.009,0
2020-09-14T19:20:40Z,1.279,23.2727,7.1308,12.0446,34.877,33.672455,5.3829,88.225,15.109,192.8201,4.4714,1.8981982391243144,0.007,0
2020-09-14T19:20:40Z,1.281,23.2724,7.0754,11.9285,34.841,33.635801,5.3507,87.835,15.109,192.9587,4.4609,1.8961352343389883,0.007,0
2020-09-14T19:20:40Z,1.283,23.271,7.0815,11.931,34.817,33.612703,5.3201,87.496,15.109,192.9502,4.4575,1.89481025748662,0.008,0
2020-09-14T19:20:40Z,1.284,23.269,7.0334,12.0411,34.787,33.58353,5.2931,87.166,15.108,192.8032,4.4521,1.8931645190507977,0.009,0
