Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag
2020-06-18T07:01:02Z,6.187,9.6187,-0.0195,2.3882,65.893,45.580617,0.0385,0.646,6.487,-25.4918,0.12368,5.2425386884742435,0.02,999.7885,0
2020-06-18T07:01:02Z,6.193,9.6035,-0.0225,2.3947,66.043,45.678806,0.0372,0.652,6.487,-26.0888,0.12371,5.2575378466532054,0.02,999.7898,0
2020-06-18T07:01:02Z,6.199,9.5912,-0.0206,2.3686,66.352,45.896277,0.0503,0.661,6.487,-26.7102,0.12372,5.285696195251211,0.023,999.7909,0
2020-06-18T07:01:02Z,6.203,9.5892,-0.007,2.2788,66.65,46.11482,0.0535,0.673,6.488,-27.0676,0.12372,5.3114281359336655,0.027,999.7911,0
2020-06-18T07:01:02Z,6.209,9.587,-7e-4,2.2008,66.802,46.225978,0.05,0.67,6.49,-27.3994,0.12373,5.3247320178349025,0.03,999.7913,0
2020-06-18T07:01:02Z,6.219,9.5766,-0.0111,2.1466,66.904,46.287889,0.0526,0.617,6.491,-27.7966,0.12374,5.3349810963986055,0.032,999.7922,0
2020-06-18T07:01:02Z,6.231,9.5788,-0.018,2.1046,67.031,46.355431,0.0526,0.582,6.491,-28.2557,0.12374,5.345505418315514,0.033,999.7923,0
2020-06-18T07:01:02Z,6.241,9.5959,-0.0357,2.1391,67.145,46.407667000000004,0.0528,0.591,6.491,-28.8211,0.12377,5.352708294582671,0.033,999.791,0
2020-06-18T07:01:02Z,6.247,9.6015,-0.0535,2.2887,67.188,46.411499,0.057,0.586,6.491,-29.3856,0.12377,5.355549650345425,0.031,999.7906,0
2020-06-18T07:01:02Z,6.254,9.5932,-0.0524,2.4033,67.206,46.401739,0.0477,0.557,6.491,-29.9178,0.12377,5.358319195230106,0.03,999.7913,0
2020-06-18T07:01:02Z,6.261,9.5767,-0.0513,2.3923,67.246,46.416616,0.0443,0.549,6.491,-30.4375,0.12381,5.364189428506219,0.03,999.7928,0
2020-06-18T07:01:02Z,6.267,9.5554,-0.0593,2.3272,67.323,46.464372,0.0484,0.564,6.49,-30.937,0.12383,5.373944866132374,0.034,999.7946,0
2020-06-18T07:01:02Z,6.272,9.535,-0.0635,2.3019,67.336,46.471205,0.048,0.568,6.488,-31.3973,0.12379,5.378099934272644,0.038,999.7963,0
2020-06-18T07:01:02Z,6.283,9.5167,-0.054,2.3611,67.193,46.372242,0.0436,0.572,6.488,-31.8731,0.12374,5.368587363847539,0.04,999.7979,0
2020-06-18T07:01:02Z,6.3,9.5073,-0.0495,2.4253,67.051,46.283717,0.0424,0.591,6.489,-32.3874,0.12373,5.357827386829255,0.042,999.7987,0
2020-06-18T07:01:02Z,6.314,9.5065,-0.0568,2.3918,67.027,46.289765,0.0465,0.616,6.489,-32.8835,0.12374,5.355890224107723,0.042,999.7989,0
2020-06-18T07:01:02Z,6.322,9.5044,-0.0654,2.2643,67.029,46.318407,0.0448,0.621,6.489,-33.3985,0.12373,5.356373338323022,0.04,999.7991,0
2020-06-18T07:01:02Z,6.33,9.5015,-0.0681,2.1549,67.088,46.376085,0.0455,0.609,6.489,-33.9678,0.12374,5.361856558788605,0.036,999.7993,0
2020-06-18T07:01:02Z,6.34,9.5075,-0.0601,2.1669,67.421,46.606202,0.0467,0.624,6.49,-34.6041,0.12375,5.3894815090550585,0.034,999.7988,0
2020-06-18T07:01:02Z,6.348,9.5262,-0.0556,2.2725,67.933,46.941928,0.0498,0.647,6.489,-35.1556,0.12369,5.430533610711346,0.035,999.7973,0
2020-06-18T07:01:02Z,6.353,9.5522,-0.0612,2.3333,68.264,47.133584,0.0511,0.646,6.489,-35.5599,0.12367,5.454959669666025,0.038,999.7952,0
2020-06-18T07:01:02Z,6.36,9.5667,-0.0613,2.3186,68.44,47.209098,0.0463,0.627,6.489,-35.9642,0.12368,5.467834870349795,0.04,999.7941,0
2020-06-18T07:01:02Z,6.374,9.564,-0.056,2.3349,68.604,47.283444,0.05,0.61,6.488,-36.2582,0.12371,5.482288769880046,0.042,999.7945,0
2020-06-18T07:01:02Z,6.389,9.5549,-0.0739,2.3243,68.722,47.333995,0.0527,0.614,6.488,-36.4477,0.12379,5.4937819236249625,0.043,999.7955,0
2020-06-18T07:01:02Z,6.402,9.524,-0.1157,2.2251,68.821,47.37581,0.0518,0.614,6.487,-36.7918,0.1238,5.506984755936632,0.043,999.7982,0
2020-06-18T07:01:02Z,6.412,9.4829,-0.142,2.1653,68.897,47.408023,0.0506,0.589,6.487,-37.3216,0.12375,5.5197987406132745,0.04,999.8016,0
2020-06-18T07:01:02Z,6.421,9.4573,-0.1337,2.1505,68.915,47.40597,0.0472,0.565,6.487,-37.7776,0.12373,5.525272263207123,0.035,999.8038,0
2020-06-18T07:01:02Z,6.43,9.4356,-0.1114,2.1494,68.938,47.414465,0.0494,0.568,6.488,-38.0883,0.12373,5.530582994457987,0.031,999.8057,0
2020-06-18T07:01:02Z,6.436,9.4154,-0.1014,2.1852,68.987,47.447228,0.0505,0.573,6.488,-38.3257,0.12368,5.537905873725064,0.029,999.8074,0
2020-06-18T07:01:02Z,6.441,9.401,-0.1074,2.1717,69.04,47.484625,0.0469,0.562,6.489,-38.4967,0.12367,5.544686597415839,0.029,999.8085,0
2020-06-18T07:01:02Z,6.448,9.3906,-0.1165,2.1232,69.14,47.54915,0.0441,0.556,6.49,-38.9518,0.12367,5.5549026022517785,0.029,999.8094,0
2020-06-18T07:01:02Z,6.456,9.385,-0.1256,2.1138,69.218,47.592411,0.0453,0.574,6.49,-39.698,0.12369,5.562486552835511,0.03,999.8098,0
2020-06-18T07:01:02Z,6.464,9.3857,-0.1229,2.1616,69.193,47.563209,0.0469,0.589,6.49,-40.2918,0.12374,5.560223972398983,0.033,999.8099,0
2020-06-18T07:01:02Z,6.472,9.3885,-0.1032,2.2892,69.138,47.51354,0.0447,0.573,6.489,-40.6258,0.12373,5.555052910004275,0.035,999.8097,0
2020-06-18T07:01:02Z,6.482,9.3859,-0.0975,2.3864,69.131,47.499827,0.0437,0.558,6.489,-40.8107,0.12368,5.554850863761596,0.035,999.81,0
2020-06-18T07:01:02Z,6.492,9.3772,-0.1105,2.376,69.172,47.524388,0.0457,0.559,6.489,-41.0638,0.12361,5.55972737491774,0.034,999.8108,0
2020-06-18T07:01:02Z,6.502,9.3671,-0.1177,2.3694,69.217,47.556523,0.0492,0.559,6.49,-41.5359,0.12357,5.565167989434087,0.032,999.8116,0
2020-06-18T07:01:02Z,6.51,9.3585,-0.108,2.4088,69.235,47.570885,0.0456,0.57,6.49,-42.1308,0.12358,5.568051474204372,0.031,999.8123,0
2020-06-18T07:01:02Z,6.517,9.3512,-0.0976,2.4068,69.234,47.571041,0.0437,0.58,6.49,-42.5779,0.12363,5.56909638673796,0.029,999.8129,0
2020-06-18T07:01:02Z,6.522,9.3484,-0.0967,2.379,69.215,47.558408,0.0458,0.57,6.49,-42.7251,0.12367,5.567891689056066,0.029,999.8132,0
2020-06-18T07:01:02Z,6.528,9.3508,-0.0977,2.3136,69.198,47.545142,0.0438,0.571,6.49,-42.7921,0.12364,5.566053241840069,0.029,999.8131,0
2020-06-18T07:01:02Z,6.536,9.3528,-0.1099,2.1996000000000002,69.198,47.53763,0.0457,0.578,6.49,-43.1305,0.12364,5.56574255156361,0.03,999.8129,0
2020-06-18T07:01:02Z,6.544,9.3525,-0.1198,2.1679,69.205,47.531072,0.0481,0.583,6.49,-43.6331,0.12371,5.566391915408237,0.032,999.813,0
2020-06-18T07:01:02Z,6.553,9.3536,-0.1131,2.1708,69.215,47.529327,0.0444,0.591,6.49,-43.9649,0.12372,5.5670829923830505,0.034,999.813,0
2020-06-18T07:01:02Z,6.562,9.3538,-0.1042,2.1309,69.197,47.516523,0.0458,0.57,6.491,-43.9592,0.12371,5.565499217315082,0.034,999.8129,0
2020-06-18T07:01:02Z,6.571,9.3481,-0.1079,2.1314,69.169,47.503255,0.0471,0.545,6.491,-43.7362,0.12372,5.563967077327053,0.033,999.8135,0
2020-06-18T07:01:02Z,6.58,9.3374,-0.1294,2.1772,69.148,47.495906,0.0453,0.555,6.491,-43.7634,0.12369,5.563812939099258,0.033,999.8143,0
2020-06-18T07:01:02Z,6.589,9.3296,-0.1356,2.2042,69.129,47.491168,0.0494,0.565,6.492,-44.1161,0.12371,5.563381670874692,0.032,999.8151,0
2020-06-18T07:01:02Z,6.596,9.3306,-0.1163,2.2521,69.144,47.509471,0.0463,0.566,6.493,-44.3005,0.12376,5.564520180493379,0.03,999.815,0
2020-06-18T07:01:02Z,6.602,9.3363,-0.1055,2.3445,69.164,47.526736,0.0411,0.58,6.494,-44.1862,0.12375,5.565361603115418,0.028,999.8145,0
2020-06-18T07:01:02Z,6.61,9.341,-0.1098,2.394,69.142,47.509428,0.0455,0.609,6.494,-44.1969,0.12373,5.562735226428876,0.026,999.8142,0
2020-06-18T07:01:02Z,6.617,9.3473,-0.1209,2.3704,69.125,47.490692,0.0456,0.639,6.493,-44.5159,0.12371,5.56029292596061,0.024,999.8137,0
2020-06-18T07:01:02Z,6.623,9.3551,-0.1249,2.3335,69.138,47.490681,0.0447,0.652,6.493,-44.9461,0.12369,5.560205842184529,0.024,999.8131,0
2020-06-18T07:01:02Z,6.628,9.3578,-0.1019,2.2914,69.18,47.509282,0.0464,0.665,6.494,-45.3542,0.12368,5.5634082175781066,0.024,999.813,0
2020-06-18T07:01:02Z,6.633,9.3551,-0.0613,2.2046,69.222,47.525099,0.048,0.655,6.494,-45.8371,0.12371,5.567447125682046,0.027,999.8132,0
2020-06-18T07:01:02Z,6.638,9.3497,-0.0344,2.1419,69.192,47.491415,0.0532,0.619,6.494,-46.3098,0.12376,5.565696948168088,0.032,999.8136,0
2020-06-18T07:01:02Z,6.645,9.3426,-0.0344,2.1179,69.102,47.419484,0.051,0.591,6.494,-46.6824,0.12376,5.559035031186471,0.038,999.8142,0
2020-06-18T07:01:02Z,6.656,9.3365,-0.052,2.1196,69.022,47.353841,0.0546,0.576,6.494,-47.0733,0.12371,5.5530784707761995,0.045,999.8148,0
2020-06-18T07:01:02Z,6.671,9.3262,-0.075,2.1627,69.01,47.332689,0.054,0.562,6.494,-47.5935,0.12368,5.553634998392417,0.05,999.8157,0
2020-06-18T07:01:02Z,6.686,9.3145,-0.0935,2.1584,69.06,47.354214,0.0486,0.547,6.494,-48.2402,0.1237,5.5597588377841785,0.054,999.8167,0
2020-06-18T07:01:02Z,6.702,9.3097,-0.1036,2.1021,69.176,47.423589,0.0475,0.554,6.495,-48.7834,0.12369,5.570513931424326,0.056,999.8171,0
2020-06-18T07:01:02Z,6.718,9.3024,-0.1118,2.0311,69.351,47.536519,0.0459,0.595,6.496,-49.1711,0.12368,5.586757240350014,0.055,999.8177,0
2020-06-18T07:01:02Z,6.731,9.2911,-0.1166,1.9526,69.509,47.640185,0.0459,0.631,6.496,-49.6584,0.12371,5.60216643410264,0.052,999.8186,0
2020-06-18T07:01:02Z,6.742,9.2817,-0.1137,1.9076,69.636,47.724547,0.0427,0.623,6.496,-50.2869,0.1237,5.614610738452398,0.047,999.8195,0
2020-06-18T07:01:02Z,6.755,9.2748,-0.1057,1.8994,69.74,47.794566,0.0435,0.614,6.497,-50.7477,0.12368,5.624681811056969,0.042,999.8201,0
2020-06-18T07:01:02Z,6.767,9.2701,-0.1057,1.9561,69.826,47.851796,0.0471,0.621,6.498,-50.9281,0.12369,5.632855481777596,0.037,999.8206,0
2020-06-18T07:01:02Z,6.775,9.2662,-0.1134,2.0783,69.913,47.908511,0.0535,0.594,6.499,-51.0059,0.1237,5.640993352392046,0.033,999.821,0
2020-06-18T07:01:02Z,6.782,9.2644,-0.1131,2.1416,70.01,47.972323,0.0497,0.558,6.499,-51.2578,0.1237,5.649668237234324,0.029,999.8212,0
2020-06-18T07:01:02Z,6.788,9.2645,-0.1106,2.1379,70.129,48.051852,0.0474,0.553,6.499,-51.7369,0.12371,5.659948913377718,0.025,999.8212,0
2020-06-18T07:01:02Z,6.793,9.263,-0.1123,2.1359,70.213,48.108102,0.0526,0.576,6.499,-52.2387,0.1237,5.667454831866961,0.024,999.8214,0
2020-06-18T07:01:02Z,6.798,9.2606,-0.114,2.1172,70.173,48.08094,0.0475,0.621,6.5,-52.6786,0.12365,5.664371672635623,0.025,999.8217,0
2020-06-18T07:01:02Z,6.803,9.2586,-0.1122,2.1177,70.11,48.040934,0.0436,0.65,6.5,-53.0978,0.12365,5.659234472132713,0.028,999.8219,0
2020-06-18T07:01:02Z,6.81,9.2573,-0.1093,2.1421,70.14,48.068889,0.0437,0.622,6.5,-53.6079,0.12367,5.662035607845376,0.031,999.822,0
2020-06-18T07:01:02Z,6.819,9.2568,-0.1074,2.1032,70.173,48.101459,0.0455,0.571,6.501,-54.1135,0.12366,5.664970162757553,0.034,999.8222,0
2020-06-18T07:01:02Z,6.83,9.2562,-0.1091,1.9909,70.179,48.117249,0.0499,0.565,6.502,-54.4794,0.12368,5.665583343558686,0.036,999.8223,0
2020-06-18T07:01:02Z,6.841,9.2577,-0.1201,1.8834,70.192,48.132821,0.0548,0.596,6.502,-54.7619,0.12369,5.666470557544084,0.036,999.8221,0
2020-06-18T07:01:02Z,6.85,9.2635,-0.1267,1.8331,70.245,48.162749,0.0509,0.609,6.502,-54.8622,0.12358,5.670140433047825,0.036,999.8217,0
2020-06-18T07:01:02Z,6.859,9.2707,-0.1226,1.8288,70.36,48.225109,0.0436,0.605,6.503,-54.9185,0.12356,5.67895379364115,0.035,999.8212,0
2020-06-18T07:01:02Z,6.867,9.2804,-0.1178,1.8314,70.42,48.251799,0.044,0.615,6.504,-55.2703,0.12366,5.682609054357871,0.035,999.8205,0
2020-06-18T07:01:02Z,6.875,9.2884,-0.1166,1.8301,70.405,48.231438,0.0491,0.624,6.504,-55.7603,0.12369,5.680043611316291,0.035,999.82,0
2020-06-18T07:01:02Z,6.883,9.2824,-0.1173,1.8475,70.415,48.232917,0.0498,0.618,6.505,-56.1962,0.12367,5.681858308924106,0.036,999.8204,0
2020-06-18T07:01:02Z,6.893,9.2675,-0.1166,1.8704,70.473,48.269674,0.0472,0.589,6.505,-56.5835,0.12368,5.689238592464286,0.037,999.8217,0
2020-06-18T07:01:02Z,6.903,9.256,-0.1172,1.9352,70.513,48.294857,0.0499,0.552,6.505,-56.8298,0.12372,5.694526101941958,0.039,999.8227,0
2020-06-18T07:01:02Z,6.913,9.2496,-0.1149,2.0819,70.503,48.283405,0.0506,0.546,6.505,-57.1089,0.12372,5.694675765460539,0.04,999.8232,0
2020-06-18T07:01:02Z,6.923,9.2456,-0.1089,2.1679,70.473,48.258202,0.0503,0.544,6.505,-57.5488,0.12365,5.692711729032408,0.039,999.8235,0
2020-06-18T07:01:02Z,6.936,9.245,-0.1105,2.1502,70.454,48.244129,0.0484,0.511,6.505,-57.847,0.1236,5.691159907814029,0.037,999.8237,0
2020-06-18T07:01:02Z,6.948,9.244,-0.1152,2.1435,70.449,48.240248,0.0428,0.499,6.505,-58.0468,0.12363,5.690884485097128,0.035,999.8239,0
2020-06-18T07:01:02Z,6.956,9.2392,-0.1087,2.1554,70.413,48.211278,0.0433,0.531,6.505,-58.3292,0.12368,5.688527218909348,0.035,999.8244,0
2020-06-18T07:01:02Z,6.961,9.2356,-0.0986,2.1566,70.336,48.147842,0.0463,0.574,6.506,-58.5947,0.12371,5.682427497162098,0.035,999.8246,0
2020-06-18T07:01:02Z,6.966,9.2349,-0.0977,2.124,70.297,48.108223,0.0395,0.593,6.506,-58.8482,0.12367,5.679159632527777,0.036,999.8246,0
2020-06-18T07:01:02Z,6.975,9.2359000000000009,-0.0977,2.1039,70.322,48.113238,0.0384,0.583,6.507,-59.1571,0.12368,5.681166014983289,0.038,999.8246,0
2020-06-18T07:01:02Z,6.988,9.2343,-0.099,2.1194,70.29,48.081463,0.0427,0.585,6.507,-59.49,0.12377,5.678646265036484,0.043,999.8249,0
2020-06-18T07:01:02Z,7.001,9.2258,-0.1045,2.1063,70.24,48.041516,0.0463,0.592,6.507,-59.7764,0.12376,5.6756597302734795,0.048,999.8255,0
2020-06-18T07:01:02Z,7.013,9.2151,-0.1065,2.1158,70.294,48.074728,0.0501,0.602,6.507,-60.0387,0.12369,5.68203380013689,0.051,999.8263,0
2020-06-18T07:01:02Z,7.025,9.2063,-0.1229,2.1665,70.433,48.16552,0.045,0.607,6.507,-60.3382,0.12368,5.695480047594341,0.053,999.8271,0
2020-06-18T07:01:02Z,7.04,9.1995,-0.1599,2.1697,70.659,48.313791,0.0477,0.592,6.507,-60.7293,0.1237,5.71616250727383,0.053,999.8277,0
2020-06-18T07:01:02Z,7.055,9.1951,-0.1918,2.1551,70.899,48.470469,0.0474,0.591,6.508,-61.1548,0.12369,5.737688807942105,0.053,999.828,0
2020-06-18T07:01:02Z,7.068,9.1935,-0.2129,2.1611,71.097,48.599398,0.0481,0.607,6.508,-61.5257,0.12367,5.755130585826805,0.054,999.8283,0
2020-06-18T07:01:02Z,7.081,9.1913,-0.215,2.1397,71.294,48.729647,0.0507,0.613,6.509,-61.943600000000004,0.12372,5.772587748323991,0.055,999.8285,0
2020-06-18T07:01:02Z,7.095,9.1858,-0.1885,2.0685,71.459,48.838773,0.0462,0.59,6.509,-62.3359,0.12374,5.787804754206252,0.057,999.8291,0
2020-06-18T07:01:02Z,7.108,9.1801,-0.1689,1.9516,71.559,48.902818,0.0475,0.568,6.508,-62.5689,0.12368,5.797413728353379,0.057,999.8297,0
2020-06-18T07:01:02Z,7.123,9.1755,-0.1783,1.8596,71.608,48.932489,0.0485,0.569,6.508,-62.7823,0.12361,5.802415629596351,0.056,999.8302,0
2020-06-18T07:01:02Z,7.142,9.1727,-0.1878,1.8483,71.629,48.943523,0.0515,0.595,6.508,-63.0224,0.1236,5.804692720994558,0.054,999.8306,0
2020-06-18T07:01:02Z,7.159,9.1703,-0.1783,1.8151,71.675,48.972722,0.0467,0.617,6.509,-63.2353,0.12365,5.809078679447204,0.049,999.8309,0
2020-06-18T07:01:02Z,7.17,9.1673,-0.1683,1.7328,71.765,49.031521,0.0455,0.608,6.51,-63.3774,0.12371,5.8173891589090205,0.044,999.8312,0
2020-06-18T07:01:02Z,7.178,9.1645,-0.1726,1.6773,71.844,49.082941,0.0447,0.608,6.51,-63.5366,0.12377,5.824713212404675,0.039,999.8315,0
2020-06-18T07:01:02Z,7.184,9.1623,-0.1823,1.6253,71.944,49.149917,0.0478,0.627,6.51,-63.7837,0.12383,5.833767598262665,0.034,999.8317,0
2020-06-18T07:01:02Z,7.191,9.1606,-0.1806,1.6182,72.121,49.269805,0.0519,0.626,6.511,-64.042,0.12383,5.849441023634612,0.034,999.8318,0
2020-06-18T07:01:02Z,7.198,9.1591,-0.1717,1.6598,72.3,49.389447,0.0479,0.58,6.512,-64.3369,0.12377,5.865260766378188,0.036,999.832,0
2020-06-18T07:01:02Z,7.207,9.1573,-0.1699,1.6827,72.4,49.453445,0.0487,0.545,6.513,-64.5949,0.12372,5.874258131307938,0.039,999.8322,0
2020-06-18T07:01:02Z,7.22,9.1561,-0.1676,1.689,72.434,49.472069,0.0505,0.563,6.513,-64.753,0.12369,5.877413157313809,0.041,999.8324,0
2020-06-18T07:01:02Z,7.234,9.1561,-0.1727,1.6675,72.462,49.487616,0.0534,0.593,6.514,-64.9576,0.12365,5.8798488189499745,0.042,999.8326,0
2020-06-18T07:01:02Z,7.245,9.1544,-0.1844,1.663,72.503,49.51441,0.0457,0.59,6.515,-65.1761,0.12362,5.883696276105195,0.042,999.8328,0
2020-06-18T07:01:02Z,7.254,9.1506,-0.1843,1.7034,72.542,49.542016,0.0417,0.574,6.514,-65.5019,0.12361,5.8877158621237395,0.042,999.8332,0
2020-06-18T07:01:02Z,7.264,9.1474,-0.1814,1.7436,72.577,49.567386,0.045,0.569,6.514,-66.0578,0.12363,5.891288977922034,0.042,999.8335,0
2020-06-18T07:01:02Z,7.274,9.1447,-0.1872,1.7717,72.575,49.567145,0.0497,0.578,6.514,-66.4769,0.12364,5.89155836592405,0.043,999.8337,0
2020-06-18T07:01:02Z,7.282,9.1433,-0.1972,1.8029,72.529,49.539101,0.0479,0.608,6.515,-66.6116,0.12362,5.887782350681303,0.046,999.8339,0
2020-06-18T07:01:02Z,7.294,9.1451,-0.1976,1.8449,72.438,49.482326,0.0454,0.608,6.515,-66.8261,0.12362,5.879561445735774,0.048,999.8338,0
2020-06-18T07:01:02Z,7.311,9.1464,-0.192,1.9024,72.291,49.388719,0.0465,0.561,6.515,-67.2639,0.12367,5.866548418529297,0.048,999.8338,0
2020-06-18T07:01:02Z,7.327,9.1458,-0.1865,1.9488,72.238,49.359856,0.0445,0.51,6.515,-67.6024,0.1237,5.862031675408183,0.047,999.834,0
2020-06-18T07:01:02Z,7.337,9.1483,-0.179,1.9258,72.368,49.450869,0.0505,0.454,6.516,-67.7364,0.12371,5.872937554559163,0.045,999.8338,0
2020-06-18T07:01:02Z,7.347,9.1526,-0.1775,1.865,72.501,49.536606,0.0515,0.417,6.517,-67.7643,0.1237,5.8838090280941975,0.041,999.8335,0
2020-06-18T07:01:02Z,7.357,9.157,-0.1876,1.8314,72.562,49.570946,0.0439,0.441,6.517,-67.8542,0.12365,5.888394747183554,0.037,999.8331,0
2020-06-18T07:01:02Z,7.366,9.1634,-0.1966,1.8275,72.628,49.61206,0.0419,0.465,6.517,-68.1345,0.12362,5.89308596162256,0.035,999.8326,0
2020-06-18T07:01:02Z,7.373,9.1668,-0.1905,1.8529,72.695,49.652683,0.0367,0.462,6.517,-68.4865,0.12364,5.898357419768596,0.035,999.8325,0
2020-06-18T07:01:02Z,7.38,9.1616,-0.1802,1.8641,72.755,49.681088,0.0301,0.507,6.517,-68.841,0.12367,5.904437147872747,0.038,999.833,0
2020-06-18T07:01:02Z,7.388,9.154,-0.178,1.8259,72.808,49.701463,0.0359,0.59,6.517,-69.0651,0.12368,5.910305780767714,0.041,999.8336,0
2020-06-18T07:01:02Z,7.399,9.1523,-0.1823,1.8022,72.839,49.708508,0.0399,0.643,6.517,-69.2164,0.12366,5.9132855260535875,0.043,999.8338,0
2020-06-18T07:01:02Z,7.415,9.1516,-0.1843,1.8179,72.845,49.702754,0.0344,0.659,6.516,-69.3794,0.12365,5.913922085432853,0.043,999.8339,0
2020-06-18T07:01:02Z,7.43,9.1417,-0.1744,1.8443,72.845,49.695384,0.0391,0.636,6.516,-69.4884,0.12369,5.915556601632785,0.041,999.8348,0
2020-06-18T07:01:02Z,7.44,9.1286,-0.1671,1.8813,72.834,49.682904,0.0498,0.586,6.517,-69.673,0.12378,5.916763275119458,0.038,999.8359,0
2020-06-18T07:01:02Z,7.448,9.1192,-0.1725,1.9213,72.832,49.678855,0.0523,0.572,6.518,-69.6326,0.12384,5.918143261872752,0.034,999.8367,0
2020-06-18T07:01:02Z,7.454,9.1126,-0.1632,1.9857,72.88,49.709926,0.054,0.592,6.518,-69.4304,0.12384,5.923419935725229,0.031,999.8372,0
2020-06-18T07:01:02Z,7.459,9.1078,-0.1315,2.1098,72.929,49.741056,0.0533,0.596,6.519,-69.6377,0.12376,5.928487918844376,0.031,999.8375,0
2020-06-18T07:01:02Z,7.464,9.1046,-0.1037,2.1859,72.926,49.737727,0.0452,0.581,6.519,-69.9875,0.12368,5.9287563799958765,0.033,999.8378,0
2020-06-18T07:01:02Z,7.474,9.1031,-0.0938,2.1508,72.919,49.733183,0.0446,0.565,6.519,-70.0469,0.12369,5.9283936694616814,0.035,999.838,0
2020-06-18T07:01:02Z,7.486,9.1019,-0.1161,2.0626,72.944,49.749623,0.0494,0.589,6.519,-69.9254,0.12374,5.930771962799362,0.036,999.8382,0
2020-06-18T07:01:02Z,7.499,9.0994,-0.1643,1.9438,72.939,49.745987,0.048,0.649,6.52,-69.9814,0.1237,5.9307490420685705,0.037,999.8384,0
2020-06-18T07:01:02Z,7.508,9.0986,-0.1806,1.8816,72.948,49.752717,0.0479,0.691,6.52,-70.3797,0.12366,5.931666103403685,0.038,999.8385,0
2020-06-18T07:01:02Z,7.514,9.0996,-0.1611,1.8947,73.063,49.830995,0.044,0.696,6.52,-70.9556,0.12368,5.941532310570441,0.039,999.8384,0
2020-06-18T07:01:02Z,7.521,9.0988,-0.1571,1.8965,73.216,49.930386,0.0456,0.671,6.521,-71.3515,0.12369,5.955014763176696,0.041,999.8386,0
2020-06-18T07:01:02Z,7.531,9.0982,-0.1696,1.8686,73.334,50.001875,0.0536,0.622,6.521,-71.5534,0.12374,5.965411916575632,0.045,999.8387,0
2020-06-18T07:01:02Z,7.545,9.0991,-0.1793,1.8666,73.433,50.060305,0.0567,0.562,6.521,-71.762200000000007,0.1238,5.973901094767774,0.05,999.8386,0
2020-06-18T07:01:02Z,7.56,9.1003,-0.1788,1.9064,73.543,50.128814,0.0569,0.499,6.521,-71.983,0.12377,5.983300701897065,0.054,999.8387,0
2020-06-18T07:01:02Z,7.575,9.0973,-0.1729,1.9373,73.645,50.19515,0.0549,0.472,6.522,-72.4164,0.12374,5.992706723392055,0.055,999.8391,0
2020-06-18T07:01:02Z,7.591,9.0899,-0.1754,1.9316,73.696,50.227305,0.0501,0.504,6.522,-73.044,0.12377,5.998399584960159,0.054,999.8397,0
2020-06-18T07:01:02Z,7.607,9.0824,-0.1798,1.9064,73.753,50.263576,0.0459,0.532,6.523,-73.4626,0.12373,6.004635736102654,0.051,999.8404,0
2020-06-18T07:01:02Z,7.618,9.0786,-0.179,1.8733,73.835,50.316163,0.0398,0.562,6.524,-73.5199,0.12365,6.012437706752047,0.047,999.8408,0
2020-06-18T07:01:02Z,7.627,9.0769,-0.1748,1.8734,73.897,50.355081,0.0344,0.612,6.525,-73.3931,0.12365,6.018140732704124,0.044,999.841,0
2020-06-18T07:01:02Z,7.637,9.0749,-0.1673,1.9078,73.991,50.416598,0.0427,0.635,6.524,-73.6503,0.12368,6.026691876863277,0.04,999.8412,0
2020-06-18T07:01:02Z,7.648,9.0734,-0.1644,1.9114,74.097,50.488401,0.0429,0.616,6.524,-74.3067,0.12368,6.036209445906848,0.038,999.8414,0
2020-06-18T07:01:02Z,7.658,9.0713,-0.1784,1.8834,74.149,50.524676,0.0435,0.559,6.525,-74.7047,0.12369,6.041109246710128,0.037,999.8416,0
2020-06-18T07:01:02Z,7.667,9.0684,-0.1937,1.8437,74.168,50.537676,0.0516,0.506,6.526,-74.8483,0.12372,6.043259878151568,0.038,999.8419,0
2020-06-18T07:01:02Z,7.675,9.0668,-0.1864,1.8431,74.233,50.58207,0.0515,0.507,6.527,-75.1818,0.12373,6.049213510232913,0.04,999.8421,0
2020-06-18T07:01:02Z,7.684,9.0667,-0.1673,1.8759,74.381,50.680397,0.0518,0.549,6.526,-75.7265,0.12374,6.062172872691258,0.044,999.8422,0
2020-06-18T07:01:02Z,7.694,9.0677,-0.1529,1.8978,74.526,50.773928,0.0449,0.574,6.525,-76.0993,0.12374,6.07468514056814,0.049,999.8422,0
2020-06-18T07:01:02Z,7.707,9.0681,-0.1561,1.9017,74.61,50.823844,0.0388,0.583,6.526,-76.162,0.12372,6.081964350206924,0.053,999.8422,0
2020-06-18T07:01:02Z,7.723,9.0677,-0.1769,1.8545,74.643,50.839362,0.0393,0.623,6.528,-76.1403,0.12368,6.084917712088972,0.054,999.8423,0
2020-06-18T07:01:02Z,7.743,9.067,-0.1852,1.8084,74.643,50.834529,0.0452,0.669,6.528,-76.4388,0.12364,6.0850348975606545,0.052,999.8425,0
2020-06-18T07:01:02Z,7.759,9.0631,-0.1701,1.8592,74.638,50.828914,0.0477,0.667,6.528,-76.9324,0.12365,6.085259814589107,0.048,999.843,0
