737960.5007175925,0.812,17.8854,5.2259,8.2705,29.568,25.122817,6.4099,96.119,7.216,235.1949,5.7527,1.8045592429482409,0.032,998.6364,0
737960.5007175925,0.82,17.7889,5.2177,8.2488,29.633,25.136661,6.4228,96.039,7.215,235.2479,5.6961,1.8129602164535736,0.031,998.654,0
737960.5007175925,0.827,17.6765,5.1687,8.2321,29.7,25.160901,6.4291,96.021,7.212,235.2637,5.6516,1.822226334034265,0.028,998.6746,0
737960.5007175925,0.833,17.5612,5.1099,8.2746,29.733,25.162163,6.4339,96.044,7.207,235.2144,5.6178,1.8294541174375354,0.025,998.6954,0
737960.5007175925,0.839,17.4702,5.0884,8.3157,29.747,25.151882,6.4346,96.098,7.201,235.3408,5.5733,1.8343979192478592,0.023,998.7117,0
737960.5007175925,0.844,17.4037,5.0903,8.318,29.782,25.163417,6.4386,96.172,7.194,235.5866,5.5295,1.8396414872985158,0.021,998.7237,0
737960.5007175925,0.849,17.3501,5.1223,8.2683,29.812,25.17476,6.4455,96.259,7.189,235.7771,5.5015,1.8439964224152412,0.021,998.7332,0
737960.5007175925,0.853,17.3049,5.1802,8.2289,29.808,25.162174,6.4526,96.307,7.183,235.8379,5.4826,1.8457571502877435,0.022,998.7413,0
737960.5007175925,0.858,17.2694,5.2178,8.2541,29.788,25.138072,6.4621,96.284,7.176,235.6327,5.4631,1.8460366093439422,0.025,998.7476,0
737960.5007175925,0.863,17.2391,5.2339,8.2637,29.795,25.137033,6.47,96.235,7.17,235.3612,5.4067,1.8478548543201514,0.027,998.753,0
737960.5007175925,0.872,17.2155,5.251,8.3112,29.823,25.149606,6.481,96.194,7.168,235.309,5.3157,1.8507531981598768,0.03,998.7572,0
737960.5007175925,0.882,17.2007,5.2722,8.4501,29.86,25.163227,6.4882,96.159,7.168,235.6033,5.2412,1.8538495116195126,0.032,998.7599,0
737960.5007175925,0.891,17.1902,5.2804,8.5357,29.899,25.174856,6.4852,96.128,7.169,236.1667,5.1807,1.8568856654276433,0.034,998.7617,0
737960.5007175925,0.899,17.1824,5.2831,8.5221,29.907,25.163335,6.4828,96.123,7.171,236.4418,5.1208,1.8577635455313084,0.034,998.7631,0
737960.5007175925,0.908,17.1651,5.314,8.492,29.909,25.150747,6.4822,96.13,7.173,236.3485,5.0714,1.8586765775575342,0.033,998.7662,0
737960.5007175925,0.917,17.1329,5.3678,8.4807,29.919,25.149489,6.4851,96.11,7.173,236.2425,5.0325,1.8607911745443044,0.031,998.7719,0
737960.5007175925,0.924,17.0937,5.409,8.4539,29.926,25.148119,6.4866,96.087,7.174,236.1073,4.996,1.8630286209304463,0.029,998.7788,0
737960.5007175925,0.931,17.0618,5.4214,8.4419,29.912,25.134168,6.4909,96.067,7.177,236.0047,4.942,1.8635534358630048,0.027,998.7844,0
737960.5007175925,0.938,17.0396,5.3174,8.4392,29.88,25.107655,6.4968,96.003,7.179,236.1198,4.8777,1.8624507741681657,0.027,998.7882,0
737960.5007175925,0.943,17.0234,5.1052,8.353,29.853,25.081245,6.4958,95.898,7.18,236.3803,4.8323,1.8614045411499278,0.028,998.7911,0
737960.5007175925,0.949,17.0104,4.9732,8.2583,29.853,25.068553,6.4957,95.798,7.179,236.6603,4.7908,1.8619944408326825,0.03,998.7934,0
737960.5007175925,0.957,17.0053,4.9517,8.2545,29.886,25.081032,6.497,95.71,7.177,236.8376,4.725,1.8644044146088876,0.031,998.7943,0
737960.5007175925,0.967,17.0148,4.9602,8.2738,29.93,25.105248,6.4916,95.629,7.176,236.8036,4.647,1.8668766727497015,0.031,998.7928,0
737960.5007175925,0.977,17.0117,5.0092,8.2512,29.941,25.107631,6.4823,95.527,7.175,236.6796,4.5721,1.8677437091612603,0.03,998.7933,0
737960.5007175925,0.986,16.9832,5.0952,8.2557,29.948,25.109832,6.4805,95.384,7.175,236.456,4.5162,1.869504589346413,0.029,998.7983,0
737960.5007175925,0.993,16.9532,5.1425,8.3278,29.977,25.131865,6.478,95.266,7.175,236.1657,4.4842,1.8727907478462897,0.027,998.8036,0
737960.5007175925,0.998,16.9336,5.1424,8.3673,29.964,25.120334,6.4758,95.24,7.172,236.1803,4.4571,1.8728269459041345,0.024,998.807,0
737960.5007175925,1.003,16.9222,5.0361,8.321,29.936,25.097252,6.4723,95.272,7.166,236.4607,4.4172,1.871495571394345,0.022,998.809,0
737960.5007175925,1.008,16.9161,4.8202,8.2499,29.947,25.106487,6.4608,95.313,7.161,236.6308,4.3654,1.8725021479812796,0.021,998.81,0
737960.5007175925,1.013,16.9134,4.6969,8.2286,29.946,25.105145,6.4507,95.372,7.158,236.6884,4.3326,1.8725592969834746,0.022,998.8105,0
737960.5007175925,1.018,16.9134,4.6999,8.2692,29.92,25.081024,6.4508,95.456,7.156,236.7269,4.3261,1.870838597957347,0.023,998.8106,0
737960.5007175925,1.023,16.9144,4.7705,8.3636,29.907,25.068537,6.4544,95.553,7.154,236.7516,4.3043,1.8699326350283185,0.024,998.8104,0
737960.5007175925,1.029,16.9148,4.8827,8.4776,29.924,25.081012,6.4562,95.626,7.152,236.7298,4.2505,1.8710390887770965,0.025,998.8104,0
737960.5007175925,1.038,16.9142,4.9403,8.5145,29.954,25.105002,6.4602,95.636,7.151,236.6352,4.1964,1.873051542289459,0.026,998.8105,0
737960.5007175925,1.046,16.9111,4.9333,8.4998,29.955,25.104897,6.4665,95.601,7.149,236.6401,4.154,1.873259368314478,0.027,998.8111,0
737960.5007175925,1.051,16.9068,4.9027,8.5054,29.926,25.079745,6.4746,95.555,7.143,236.6173,4.12,1.8715365335503138,0.027,998.8118,0
737960.5007175925,1.057,16.9036,4.8567,8.4796,29.896,25.054585,6.4813,95.497,7.132,236.5316,4.0867000000000004,1.8696970386384482,0.026,998.8124,0
737960.5007175925,1.063,16.9013,4.8262,8.463,29.897,25.054385,6.4819,95.435,7.122,236.6363,4.03,1.8698681257750525,0.026,998.8129,0
737960.5007175925,1.071,16.9001,4.8384,8.5103,29.922,25.077325,6.4777,95.41,7.117,236.7649,3.969,1.8715775728482833,0.027,998.8131,0
737960.5007175925,1.079,16.8994,4.9948,8.5362,29.917,25.078257,6.476,95.441,7.117,236.7097,3.9355,1.8712784011703372,0.028,998.8132,0
737960.5007175925,1.084,16.8988,5.2673,8.5359,29.893,25.065665,6.4716,95.493,7.117,236.4846,3.9051,1.869717065515524,0.028,998.8134,0
737960.5007175925,1.09,16.8966,5.4055,8.5414,29.869,25.051931,6.4666,95.563,7.117,236.3658,3.8615,1.8682287437669671,0.029,998.8138,0
737960.5007175925,1.099,16.8971,5.4075,8.4996,29.852,25.039056,6.4636,95.665,7.117,236.4778,3.8111,1.8670804416076863,0.029,998.8137,0
737960.5007175925,1.108,16.9078,5.4149,8.4417,29.852,25.036856,6.4663,95.767,7.117,236.5497,3.7585,1.866592313496913,0.03,998.812,0
737960.5007175925,1.115,16.9235,5.4375,8.5627,29.843,25.025325,6.4679,95.839,7.118,236.5464,3.7138,1.8652813631747471,0.03,998.8093,0
737960.5007175925,1.122,16.9352,5.461,8.8299,29.849,25.02647,6.4691,95.858,7.119,236.61,3.6756,1.8651452234675272,0.03,998.8072,0
737960.5007175925,1.131,16.9373,5.4709,8.9604,29.884,25.050696,6.4782,95.837,7.119,236.7168,3.6366,1.867363804783203,0.029,998.8069,0
737960.5007175925,1.139,16.9319,5.4716,8.9727,29.905,25.064542,6.4853,95.8,7.118,236.7193,3.5888,1.8689987611033587,0.027,998.8079,0
737960.5007175925,1.145,16.9254,5.508,9.0478,29.912,25.067029,6.4929,95.735,7.116,236.7258,3.5467,1.8697583156571727,0.025,998.809,0
737960.5007175925,1.152,16.9177,5.5775,9.1468,29.931,25.080764,6.4945,95.664,7.113,236.7947,3.5252,1.8713668829991852,0.023,998.8104,0
737960.5007175925,1.157,16.909,5.6056,9.1749,29.961,25.103753,6.4926,95.63,7.113,236.7777,3.5072,1.8737499640480404,0.022,998.812,0
737960.5007175925,1.161,16.902,5.5902,9.1816,29.946,25.091278,6.4927,95.636,7.113,236.8654,3.4784,1.873077308826644,0.022,998.8132,0
737960.5007175925,1.166,16.8966,5.5151,9.2621,29.906,25.056778,6.4882,95.643,7.113,236.9946,3.4394,1.8706762058127957,0.023,998.8141,0
737960.5007175925,1.171,16.893,5.3745,9.3581,29.92,25.067167,6.4822,95.627,7.112,236.9629,3.389,1.8717674909188484,0.025,998.8148,0
737960.5007175925,1.177,16.8912,5.2922,9.3814,29.951,25.09004,6.4802,95.584,7.111,236.9982,3.3295,1.87390229653998,0.028,998.8151,0
737960.5007175925,1.186,16.8905,5.2922,9.4063,29.941,25.079632,6.4822,95.529,7.11,237.0782,3.2772,1.8732719513471277,0.032,998.8153,0
737960.5007175925,1.196,16.8892,5.3745,9.727,29.931,25.068176,6.4831,95.499,7.108,237.0695,3.2392,1.8726690030321715,0.034,998.8155,0
737960.5007175925,1.205,16.8861,5.525,10.3074,29.946,25.078374,6.4825,95.506,7.105,237.0649,3.2087,1.8738039937920696,0.036,998.8161,0
737960.5007175925,1.215,16.8817,5.604,10.6215,29.947,25.07608,6.4801,95.537,7.102,237.1077,3.1632,1.8740714401168113,0.037,998.8169,0
737960.5007175925,1.224,16.8774,5.6245,10.6401,29.908,25.040428,6.4756,95.595,7.098,237.0713,3.1035,1.8716849781125982,0.036,998.8177,0
737960.5007175925,1.233,16.873,5.9071,10.7389,29.893,25.027856,6.4739,95.655,7.094,236.9689,3.0497,1.870892490998009,0.035,998.8185,0
737960.5007175925,1.243,16.8685,6.4361,10.9571,29.917,25.05093,6.476,95.686,7.092,237.0741,2.9975,1.8726879036764121,0.034,998.8193,0
737960.5007175925,1.253,16.8633,6.7183,11.0812,29.932,25.065712,6.4781,95.697,7.09,237.3107,2.9582,1.8739194968231851,0.032,998.8203,0
737960.5007175925,1.261,16.8571,6.7348,11.0724,29.948,25.079739,6.4833,95.699,7.089,237.4203,2.9323,1.8752636309477515,0.03,998.8214,0
737960.5007175925,1.266,16.8556,6.73,11.057,29.963,25.09368,6.4893,95.682,7.088,237.3668,2.9043,1.8763263784683482,0.028,998.8216,0
737960.5007175925,1.272,16.863,6.7275,11.1001,29.979,25.107422,6.4892,95.668,7.088,237.3526,2.8793,1.8770471111037392,0.027,998.8204,0
737960.5007175925,1.28,16.8685,6.7329,11.1477,29.998,25.119048,6.4891,95.694,7.085,237.4205,2.8508,1.8780535248467443,0.027,998.8194,0
737960.5007175925,1.286,16.8692,6.728,11.1182,29.997,25.107395,6.4897,95.717,7.08,237.4997,2.8118,1.877954995566077,0.028,998.8194,0
737960.5007175925,1.292,16.87,6.6973,11.0516,30,25.093359,6.4883,95.674,7.075,237.6213,2.7704,1.8781169562739726,0.029,998.8193,0
