                     Time	      [CH4]_ppm	   [CH4]_ppm_sd	     [CH4L]_ppm	  [CH4L]_ppm_sd	     [CH4H]_ppm	  [CH4H]_ppm_sd	      [H2O]_ppm	   [H2O]_ppm_sd	      [CO2]_ppm	   [CO2]_ppm_sd	     [CH4]d_ppm	  [CH4]d_ppm_sd	     [CO2]d_ppm	  [CO2]d_ppm_sd	      GasP_torr	   GasP_torr_sd	         GasT_C	      GasT_C_sd	         AmbT_C	      AmbT_C_sd	         RD0_us	      RD0_us_sd	         RD1_us	      RD1_us_sd	       Fit_Flag	      MIU_VALVE	       MIU_DESC
  07/06/2020 13:19:04.989	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:05.984	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.09E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:06.979	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.10E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:07.975	1.89E+00	0.00E+00	1.89E+00	0.00E+00	-1.00E-02	0.00E+00	2.10E+04	0.00E+00	3.89E+02	0.00E+00	1.93E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:08.968	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.10E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:09.964	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.09E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:10.959	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.10E+04	0.00E+00	3.89E+02	0.00E+00	1.93E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:11.958	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.10E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:12.952	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.11E+04	0.00E+00	3.89E+02	0.00E+00	1.93E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:13.949	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.11E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.01E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:14.945	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.11E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.97E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.02E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:15.937	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.11E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.02E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:16.933	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.12E+04	0.00E+00	3.89E+02	0.00E+00	1.93E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.02E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:19:17.928	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.12E+04	0.00E+00	3.89E+02	0.00E+00	1.93E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.78E+01	0.00E+00	3.02E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
